15:09:14.41,e2001d8712171320c120,-55,171
15:09:14.42,Scanning,,
15:09:14.44,Bad CRC,,
15:09:14.45,e2001d8712401320d4a0,-51,171
15:09:14.46,e2001d871271320b9f,-52,171
15:09:14.46,e2001d8712461320db93,-55,171
15:09:14.48,e2001d8712171320c120,-55,168
15:09:14.53,e2001d8712171320c120,-55,171
15:09:14.54,e2001d8712401320d4a0,-51,174
15:09:14.56,Bad CRC,,
15:09:14.59,e2001d8712461320db93,-52,174
15:09:14.59,e2001d8712401320d4a0,-51,174
15:09:14.61,e2001d8712171320c120,-55,168
15:09:14.66,e2001d8712171320c120,-56,168
15:09:14.68,e2001d871271320b9f,-51,171
15:09:14.70,Bad CRC,,
15:09:14.74,e2001d871271320b9f,-51,174
15:09:14.77,e2001d8712171320c120,-55,174
15:09:14.77,Bad CRC,,
15:09:14.81,e2001d8712401320d4a0,-52,174
15:09:14.82,e2001d8712171320c120,-55,171
15:09:14.82,Bad CRC,,
15:09:14.86,e2001d8712171320c120,-53,174
15:09:14.86,e2001d871271320b9f,-53,174
15:09:14.90,e2001d8712171320c120,-55,171
15:09:14.90,e2001d8712401320d4a0,-51,168
15:09:14.92,Bad CRC,,
15:09:14.94,e2001d8712171320c120,-53,168
15:09:14.94,e2001d871271320b9f,-52,171
15:09:14.98,e2001d8712171320c120,-55,171
15:09:15.03,e2001d8712401320d4a0,-51,174
15:09:15.04,e2001d871271320b9f,-52,171
15:09:15.06,Bad CRC,,
15:09:15.08,e2001d871271320b9f,-52,171
15:09:15.08,e2001d8712171320c120,-53,171
15:09:15.13,e2001d8712401320d4a0,-52,174
15:09:15.14,e2001d8712401320d4a0,-51,174
15:09:15.16,Bad CRC,,
15:09:15.18,e2001d8712171320c120,-53,171
15:09:15.19,e2001d871271320b9f,-52,174
15:09:15.22,e2001d871271320b9f,-52,174
15:09:15.24,e2001d8712401320d4a0,-52,171
15:09:15.25,e2001d8712171320c120,-53,171
15:09:15.28,e2001d8712401320d4a0,-52,171
15:09:15.32,e2001d8712171320c120,-55,174
15:09:15.32,e2001d871271320b9f,-52,174
15:09:15.38,e2001d871271320b9f,-53,174
15:09:15.38,Scanning,,
