time,id,RSSI,phase
16 31 32 25065,e2001d8712401320d4a0,-51,"174
"
16 31 32 25081,e2001d8712461320db93,-58,"174
"
16 31 32 25099,e2001d8712401320d4a0,-52,"0
"
16 31 32 25115,e2001d8712171320c120,-57,"174
"
16 31 32 25131,e2001d8712401320d4a0,-51,"174
"
16 31 32 25131,e2001d8712401320d4a0,-51,"174
"
16 31 32 25131,e2001d8712401320d4a0,-51,"174
"
16 31 32 25181,e2001d8712461320db93,-59,"174
"
16 31 32 25197,e2001d8712171320c120,-57,"174
"
16 31 32 25215,e2001d8712401320d4a0,-52,"174
"
16 31 32 25232,e2001d8712171320c120,-57,"171
"
16 31 32 25232,e2001d8712171320c120,-57,"171
"
16 31 32 25265,e2001d8712401320d4a0,-52,"174
"
16 31 32 25265,e2001d8712401320d4a0,-52,"174
"
16 31 32 25265,e2001d8712401320d4a0,-52,"174
"
16 31 32 25315,e2001d8712171320c120,-58,"174
"
16 31 32 25315,e2001d8712171320c120,-58,"174
"
16 31 32 25365,e2001d8712171320c120,-57,"168
"
16 31 32 25381,e2001d8712401320d4a0,-52,"171
"
16 31 32 25399,e2001d8712401320d4a0,-52,"174
"
16 31 32 25415,e2001d8712171320c120,-57,"177
"
16 31 32 25431,e2001d8712461320db93,-58,"168
"
16 31 32 25448,e2001d8712401320d4a0,-53,"171
"
16 31 32 25448,e2001d8712401320d4a0,-53,"171
"
16 31 32 25481,e2001d8712171320c120,-57,"174
"
16 31 32 25498,e2001d8712401320d4a0,-52,"168
"
16 31 32 25515,e2001d8712171320c120,-57,"171
"
16 31 32 25531,e2001d8712401320d4a0,-51,"171
"
16 31 32 25548,e2001d8712401320d4a0,-52,"174
"
16 31 32 25565,e2001d8712171320c120,-56,"171
"
16 31 32 25565,e2001d8712171320c120,-56,"171
"
16 31 32 25598,e2001d8712171320c120,-57,"171
"
16 31 32 25615,e2001d8712401320d4a0,-51,"171
"
16 31 32 25632,e2001d8712171320c120,-56,"174
"
16 31 32 25649,e2001d8712401320d4a0,-52,"174
"
16 31 32 25665,e2001d8712171320c120,-56,"174
"
16 31 32 25681,e2001d8712401320d4a0,-52,"174
"
16 31 33 25698,e2001d8712171320c120,-56,"168
"
16 31 33 25732,e2001d8712401320d4a0,-52,"174
"
16 31 33 25748,e2001d8712171320c120,-56,"171
"
16 31 33 25748,e2001d8712171320c120,-56,"171
"
16 31 33 25781,e2001d8712171320c120,-56,"171
"
16 31 33 25799,e2001d8712401320d4a0,-52,"171
"
16 31 33 25799,e2001d8712401320d4a0,-52,"171
"
16 31 33 25848,e2001d8712171320c120,-57,"168
"
16 31 33 25865,e2001d8712401320d4a0,-52,"174
"
16 31 33 25881,e2001d8712401320d4a0,-55,"174
"
16 31 33 25899,e2001d8712171320c120,-55,"171
"
16 31 33 25915,e2001d8712401320d4a0,-53,"174
"
16 31 33 25932,e2001d8712171320c120,-57,"174
"
16 31 33 25965,e2001d8712171320c120,-57,"174
"
16 31 33 25982,e2001d8712401320d4a0,-53,"174
"
16 31 33 25982,e2001d8712401320d4a0,-53,"174
"
16 31 33 26015,e2001d8712401320d4a0,-53,"171
"
16 31 33 26015,e2001d8712401320d4a0,-53,"171
"
16 31 33 26048,e2001d8712401320d4a0,-55,"174
"
16 31 33 26048,e2001d8712401320d4a0,-55,"174
"
16 31 33 26082,e2001d8712401320d4a0,-55,"174
"
16 31 33 26099,e2001d8712401320d4a0,-53,"171
"
16 31 33 26099,e2001d8712401320d4a0,-53,"171
"
16 31 33 26132,e2001d8712401320d4a0,-53,"168
"
16 31 33 26132,e2001d8712401320d4a0,-53,"168
"
16 31 33 26165,e2001d8712401320d4a0,-53,"168
"
16 31 33 26165,e2001d8712401320d4a0,-53,"168
"
16 31 33 26199,e2001d8712401320d4a0,-55,"174
"
16 31 33 26199,e2001d8712401320d4a0,-55,"174
"
16 31 33 26231,e2001d8712401320d4a0,-53,"174
"
16 31 33 26231,e2001d8712401320d4a0,-53,"174
"
16 31 33 26265,e2001d8712401320d4a0,-55,"171
"
16 31 33 26265,e2001d8712401320d4a0,-55,"171
"
16 31 33 26298,e2001d8712401320d4a0,-55,"168
"
16 31 33 26298,e2001d8712401320d4a0,-55,"168
"
16 31 33 26332,e2001d8712401320d4a0,-53,"174
"
16 31 33 26332,e2001d8712401320d4a0,-53,"174
"
16 31 33 26365,e2001d8712401320d4a0,-53,"174
"
16 31 33 26382,e2001d8712401320d4a0,-53,"174
"
16 31 33 26382,e2001d8712401320d4a0,-53,"174
"
16 31 33 26431,e2001d8712401320d4a0,-53,"174
"
16 31 33 26448,e2001d8712401320d4a0,-53,"168
"
16 31 33 26482,e2001d8712401320d4a0,-53,"171
"
16 31 33 26498,e2001d8712401320d4a0,-52,"174
"
16 31 33 26498,e2001d8712401320d4a0,-52,"174
"
16 31 33 26548,e2001d8712401320d4a0,-52,"174
"
16 31 33 26565,e2001d8712401320d4a0,-53,"174
"
16 31 33 26565,e2001d8712401320d4a0,-53,"174
"
16 31 33 26599,e2001d8712401320d4a0,-53,"174
"
16 31 33 26599,e2001d8712401320d4a0,-53,"174
"
16 31 33 26631,e2001d8712401320d4a0,-52,"171
"
