time,id,RSSI,phase
16 31 46 39299,e2001d8712461320db93,-55,"171
"
16 31 46 39316,e2001d8712401320d4a0,-55,"174
"
16 31 46 39316,e2001d8712401320d4a0,-55,"174
"
16 31 46 39348,e2001d8712401320d4a0,-55,"174
"
16 31 46 39348,e2001d8712401320d4a0,-55,"174
"
16 31 46 39382,e2001d8712401320d4a0,-55,"171
"
16 31 46 39399,e2001d8712461320db93,-56,"171
"
16 31 46 39415,e2001d8712461320db93,-55,"177
"
16 31 46 39449,e2001d8712401320d4a0,-55,"174
"
16 31 46 39482,e2001d8712401320d4a0,-55,"174
"
16 31 46 39499,e2001d8712461320db93,-56,"174
"
16 31 46 39499,e2001d8712461320db93,-56,"174
"
16 31 46 39532,e2001d8712401320d4a0,-55,"168
"
16 31 46 39549,e2001d8712461320db93,-57,"171
"
16 31 46 39549,e2001d8712461320db93,-57,"171
"
16 31 46 39583,e2001d8712461320db93,-57,"171
"
16 31 46 39599,e2001d8712401320d4a0,-55,"171
"
16 31 46 39616,e2001d8712401320d4a0,-55,"174
"
16 31 46 39649,e2001d8712401320d4a0,-55,"168
"
16 31 46 39665,e2001d8712461320db93,-57,"171
"
16 31 46 39682,e2001d8712401320d4a0,-55,"168
"
16 31 47 39699,e2001d8712461320db93,-56,"174
"
16 31 47 39699,e2001d8712461320db93,-56,"174
"
16 31 47 39749,e2001d8712461320db93,-57,"174
"
16 31 47 39765,e2001d8712401320d4a0,-55,"177
"
16 31 47 39765,e2001d8712401320d4a0,-55,"177
"
16 31 47 39799,e2001d8712401320d4a0,-55,"174
"
16 31 47 39815,e2001d8712461320db93,-57,"174
"
16 31 47 39815,e2001d8712461320db93,-57,"174
"
16 31 47 39849,e2001d8712401320d4a0,-55,"171
"
16 31 47 39849,e2001d8712401320d4a0,-55,"171
"
16 31 47 39882,e2001d8712461320db93,-57,"174
"
16 31 47 39882,e2001d8712461320db93,-57,"174
"
16 31 47 39915,e2001d8712461320db93,-57,"174
"
16 31 47 39932,e2001d8712401320d4a0,-56,"171
"
16 31 47 39932,e2001d8712401320d4a0,-56,"171
"
16 31 47 39965,e2001d8712401320d4a0,-55,"174
"
16 31 47 39999,e2001d8712461320db93,-57,"174
"
16 31 47 40016,e2001d8712401320d4a0,-57,"174
"
16 31 47 40032,e2001d8712461320db93,-56,"174
"
16 31 47 40049,e2001d8712461320db93,-57,"171
"
16 31 47 40065,e2001d8712401320d4a0,-55,"174
"
16 31 47 40082,e2001d8712401320d4a0,-57,"168
"
16 31 47 40082,e2001d8712401320d4a0,-57,"168
"
16 31 47 40116,e2001d8712461320db93,-56,"174
"
16 31 47 40116,e2001d8712461320db93,-56,"174
"
16 31 47 40149,e2001d8712461320db93,-57,"174
"
16 31 47 40165,e2001d8712401320d4a0,-56,"174
"
16 31 47 40165,e2001d8712401320d4a0,-56,"174
"
16 31 47 40199,e2001d8712401320d4a0,-56,"174
"
16 31 47 40215,e2001d8712461320db93,-56,"171
"
16 31 47 40215,e2001d8712461320db93,-56,"171
"
16 31 47 40215,e2001d8712461320db93,-56,"171
"
16 31 47 40265,e2001d8712461320db93,-57,"174
"
16 31 47 40282,e2001d8712401320d4a0,-55,"174
"
16 31 47 40299,e2001d8712401320d4a0,-57,"171
"
16 31 47 40316,e2001d8712461320db93,-57,"168
"
16 31 47 40316,e2001d8712461320db93,-57,"168
"
16 31 47 40365,e2001d8712461320db93,-57,"174
"
16 31 47 40382,e2001d8712401320d4a0,-55,"171
"
16 31 47 40399,e2001d8712461320db93,-55,"168
"
16 31 47 40416,e2001d8712401320d4a0,-53,"171
"
16 31 47 40416,e2001d8712401320d4a0,-53,"171
"
16 31 47 40449,e2001d8712401320d4a0,-55,"174
"
16 31 47 40465,e2001d8712461320db93,-56,"174
"
16 31 47 40483,e2001d8712461320db93,-57,"165
"
16 31 47 40499,e2001d8712401320d4a0,-55,"171
"
16 31 47 40499,e2001d8712401320d4a0,-55,"171
"
16 31 47 40499,e2001d8712401320d4a0,-55,"171
"
16 31 47 40549,e2001d8712461320db93,-57,"171
"
16 31 47 40566,e2001d8712401320d4a0,-55,"171
"
16 31 47 40583,e2001d8712401320d4a0,-55,"174
"
16 31 47 40599,e2001d8712461320db93,-57,"171
"
16 31 47 40633,e2001d8712401320d4a0,-55,"171
"
16 31 47 40649,e2001d8712461320db93,-57,"168
"
16 31 47 40666,e2001d8712401320d4a0,-55,"174
"
16 31 48 40698,e2001d8712461320db93,-57,"177
"
16 31 48 40698,e2001d8712461320db93,-57,"177
"
16 31 48 40732,e2001d8712401320d4a0,-55,"171
"
16 31 48 40749,e2001d8712461320db93,-57,"171
"
16 31 48 40749,e2001d8712461320db93,-57,"171
"
16 31 48 40749,e2001d8712461320db93,-57,"171
"
16 31 48 40799,e2001d8712401320d4a0,-55,"171
"
16 31 48 40816,e2001d8712461320db93,-56,"174
"
16 31 48 40816,e2001d8712461320db93,-56,"174
"
16 31 48 40849,e2001d8712461320db93,-57,"171
"
16 31 48 40865,e2001d8712401320d4a0,-55,"171
"
16 31 48 40882,e2001d8712401320d4a0,-55,"174
"
16 31 48 40898,e2001d8712461320db93,-57,"174
"
16 31 48 40898,e2001d8712461320db93,-57,"174
"
16 31 48 40933,e2001d8712401320d4a0,-55,"174
"
16 31 48 40949,e2001d8712461320db93,-57,"174
"
16 31 48 40949,e2001d8712461320db93,-57,"174
"
16 31 48 40949,e2001d8712461320db93,-57,"174
"
16 31 48 40999,e2001d8712401320d4a0,-55,"171
"
16 31 48 41015,e2001d8712461320db93,-56,"168
"
16 31 48 41015,e2001d8712461320db93,-56,"168
"
16 31 48 41066,e2001d8712461320db93,-57,"174
"
16 31 48 41083,e2001d8712401320d4a0,-55,"174
"
16 31 48 41099,e2001d8712401320d4a0,-55,"174
"
16 31 48 41116,e2001d8712461320db93,-57,"171
"
16 31 48 41116,e2001d8712461320db93,-57,"171
"
16 31 48 41149,e2001d8712401320d4a0,-56,"171
"
16 31 48 41165,e2001d8712461320db93,-55,"174
"
16 31 48 41182,e2001d8712461320db93,-57,"171
"
16 31 48 41199,e2001d8712401320d4a0,-56,"177
"
16 31 48 41199,e2001d8712401320d4a0,-56,"177
"
16 31 48 41199,e2001d8712401320d4a0,-56,"177
"
16 31 48 41248,e2001d8712401320d4a0,-55,"177
"
16 31 48 41266,e2001d8712461320db93,-58,"174
"
16 31 48 41266,e2001d8712461320db93,-58,"174
"
16 31 48 41299,e2001d8712461320db93,-57,"177
"
16 31 48 41314,e2001d8712401320d4a0,-55,"171
"
16 31 48 41332,e2001d8712401320d4a0,-55,"174
"
16 31 48 41348,e2001d8712461320db93,-57,"174
"
16 31 48 41366,e2001d8712401320d4a0,-55,"171
"
16 31 48 41366,e2001d8712401320d4a0,-55,"171
"
16 31 48 41399,e2001d8712461320db93,-57,"168
"
16 31 48 41416,e2001d8712171320c120,-58,"168
"
16 31 48 41416,e2001d8712171320c120,-58,"168
"
16 31 48 41449,e2001d8712401320d4a0,-56,"171
"
16 31 48 41465,e2001d8712171320c120,-58,"168
"
16 31 48 41482,e2001d8712461320db93,-57,"174
"
16 31 48 41516,e2001d8712401320d4a0,-55,"171
"
16 31 48 41533,e2001d8712461320db93,-57,"165
"
16 31 48 41533,e2001d8712461320db93,-57,"165
"
16 31 48 41565,e2001d8712171320c120,-58,"174
"
16 31 48 41581,e2001d8712461320db93,-57,"171
"
16 31 48 41599,e2001d8712401320d4a0,-57,"174
"
