time,id,RSSI,phase
16 31 39 32065,e2001d8712401320d4a0,-53,"174
"
16 31 39 32082,e2001d8712171320c120,-55,"174
"
16 31 39 32098,e2001d8712401320d4a0,-52,"174
"
16 31 39 32115,e2001d8712171320c120,-55,"174
"
16 31 39 32115,e2001d8712171320c120,-55,"174
"
16 31 39 32115,e2001d8712171320c120,-55,"174
"
16 31 39 32166,e2001d8712401320d4a0,-52,"174
"
16 31 39 32181,e2001d8712171320c120,-55,"171
"
16 31 39 32198,e2001d8712401320d4a0,-52,"174
"
16 31 39 32215,e2001d8712171320c120,-55,"171
"
16 31 39 32215,e2001d8712171320c120,-55,"171
"
16 31 39 32215,e2001d8712171320c120,-55,"171
"
16 31 39 32265,e2001d8712171320c120,-55,"171
"
16 31 39 32282,e2001d8712401320d4a0,-52,"174
"
16 31 39 32282,e2001d8712401320d4a0,-52,"174
"
16 31 39 32315,e2001d8712401320d4a0,-52,"174
"
16 31 39 32330,e2001d8712171320c120,-55,"171
"
16 31 39 32349,e2001d8712171320c120,-55,"171
"
16 31 39 32365,e2001d8712401320d4a0,-52,"171
"
16 31 39 32365,e2001d8712401320d4a0,-52,"171
"
16 31 39 32399,e2001d8712171320c120,-55,"168
"
16 31 39 32415,e2001d8712401320d4a0,-52,"177
"
16 31 39 32415,e2001d8712401320d4a0,-52,"177
"
16 31 39 32447,e2001d8712171320c120,-55,"171
"
16 31 39 32465,e2001d8712401320d4a0,-53,"174
"
16 31 39 32499,e2001d8712171320c120,-55,"171
"
16 31 39 32499,e2001d8712171320c120,-55,"171
"
16 31 39 32499,e2001d8712171320c120,-55,"171
"
16 31 39 32549,e2001d8712171320c120,-55,"174
"
16 31 39 32565,e2001d8712401320d4a0,-53,"168
"
16 31 39 32582,e2001d8712171320c120,-55,"174
"
16 31 39 32598,e2001d8712401320d4a0,-52,"174
"
16 31 39 32615,e2001d8712401320d4a0,-53,"171
"
16 31 39 32631,e2001d8712171320c120,-55,"168
"
16 31 39 32649,e2001d8712401320d4a0,-53,"174
"
16 31 39 32665,e2001d8712171320c120,-55,"174
"
16 31 40 32699,e2001d8712171320c120,-55,"174
"
16 31 40 32715,e2001d8712401320d4a0,-52,"171
"
16 31 40 32731,e2001d8712171320c120,-55,"171
"
16 31 40 32747,e2001d8712401320d4a0,-52,"174
"
16 31 40 32764,e2001d8712401320d4a0,-52,"171
"
16 31 40 32782,e2001d8712171320c120,-55,"174
"
16 31 40 32782,e2001d8712171320c120,-55,"174
"
16 31 40 32815,e2001d8712401320d4a0,-52,"171
"
16 31 40 32832,e2001d8712171320c120,-56,"174
"
16 31 40 32832,e2001d8712171320c120,-56,"174
"
16 31 40 32865,e2001d8712401320d4a0,-52,"174
"
16 31 40 32882,e2001d8712171320c120,-55,"174
"
16 31 40 32882,e2001d8712171320c120,-55,"174
"
16 31 40 32932,e2001d8712401320d4a0,-52,"168
"
16 31 40 32949,e2001d8712171320c120,-55,"171
"
16 31 40 32966,e2001d8712171320c120,-55,"174
"
16 31 40 32982,e2001d8712401320d4a0,-51,"171
"
16 31 40 32999,e2001d8712171320c120,-55,"171
"
16 31 40 33016,e2001d8712401320d4a0,-52,"174
"
16 31 40 33016,e2001d8712401320d4a0,-52,"174
"
16 31 40 33049,e2001d8712171320c120,-55,"174
"
16 31 40 33066,e2001d8712401320d4a0,-52,"174
"
16 31 40 33082,e2001d8712171320c120,-55,"168
"
16 31 40 33099,e2001d8712401320d4a0,-51,"168
"
16 31 40 33132,e2001d8712401320d4a0,-52,"174
"
16 31 40 33149,e2001d8712171320c120,-55,"174
"
16 31 40 33165,e2001d8712401320d4a0,-52,"174
"
16 31 40 33182,e2001d8712171320c120,-53,"174
"
16 31 40 33198,e2001d8712401320d4a0,-52,"174
"
16 31 40 33215,e2001d8712171320c120,-55,"171
"
16 31 40 33215,e2001d8712171320c120,-55,"171
"
16 31 40 33215,e2001d8712171320c120,-55,"171
"
16 31 40 33265,e2001d8712171320c120,-55,"171
"
16 31 40 33282,e2001d8712401320d4a0,-52,"174
"
16 31 40 33299,e2001d8712171320c120,-55,"171
"
16 31 40 33314,e2001d8712401320d4a0,-52,"171
"
16 31 40 33332,e2001d8712171320c120,-55,"174
"
16 31 40 33349,e2001d8712401320d4a0,-51,"174
"
16 31 40 33365,e2001d8712401320d4a0,-52,"174
"
16 31 40 33381,e2001d8712171320c120,-55,"171
"
16 31 40 33399,e2001d8712401320d4a0,-52,"174
"
16 31 40 33415,e2001d8712171320c120,-55,"174
"
16 31 40 33432,e2001d8712401320d4a0,-55,"171
"
16 31 40 33448,e2001d8712171320c120,-55,"171
"
16 31 40 33465,e2001d8712401320d4a0,-55,"174
"
16 31 40 33481,e2001d8712171320c120,-55,"168
"
16 31 40 33514,e2001d8712401320d4a0,-53,"174
"
16 31 40 33532,e2001d8712171320c120,-53,"168
"
16 31 40 33549,e2001d8712171320c120,-55,"171
"
16 31 40 33565,e2001d8712401320d4a0,-55,"174
"
16 31 40 33599,e2001d8712171320c120,-55,"171
"
16 31 40 33615,e2001d8712401320d4a0,-53,"174
"
16 31 40 33632,e2001d8712401320d4a0,-55,"174
"
16 31 40 33649,e2001d8712171320c120,-53,"174
"
16 31 40 33682,e2001d8712171320c120,-55,"174
"
16 31 41 33698,e2001d8712401320d4a0,-55,"171
"
16 31 41 33698,e2001d8712401320d4a0,-55,"171
"
16 31 41 33731,e2001d8712171320c120,-55,"171
"
16 31 41 33749,e2001d8712401320d4a0,-53,"171
"
16 31 41 33768,e2001d8712171320c120,-55,"171
"
16 31 41 33781,e2001d8712401320d4a0,-53,"174
"
16 31 41 33799,e2001d8712171320c120,-55,"174
"
16 31 41 33815,e2001d8712401320d4a0,-53,"174
"
16 31 41 33815,e2001d8712401320d4a0,-53,"174
"
16 31 41 33848,e2001d8712401320d4a0,-55,"174
"
16 31 41 33865,e2001d8712171320c120,-55,"174
"
16 31 41 33881,e2001d8712171320c120,-55,"168
"
16 31 41 33899,e2001d8712401320d4a0,-53,"171
"
16 31 41 33899,e2001d8712401320d4a0,-53,"171
"
16 31 41 33932,e2001d8712401320d4a0,-53,"174
"
16 31 41 33947,e2001d8712171320c120,-55,"171
"
