time,id,RSSI,phase
13 42 0 15220,e2001d8712461320db93,-55,"171
"
13 42 0 15253,e2001d8712171320c120,-55,"171
"
13 42 0 15270,e2001d8712461320db93,-55,"174
"
13 42 0 15320,e2001d8712461320db93,-55,"171
"
13 42 0 15336,e2001d8712171320c120,-55,"171
"
13 42 1 15370,e2001d871271320b9f,-49,"174
"
13 42 1 15386,e2001d8712461320db93,-53,"174
"
13 42 1 15403,e2001d8712171320c120,-58,"177
"
13 42 1 15419,e2001d871271320b9f,-49,"174
"
13 42 1 15437,e2001d8712171320c120,-57,"174
"
13 42 1 15452,e2001d8712461320db93,-53,"171
"
13 42 1 15470,e2001d871271320b9f,-49,"171
"
13 42 1 15486,e2001d8712461320db93,-55,"174
"
13 42 1 15503,e2001d8712171320c120,-58,"168
"
13 42 1 15503,e2001d8712171320c120,-58,"168
"
13 42 1 15503,e2001d8712171320c120,-58,"168
"
13 42 1 15553,e2001d8712461320db93,-53,"171
"
13 42 1 15571,e2001d871271320b9f,-49,"168
"
13 42 1 15603,e2001d8712171320c120,-57,"174
"
13 42 1 15621,e2001d8712461320db93,-55,"174
"
13 42 1 15653,e2001d8712171320c120,-57,"174
"
13 42 1 15670,e2001d871271320b9f,-49,"171
"
13 42 1 15704,e2001d8712461320db93,-53,"174
"
13 42 1 15720,e2001d8712171320c120,-57,"171
"
13 42 1 15770,e2001d871271320b9f,-49,"174
"
13 42 1 15786,e2001d8712171320c120,-52,"171
"
13 42 1 15820,e2001d871271320b9f,-49,"168
"
13 42 1 15836,e2001d8712461320db93,-55,"168
"
13 42 1 15854,e2001d8712461320db93,-57,"168
"
13 42 1 15854,e2001d8712461320db93,-57,"168
"
13 42 1 15886,e2001d871271320b9f,-49,"168
"
13 42 1 15904,e2001d8712171320c120,-52,"171
"
13 42 1 15904,e2001d8712171320c120,-52,"171
"
13 42 1 15937,e2001d8712461320db93,-56,"174
"
13 42 1 15953,e2001d8712171320c120,-52,"174
"
13 42 1 15986,e2001d8712171320c120,-52,"171
"
13 42 1 15986,e2001d8712171320c120,-52,"171
"
13 42 1 16020,e2001d8712171320c120,-52,"174
"
13 42 1 16036,e2001d871271320b9f,-49,"171
"
13 42 1 16070,e2001d8712171320c120,-52,"174
"
13 42 1 16086,e2001d871271320b9f,-49,"168
"
13 42 1 16103,e2001d8712171320c120,-52,"171
"
13 42 1 16120,e2001d8712461320db93,-55,"171
"
13 42 1 16137,e2001d871271320b9f,-49,"171
"
13 42 1 16152,e2001d8712171320c120,-53,"171
"
13 42 1 16152,e2001d8712171320c120,-53,"171
"
13 42 1 16204,e2001d871271320b9f,-49,"174
"
13 42 1 16219,e2001d8712171320c120,-53,"171
"
13 42 1 16219,e2001d8712171320c120,-53,"171
"
13 42 1 16252,e2001d871271320b9f,-49,"168
"
13 42 1 16269,e2001d8712171320c120,-52,"171
"
13 42 1 16285,e2001d8712461320db93,-56,"168
"
13 42 1 16285,e2001d8712461320db93,-56,"168
"
13 42 1 16285,e2001d8712461320db93,-56,"168
"
13 42 1 16337,e2001d871271320b9f,-49,"174
"
13 42 2 16371,e2001d871271320b9f,-49,"171
"
13 42 2 16403,e2001d8712461320db93,-55,"174
"
13 42 2 16403,e2001d8712461320db93,-55,"174
"
13 42 2 16436,e2001d8712171320c120,-59,"174
"
13 42 2 16454,e2001d871271320b9f,-49,"171
"
13 42 2 16487,e2001d8712171320c120,-58,"168
"
13 42 2 16503,e2001d8712461320db93,-53,"174
"
13 42 2 16520,e2001d8712461320db93,-53,"171
"
13 42 2 16537,e2001d871271320b9f,-49,"171
"
13 42 2 16570,e2001d871271320b9f,-49,"171
"
13 42 2 16587,e2001d8712171320c120,-57,"174
"
13 42 2 16587,e2001d8712171320c120,-57,"174
"
13 42 2 16620,e2001d871271320b9f,-49,"168
"
13 42 2 16636,e2001d8712461320db93,-53,"174
"
13 42 2 16670,e2001d8712461320db93,-55,"174
"
13 42 2 16670,e2001d8712461320db93,-55,"174
"
13 42 2 16670,e2001d8712461320db93,-55,"174
"
13 42 2 16720,e2001d871271320b9f,-49,"171
"
13 42 2 16737,e2001d8712461320db93,-55,"174
"
13 42 2 16786,e2001d871271320b9f,-47,"174
"
13 42 2 16804,e2001d8712171320c120,-57,"171
"
13 42 2 16820,e2001d871271320b9f,-49,"174
"
13 42 2 16837,e2001d8712461320db93,-52,"174
"
13 42 2 16853,e2001d8712171320c120,-56,"174
"
13 42 2 16869,e2001d871271320b9f,-49,"171
"
13 42 2 16886,e2001d8712171320c120,-56,"171
"
13 42 2 16904,e2001d8712461320db93,-51,"174
"
13 42 2 16904,e2001d8712461320db93,-51,"174
"
13 42 2 16936,e2001d8712171320c120,-55,"174
"
13 42 2 16954,e2001d871271320b9f,-49,"174
"
13 42 2 16987,e2001d8712461320db93,-50,"174
"
13 42 2 17003,e2001d8712171320c120,-56,"174
"
13 42 2 17003,e2001d8712171320c120,-56,"174
"
13 42 2 17039,e2001d871271320b9f,-49,"171
"
13 42 2 17054,e2001d8712461320db93,-51,"168
"
13 42 2 17104,e2001d8712461320db93,-50,"174
"
13 42 2 17120,e2001d871271320b9f,-47,"174
"
13 42 2 17154,e2001d8712461320db93,-50,"174
"
13 42 2 17169,e2001d8712171320c120,-52,"171
"
13 42 2 17203,e2001d871271320b9f,-47,"174
"
13 42 2 17220,e2001d8712461320db93,-50,"174
"
13 42 2 17254,e2001d8712461320db93,-50,"171
"
13 42 2 17270,e2001d871271320b9f,-47,"171
"
13 42 2 17287,e2001d871271320b9f,-49,"174
"
13 42 2 17303,e2001d8712171320c120,-55,"174
"
13 42 2 17321,e2001d8712461320db93,-51,"174
"
13 42 3 17353,e2001d871271320b9f,-49,"171
"
13 42 3 17369,e2001d8712461320db93,-51,"171
"
13 42 3 17386,e2001d8712171320c120,-59,"174
"
13 42 3 17403,e2001d8712461320db93,-51,"174
"
