time,id,RSSI,tag_id,phase,17:11:41.08,activity,
17:12:45.00,e2001d8712461320db93,-53,3,"171
",00:01:03.92,2,
17:12:45.10,e2001d8712461320db93,-53,3,"168
",00:01:04.02,2,
17:12:45.12,e2001d8712461320db93,-53,3,"171
",00:01:04.04,2,
17:12:45.13,e2001d8712171320c120,-58,1,"174
",00:01:04.05,2,
17:12:45.13,e2001d8712171320c120,-58,1,"174
",00:01:04.05,2,
17:12:45.17,e2001d8712461320db93,-53,3,"174
",00:01:04.09,2,
17:12:45.18,e2001d8712171320c120,-57,1,"171
",00:01:04.10,2,
17:12:45.20,e2001d8712461320db93,-53,3,"171
",00:01:04.12,2,
17:12:45.25,e2001d8712171320c120,-58,1,"171
",00:01:04.17,2,
17:12:45.27,e2001d8712461320db93,-52,3,"177
",00:01:04.19,2,
17:12:45.28,e2001d8712171320c120,-58,1,"174
",00:01:04.20,2,
17:12:45.30,e2001d8712461320db93,-52,3,"174
",00:01:04.22,2,
17:12:45.32,e2001d8712171320c120,-58,1,"174
",00:01:04.24,2,
17:12:45.33,e2001d8712171320c120,-57,1,"174
",00:01:04.25,2,
17:12:45.33,e2001d8712171320c120,-58,1,"174
",00:01:04.25,2,
17:12:45.35,e2001d8712461320db93,-52,3,"171
",00:01:04.27,2,
17:12:45.37,e2001d8712171320c120,-58,1,"171
",00:01:04.29,2,
17:12:45.38,e2001d8712461320db93,-52,3,"171
",00:01:04.30,2,
17:12:45.40,e2001d8712461320db93,-52,3,"171
",00:01:04.32,2,
17:12:45.42,e2001d8712171320c120,-58,1,"174
",00:01:04.34,2,
17:12:45.42,e2001d8712171320c120,-58,1,"174
",00:01:04.34,2,
17:12:45.45,e2001d8712461320db93,-52,3,"174
",00:01:04.37,2,
17:12:45.47,e2001d8712171320c120,-58,1,"174
",00:01:04.39,2,
17:12:45.48,e2001d8712461320db93,-52,3,"171
",00:01:04.40,2,
17:12:45.50,e2001d8712171320c120,-58,1,"171
",00:01:04.42,2,
17:12:45.50,e2001d8712171320c120,-59,1,"171
",00:01:04.42,2,
17:12:45.53,e2001d8712171320c120,-58,1,"174
",00:01:04.45,2,
17:12:45.55,e2001d8712461320db93,-52,3,"171
",00:01:04.47,2,
17:12:45.57,e2001d8712171320c120,-58,1,"174
",00:01:04.49,2,
17:12:45.58,e2001d8712461320db93,-52,3,"171
",00:01:04.50,2,
17:12:45.58,e2001d8712461320db93,-52,3,"171
",00:01:04.50,2,
17:12:45.63,e2001d8712171320c120,-58,1,"174
",00:01:04.55,2,
17:12:45.65,e2001d8712461320db93,-52,3,"174
",00:01:04.57,2,
17:12:45.67,e2001d8712461320db93,-52,3,"174
",00:01:04.59,2,
17:12:45.67,e2001d8712461320db93,-53,3,"174
",00:01:04.59,2,
17:12:45.68,e2001d8712171320c120,-58,1,"171
",00:01:04.60,2,
17:12:45.70,e2001d8712461320db93,-52,3,"171
",00:01:04.62,2,
17:12:45.72,e2001d8712171320c120,-58,1,"171
",00:01:04.64,2,
17:12:45.72,e2001d8712171320c120,-58,1,"171
",00:01:04.64,2,
17:12:45.75,e2001d8712171320c120,-58,1,"171
",00:01:04.67,2,
17:12:45.77,e2001d8712461320db93,-52,3,"168
",00:01:04.69,2,
17:12:45.78,e2001d8712461320db93,-52,3,"171
",00:01:04.70,2,
17:12:45.78,e2001d8712461320db93,-52,3,"171
",00:01:04.70,2,
17:12:45.83,e2001d8712171320c120,-57,1,"174
",00:01:04.75,2,
17:12:45.83,e2001d8712461320db93,-52,3,"168
",00:01:04.75,2,
17:12:45.85,e2001d8712171320c120,-59,1,"174
",00:01:04.77,2,
17:12:45.87,e2001d8712461320db93,-52,3,"171
",00:01:04.79,2,
17:12:45.88,e2001d8712171320c120,-59,1,"165
",00:01:04.80,2,
17:12:45.90,e2001d8712461320db93,-52,3,"174
",00:01:04.82,2,
17:12:45.90,e2001d8712461320db93,-52,3,"174
",00:01:04.82,2,
17:12:45.93,e2001d8712461320db93,-52,3,"171
",00:01:04.85,2,
17:12:45.93,e2001d8712461320db93,-52,3,"171
",00:01:04.85,2,
17:12:45.97,e2001d8712461320db93,-52,3,"171
",00:01:04.89,2,
17:12:45.97,e2001d8712461320db93,-52,3,"171
",00:01:04.89,2,
17:12:46.00,e2001d8712461320db93,-52,3,"174
",00:01:04.92,2,
17:12:46.00,e2001d8712461320db93,-52,3,"174
",00:01:04.92,2,
17:12:46.00,e2001d8712461320db93,-52,3,"174
",00:01:04.92,2,
17:12:46.00,e2001d8712461320db93,-52,3,"174
",00:01:04.92,2,
17:12:46.00,e2001d8712461320db93,-52,3,"174
",00:01:04.92,2,
17:12:46.12,e2001d8712461320db93,-52,3,"174
",00:01:05.04,2,
17:12:46.12,e2001d8712461320db93,-52,3,"174
",00:01:05.04,2,
17:12:46.15,e2001d8712461320db93,-52,3,"168
",00:01:05.07,2,
17:12:46.18,e2001d8712461320db93,-55,3,"174
",00:01:05.10,2,
17:12:46.20,e2001d8712171320c120,-57,1,"168
",00:01:05.12,2,
17:12:46.22,e2001d8712461320db93,-55,3,"171
",00:01:05.14,2,
17:12:46.23,e2001d8712171320c120,-57,1,"174
",00:01:05.15,2,
17:12:46.25,e2001d8712171320c120,-57,1,"171
",00:01:05.17,2,
17:12:46.27,e2001d8712461320db93,-55,3,"174
",00:01:05.19,2,
17:12:46.27,e2001d8712461320db93,-55,3,"174
",00:01:05.19,2,
17:12:46.30,e2001d8712461320db93,-55,3,"168
",00:01:05.22,2,
17:12:46.32,e2001d8712171320c120,-57,1,"177
",00:01:05.24,2,
17:12:46.33,e2001d8712171320c120,-57,1,"174
",00:01:05.25,2,
17:12:46.35,e2001d8712461320db93,-55,3,"168
",00:01:05.27,2,
17:12:46.37,e2001d8712171320c120,-57,1,"174
",00:01:05.29,2,
17:12:46.38,e2001d8712461320db93,-55,3,"174
",00:01:05.30,2,
17:12:46.40,e2001d8712171320c120,-57,1,"177
",00:01:05.32,2,
17:12:46.42,e2001d8712461320db93,-55,3,"171
",00:01:05.34,2,
17:12:46.43,e2001d8712461320db93,-55,3,"171
",00:01:05.35,2,
17:12:46.45,e2001d8712171320c120,-58,1,"171
",00:01:05.37,2,
17:12:46.48,e2001d8712461320db93,-55,3,"171
",00:01:05.40,2,
17:12:46.50,e2001d8712171320c120,-58,1,"168
",00:01:05.42,2,
17:12:46.52,e2001d8712171320c120,-57,1,"171
",00:01:05.44,2,
17:12:46.53,e2001d8712461320db93,-55,3,"171
",00:01:05.45,2,
17:12:46.57,e2001d8712171320c120,-57,1,"174
",00:01:05.49,2,
17:12:46.58,e2001d8712461320db93,-52,3,"174
",00:01:05.50,2,
17:12:46.62,e2001d8712171320c120,-59,1,"177
",00:01:05.54,2,
17:12:46.63,e2001d8712171320c120,-58,1,"171
",00:01:05.55,2,
17:12:46.65,e2001d8712461320db93,-52,3,"174
",00:01:05.57,2,
17:12:46.67,e2001d8712461320db93,-52,3,"171
",00:01:05.59,2,
17:12:46.68,e2001d8712171320c120,-58,1,"174
",00:01:05.60,2,
17:12:46.72,e2001d8712171320c120,-58,1,"171
",00:01:05.64,2,
17:12:46.73,e2001d8712461320db93,-52,3,"171
",00:01:05.65,2,
17:12:46.75,e2001d8712171320c120,-58,1,"168
",00:01:05.67,2,
17:12:46.77,e2001d8712461320db93,-52,3,"174
",00:01:05.69,2,
17:12:46.78,e2001d8712461320db93,-52,3,"171
",00:01:05.70,2,
17:12:46.80,e2001d8712171320c120,-58,1,"171
",00:01:05.72,2,
17:12:46.82,e2001d8712461320db93,-52,3,"168
",00:01:05.74,2,
17:12:46.83,e2001d8712461320db93,-52,3,"171
",00:01:05.75,2,
17:12:46.83,e2001d8712461320db93,-52,3,"171
",00:01:05.75,2,
17:12:46.83,e2001d8712171320c120,-59,1,"171
",00:01:05.75,2,
17:12:46.83,e2001d8712171320c120,-59,1,"171
",00:01:05.75,2,
17:12:46.87,e2001d8712171320c120,-59,1,"174
",00:01:05.79,2,
17:12:46.88,e2001d8712461320db93,-52,3,"171
",00:01:05.80,2,
17:12:46.90,e2001d8712461320db93,-52,3,"171
",00:01:05.82,2,
17:12:46.92,e2001d8712171320c120,-58,1,"174
",00:01:05.84,2,
17:12:46.93,e2001d8712461320db93,-52,3,"174
",00:01:05.85,2,
17:12:46.95,e2001d8712171320c120,-58,1,"174
",00:01:05.87,2,
17:12:46.97,e2001d8712171320c120,-58,1,"171
",00:01:05.89,2,
17:12:46.98,e2001d8712461320db93,-52,3,"168
",00:01:05.90,2,
17:12:47.00,e2001d8712171320c120,-58,1,"174
",00:01:05.92,2,
17:12:47.12,e2001d8712171320c120,-58,1,"168
",00:01:06.04,2,
17:12:47.13,e2001d8712461320db93,-52,3,"171
",00:01:06.05,2,
17:12:47.15,e2001d8712171320c120,-58,1,"171
",00:01:06.07,2,
17:12:47.17,e2001d8712461320db93,-52,3,"174
",00:01:06.09,2,
17:12:47.17,e2001d8712461320db93,-52,3,"171
",00:01:06.09,2,
17:12:47.20,e2001d8712461320db93,-53,3,"174
",00:01:06.12,2,
17:12:47.22,e2001d8712171320c120,-58,1,"171
",00:01:06.14,2,
17:12:47.23,e2001d8712461320db93,-53,3,"171
",00:01:06.15,2,
17:12:47.25,e2001d8712171320c120,-57,1,"174
",00:01:06.17,2,
17:12:47.27,e2001d8712461320db93,-52,3,"174
",00:01:06.19,2,
17:12:47.28,e2001d8712171320c120,-58,1,"174
",00:01:06.20,2,
17:12:47.30,e2001d8712461320db93,-53,3,"174
",00:01:06.22,2,
17:12:47.32,e2001d8712171320c120,-57,1,"174
",00:01:06.24,2,
17:12:47.33,e2001d8712171320c120,-57,1,"171
",00:01:06.25,2,
17:12:47.33,e2001d8712171320c120,-58,1,"174
",00:01:06.25,2,
17:12:47.35,e2001d8712461320db93,-53,3,"171
",00:01:06.27,2,
17:12:47.37,e2001d8712461320db93,-52,3,"174
",00:01:06.29,2,
17:12:47.38,e2001d8712171320c120,-58,1,"177
",00:01:06.30,2,
17:12:47.40,e2001d8712461320db93,-53,3,"171
",00:01:06.32,2,
17:12:47.42,e2001d8712171320c120,-58,1,"177
",00:01:06.34,2,
17:12:47.45,e2001d8712171320c120,-57,1,"171
",00:01:06.37,2,
17:12:47.47,e2001d8712461320db93,-53,3,"174
",00:01:06.39,2,
17:12:47.48,e2001d8712461320db93,-53,3,"174
",00:01:06.40,2,
17:12:47.49,e2001d8712461320db93,-52,3,"174
",00:01:06.41,2,
17:12:47.50,e2001d8712171320c120,-57,1,"174
",00:01:06.42,2,
17:12:47.52,e2001d8712171320c120,-58,1,"171
",00:01:06.44,2,
17:12:47.53,e2001d8712461320db93,-53,3,"174
",00:01:06.45,2,
17:12:47.53,e2001d8712461320db93,-53,3,"174
",00:01:06.45,2,
17:12:47.57,e2001d8712171320c120,-58,1,"171
",00:01:06.49,2,
17:12:47.58,e2001d8712461320db93,-52,3,"174
",00:01:06.50,2,
17:12:47.67,e2001d8712461320db93,-52,3,"174
",00:01:06.59,2,
17:12:47.68,e2001d8712461320db93,-52,3,"171
",00:01:06.60,2,
17:12:47.70,e2001d8712171320c120,-58,1,"171
",00:01:06.62,2,
17:12:47.70,e2001d8712171320c120,-58,1,"171
",00:01:06.62,2,
17:12:47.73,e2001d8712461320db93,-52,3,"174
",00:01:06.65,2,
17:12:47.75,e2001d8712171320c120,-58,1,"174
",00:01:06.67,2,
17:12:47.77,e2001d8712461320db93,-52,3,"171
",00:01:06.69,2,
17:12:47.78,e2001d8712171320c120,-58,1,"174
",00:01:06.70,2,
17:12:47.80,e2001d8712461320db93,-52,3,"171
",00:01:06.72,2,
17:12:47.82,e2001d8712171320c120,-59,1,"171
",00:01:06.74,2,
17:12:47.83,e2001d8712461320db93,-52,3,"174
",00:01:06.75,2,
17:12:47.84,e2001d8712171320c120,-57,1,"174
",00:01:06.76,2,
17:12:47.84,e2001d8712171320c120,-57,1,"174
",00:01:06.76,2,
17:12:47.85,e2001d8712171320c120,-59,1,"171
",00:01:06.77,2,
17:12:47.85,e2001d8712171320c120,-59,1,"171
",00:01:06.77,2,
17:12:47.85,e2001d8712171320c120,-59,1,"171
",00:01:06.77,2,
17:12:47.90,e2001d8712461320db93,-52,3,"171
",00:01:06.82,2,
17:12:47.92,e2001d8712171320c120,-58,1,"171
",00:01:06.84,2,
17:12:47.93,e2001d8712461320db93,-55,3,"171
",00:01:06.85,2,
17:12:47.95,e2001d8712171320c120,-56,1,"168
",00:01:06.87,2,
17:12:47.97,e2001d8712461320db93,-55,3,"171
",00:01:06.89,2,
17:12:47.98,e2001d8712171320c120,-57,1,"174
",00:01:06.90,2,
17:12:48.00,e2001d8712171320c120,-57,1,"168
",00:01:06.92,2,
17:12:48.12,e2001d8712461320db93,-55,3,"171
",00:01:07.04,2,
17:12:48.12,e2001d8712461320db93,-55,3,"171
",00:01:07.04,2,
17:12:48.12,e2001d8712461320db93,-55,3,"171
",00:01:07.04,2,
17:12:48.17,e2001d8712171320c120,-57,1,"171
",00:01:07.09,2,
17:12:48.17,e2001d8712461320db93,-55,3,"168
",00:01:07.09,2,
17:12:48.18,e2001d8712461320db93,-55,3,"168
",00:01:07.10,2,
17:12:48.27,e2001d8712171320c120,-58,1,"171
",00:01:07.19,2,
17:12:48.28,e2001d8712461320db93,-55,3,"174
",00:01:07.20,2,
17:12:48.30,e2001d8712171320c120,-57,1,"168
",00:01:07.22,2,
17:12:48.30,e2001d8712171320c120,-57,1,"168
",00:01:07.22,2,
17:12:48.33,e2001d8712461320db93,-55,3,"174
",00:01:07.25,2,
17:12:48.33,e2001d8712461320db93,-55,3,"174
",00:01:07.25,2,
17:12:48.35,e2001d8712171320c120,-57,1,"174
",00:01:07.27,2,
17:12:48.37,e2001d8712171320c120,-57,1,"171
",00:01:07.29,2,
17:12:48.38,e2001d8712461320db93,-55,3,"171
",00:01:07.30,2,
17:12:48.38,e2001d8712461320db93,-55,3,"171
",00:01:07.30,2,
17:12:48.42,e2001d8712171320c120,-57,1,"174
",00:01:07.34,2,
17:12:48.43,e2001d8712461320db93,-55,3,"174
",00:01:07.35,2,
17:12:48.45,e2001d8712171320c120,-57,1,"171
",00:01:07.37,2,
17:12:48.47,e2001d8712461320db93,-55,3,"168
",00:01:07.39,2,
17:12:48.48,e2001d8712171320c120,-57,1,"171
",00:01:07.40,2,
17:12:48.50,e2001d8712171320c120,-57,1,"171
",00:01:07.42,2,
17:12:48.50,e2001d8712461320db93,-55,3,"174
",00:01:07.42,2,
17:12:48.52,e2001d8712171320c120,-57,1,"174
",00:01:07.44,2,
17:12:48.53,e2001d8712461320db93,-55,3,"171
",00:01:07.45,2,
17:12:48.55,e2001d8712461320db93,-52,3,"174
",00:01:07.47,2,
17:12:48.57,e2001d8712171320c120,-58,1,"168
",00:01:07.49,2,
17:12:48.58,e2001d8712171320c120,-58,1,"177
",00:01:07.50,2,
17:12:48.60,e2001d8712461320db93,-52,3,"174
",00:01:07.52,2,
17:12:48.62,e2001d8712171320c120,-58,1,"171
",00:01:07.54,2,
17:12:48.63,e2001d8712461320db93,-52,3,"171
",00:01:07.55,2,
17:12:48.65,e2001d8712461320db93,-52,3,"171
",00:01:07.57,2,
17:12:48.67,e2001d8712171320c120,-59,1,"171
",00:01:07.59,2,
17:12:48.67,e2001d8712171320c120,-59,1,"171
",00:01:07.59,2,
17:12:48.67,e2001d8712461320db93,-55,3,"171
",00:01:07.59,2,
17:12:48.70,e2001d8712461320db93,-52,3,"174
",00:01:07.62,2,
17:12:48.72,e2001d8712171320c120,-58,1,"174
",00:01:07.64,2,
17:12:48.73,e2001d8712171320c120,-58,1,"171
",00:01:07.65,2,
17:12:48.75,e2001d8712461320db93,-52,3,"171
",00:01:07.67,2,
17:12:48.78,e2001d8712461320db93,-52,3,"174
",00:01:07.70,2,
17:12:48.80,e2001d8712171320c120,-58,1,"168
",00:01:07.72,2,
17:12:48.82,e2001d8712171320c120,-58,1,"174
",00:01:07.74,2,
17:12:48.83,e2001d8712171320c120,-57,1,"174
",00:01:07.75,2,
17:12:48.83,e2001d8712461320db93,-52,3,"171
",00:01:07.75,2,
17:12:48.85,e2001d8712461320db93,-52,3,"174
",00:01:07.77,2,
17:12:48.87,e2001d8712171320c120,-59,1,"168
",00:01:07.79,2,
17:12:48.88,e2001d8712171320c120,-58,1,"174
",00:01:07.80,2,
17:12:48.90,e2001d8712461320db93,-52,3,"177
",00:01:07.82,2,
17:12:48.92,e2001d8712171320c120,-58,1,"171
",00:01:07.84,2,
17:12:48.93,e2001d8712461320db93,-53,3,"171
",00:01:07.85,2,
17:12:48.95,e2001d8712171320c120,-57,1,"174
",00:01:07.87,2,
17:12:48.97,e2001d8712461320db93,-53,3,"174
",00:01:07.89,2,
17:12:48.98,e2001d8712171320c120,-58,1,"171
",00:01:07.90,2,
17:12:48.99,e2001d8712171320c120,-57,1,"171
",00:01:07.91,2,
17:12:49.00,e2001d8712461320db93,-52,3,"171
",00:01:07.92,2,
17:12:49.12,e2001d8712461320db93,-52,3,"174
",00:01:08.04,2,
17:12:49.13,e2001d8712171320c120,-57,1,"171
",00:01:08.05,2,
17:12:49.15,e2001d8712461320db93,-52,3,"177
",00:01:08.07,2,
17:12:49.18,e2001d8712461320db93,-52,3,"174
",00:01:08.10,2,
17:12:49.20,e2001d8712171320c120,-59,1,"174
",00:01:08.12,2,
17:12:49.22,e2001d8712461320db93,-52,3,"171
",00:01:08.14,2,
17:12:49.23,e2001d8712171320c120,-58,1,"171
",00:01:08.15,2,
17:12:49.25,e2001d8712171320c120,-58,1,"171
",00:01:08.17,2,
17:12:49.27,e2001d8712461320db93,-52,3,"171
",00:01:08.19,2,
17:12:49.28,e2001d8712461320db93,-52,3,"168
",00:01:08.20,2,
17:12:49.30,e2001d8712171320c120,-58,1,"171
",00:01:08.22,2,
17:12:49.32,e2001d8712171320c120,-58,1,"174
",00:01:08.24,2,
17:12:49.33,e2001d8712461320db93,-53,3,"174
",00:01:08.25,2,
17:12:49.33,e2001d8712461320db93,-52,3,"174
",00:01:08.25,2,
17:12:49.35,e2001d8712461320db93,-52,3,"171
",00:01:08.27,2,
17:12:49.37,e2001d8712171320c120,-58,1,"171
",00:01:08.29,2,
17:12:49.39,e2001d8712461320db93,-52,3,"174
",00:01:08.31,2,
17:12:49.40,e2001d8712171320c120,-58,1,"174
",00:01:08.32,2,
17:12:49.40,e2001d8712171320c120,-58,1,"174
",00:01:08.32,2,
17:12:49.43,e2001d8712461320db93,-52,3,"171
",00:01:08.35,2,
17:12:49.45,e2001d8712171320c120,-58,1,"177
",00:01:08.37,2,
17:12:49.47,e2001d8712461320db93,-52,3,"171
",00:01:08.39,2,
17:12:49.48,e2001d8712171320c120,-58,1,"177
",00:01:08.40,2,
17:12:49.50,e2001d8712171320c120,-57,1,"174
",00:01:08.42,2,
17:12:49.52,e2001d8712461320db93,-52,3,"171
",00:01:08.44,2,
17:12:49.53,e2001d8712171320c120,-58,1,"171
",00:01:08.45,2,
17:12:49.55,e2001d8712461320db93,-55,3,"171
",00:01:08.47,2,
17:12:49.57,e2001d8712171320c120,-57,1,"171
",00:01:08.49,2,
17:12:49.58,e2001d8712461320db93,-53,3,"171
",00:01:08.50,2,
17:12:49.60,e2001d8712171320c120,-57,1,"174
",00:01:08.52,2,
17:12:49.62,e2001d8712461320db93,-55,3,"174
",00:01:08.54,2,
17:12:49.63,e2001d8712171320c120,-57,1,"174
",00:01:08.55,2,
17:12:49.65,e2001d8712461320db93,-53,3,"177
",00:01:08.57,2,
17:12:49.67,e2001d8712171320c120,-57,1,"174
",00:01:08.59,2,
17:12:49.67,e2001d8712461320db93,-53,3,"174
",00:01:08.59,2,
17:12:49.68,e2001d8712461320db93,-53,3,"174
",00:01:08.60,2,
17:12:49.70,e2001d8712171320c120,-57,1,"174
",00:01:08.62,2,
17:12:49.73,e2001d8712171320c120,-57,1,"174
",00:01:08.65,2,
17:12:49.75,e2001d8712461320db93,-53,3,"171
",00:01:08.67,2,
17:12:49.77,e2001d8712171320c120,-57,1,"168
",00:01:08.69,2,
17:12:49.78,e2001d8712461320db93,-53,3,"171
",00:01:08.70,2,
17:12:49.80,e2001d8712461320db93,-55,3,"174
",00:01:08.72,2,
17:12:49.82,e2001d8712171320c120,-57,1,"174
",00:01:08.74,2,
17:12:49.83,e2001d8712461320db93,-53,3,"174
",00:01:08.75,2,
17:12:49.84,e2001d8712171320c120,-57,1,"174
",00:01:08.76,2,
17:12:49.85,e2001d8712171320c120,-57,1,"174
",00:01:08.77,2,
17:12:49.87,e2001d8712461320db93,-53,3,"171
",00:01:08.79,2,
17:12:49.88,e2001d8712171320c120,-56,1,"171
",00:01:08.80,2,
17:12:49.88,e2001d8712171320c120,-56,1,"171
",00:01:08.80,2,
17:12:49.92,e2001d8712171320c120,-57,1,"174
",00:01:08.84,2,
17:12:49.93,e2001d8712461320db93,-55,3,"174
",00:01:08.85,2,
17:12:49.97,e2001d8712461320db93,-55,3,"174
",00:01:08.89,2,
17:12:49.98,e2001d8712461320db93,-55,3,"174
",00:01:08.90,2,
17:12:49.99,e2001d8712171320c120,-58,1,"174
",00:01:08.91,2,
17:12:50.00,e2001d8712171320c120,-57,1,"168
",00:01:08.92,2,
17:12:50.12,e2001d8712461320db93,-55,3,"171
",00:01:09.04,2,
17:12:50.13,e2001d8712171320c120,-57,1,"174
",00:01:09.05,2,
17:12:50.17,e2001d8712461320db93,-55,3,"171
",00:01:09.09,2,
17:12:50.17,e2001d8712461320db93,-55,3,"174
",00:01:09.09,2,
17:12:50.18,e2001d8712171320c120,-57,1,"174
",00:01:09.10,2,
17:12:50.25,e2001d8712461320db93,-53,3,"171
",00:01:09.17,2,
17:12:50.27,e2001d8712171320c120,-57,1,"174
",00:01:09.19,2,
17:12:50.28,e2001d8712461320db93,-53,3,"174
",00:01:09.20,2,
17:12:50.30,e2001d8712171320c120,-57,1,"171
",00:01:09.22,2,
17:12:50.32,e2001d8712461320db93,-53,3,"168
",00:01:09.24,2,
17:12:50.33,e2001d8712171320c120,-57,1,"177
",00:01:09.25,2,
17:12:50.34,e2001d8712171320c120,-57,1,"174
",00:01:09.26,2,
17:12:50.34,e2001d8712171320c120,-57,1,"174
",00:01:09.26,2,
17:12:50.35,e2001d8712461320db93,-52,3,"171
",00:01:09.27,2,
17:12:50.37,e2001d8712171320c120,-57,1,"171
",00:01:09.29,2,
17:12:50.38,e2001d8712171320c120,-57,1,"174
",00:01:09.30,2,
17:12:50.40,e2001d8712461320db93,-52,3,"174
",00:01:09.32,2,
17:12:50.42,e2001d8712461320db93,-52,3,"174
",00:01:09.34,2,
17:12:50.43,e2001d8712171320c120,-57,1,"168
",00:01:09.35,2,
17:12:50.45,e2001d8712461320db93,-53,3,"174
",00:01:09.37,2,
17:12:50.47,e2001d8712171320c120,-57,1,"171
",00:01:09.39,2,
17:12:50.50,e2001d8712461320db93,-53,3,"171
",00:01:09.42,2,
17:12:50.52,e2001d8712171320c120,-57,1,"174
",00:01:09.44,2,
17:12:50.53,e2001d8712461320db93,-52,3,"171
",00:01:09.45,2,
17:12:50.53,e2001d8712461320db93,-52,3,"171
",00:01:09.45,2,
17:12:50.57,e2001d8712461320db93,-52,3,"168
",00:01:09.49,2,
17:12:50.57,e2001d8712461320db93,-52,3,"168
",00:01:09.49,2,
17:12:50.60,e2001d8712461320db93,-52,3,"171
",00:01:09.52,2,
17:12:50.62,e2001d8712461320db93,-51,3,"171
",00:01:09.54,2,
17:12:50.62,e2001d8712461320db93,-51,3,"171
",00:01:09.54,2,
17:12:50.65,e2001d8712461320db93,-52,3,"171
",00:01:09.57,2,
17:12:50.65,e2001d8712461320db93,-52,3,"171
",00:01:09.57,2,
17:12:50.67,e2001d8712171320c120,-57,1,"171
",00:01:09.59,2,
17:12:50.68,e2001d8712461320db93,-52,3,"174
",00:01:09.60,2,
17:12:50.68,e2001d8712461320db93,-52,3,"174
",00:01:09.60,2,
17:12:50.72,e2001d8712461320db93,-52,3,"174
",00:01:09.64,2,
17:12:50.72,e2001d8712461320db93,-52,3,"174
",00:01:09.64,2,
17:12:50.75,e2001d8712461320db93,-51,3,"171
",00:01:09.67,2,
17:12:50.75,e2001d8712461320db93,-51,3,"171
",00:01:09.67,2,
17:12:50.78,e2001d8712461320db93,-51,3,"171
",00:01:09.70,2,
17:12:50.78,e2001d8712461320db93,-51,3,"171
",00:01:09.70,2,
17:12:50.82,e2001d8712461320db93,-52,3,"174
",00:01:09.74,2,
17:12:50.82,e2001d8712461320db93,-52,3,"174
",00:01:09.74,2,
17:12:50.84,e2001d8712461320db93,-55,3,"171
",00:01:09.76,2,
17:12:50.85,e2001d8712461320db93,-51,3,"171
",00:01:09.77,2,
17:12:50.85,e2001d8712461320db93,-51,3,"171
",00:01:09.77,2,
17:12:50.88,e2001d8712461320db93,-52,3,"174
",00:01:09.80,2,
17:12:50.90,e2001d8712461320db93,-51,3,"174
",00:01:09.82,2,
17:12:50.90,e2001d8712461320db93,-51,3,"174
",00:01:09.82,2,
17:12:50.93,e2001d8712461320db93,-52,3,"174
",00:01:09.85,2,
17:12:50.93,e2001d8712461320db93,-52,3,"174
",00:01:09.85,2,
17:12:50.97,e2001d8712461320db93,-52,3,"174
",00:01:09.89,2,
17:12:50.97,e2001d8712461320db93,-52,3,"174
",00:01:09.89,2,
17:12:51.00,e2001d8712461320db93,-52,3,"174
",00:01:09.92,2,
17:12:51.00,e2001d8712461320db93,-52,3,"174
",00:01:09.92,2,
17:12:51.10,e2001d8712461320db93,-51,3,"174
",00:01:10.02,2,
17:12:51.10,e2001d8712461320db93,-51,3,"174
",00:01:10.02,2,
17:12:51.10,e2001d8712461320db93,-51,3,"174
",00:01:10.02,2,
17:12:51.15,e2001d8712461320db93,-52,3,"171
",00:01:10.07,2,
17:12:51.18,e2001d8712171320c120,-57,1,"174
",00:01:10.10,2,
17:12:51.22,e2001d8712171320c120,-57,1,"174
",00:01:10.14,2,
17:12:51.23,e2001d8712461320db93,-55,3,"174
",00:01:10.15,2,
17:12:51.25,e2001d8712171320c120,-57,1,"174
",00:01:10.17,2,
17:12:51.27,e2001d8712171320c120,-57,1,"171
",00:01:10.19,2,
17:12:51.28,e2001d8712461320db93,-53,3,"168
",00:01:10.20,2,
17:12:51.30,e2001d8712171320c120,-57,1,"168
",00:01:10.22,2,
17:12:51.32,e2001d8712461320db93,-53,3,"171
",00:01:10.24,2,
17:12:51.33,e2001d8712171320c120,-58,1,"174
",00:01:10.25,2,
17:12:51.34,e2001d8712461320db93,-52,3,"174
",00:01:10.26,2,
17:12:51.34,e2001d8712461320db93,-52,3,"174
",00:01:10.26,2,
17:12:51.35,e2001d8712461320db93,-53,3,"171
",00:01:10.27,2,
17:12:51.38,e2001d8712171320c120,-57,1,"171
",00:01:10.30,2,
17:12:51.40,e2001d8712461320db93,-53,3,"171
",00:01:10.32,2,
17:12:51.42,e2001d8712461320db93,-53,3,"174
",00:01:10.34,2,
17:12:51.43,e2001d8712171320c120,-57,1,"174
",00:01:10.35,2,
17:12:51.45,e2001d8712461320db93,-55,3,"174
",00:01:10.37,2,
17:12:51.47,e2001d8712171320c120,-57,1,"174
",00:01:10.39,2,
17:12:51.48,e2001d8712461320db93,-53,3,"174
",00:01:10.40,2,
17:12:51.50,e2001d8712171320c120,-58,1,"174
",00:01:10.42,2,
17:12:51.50,e2001d8712171320c120,-58,1,"174
",00:01:10.42,2,
17:12:51.53,e2001d8712171320c120,-59,1,"168
",00:01:10.45,2,
17:12:51.55,e2001d8712461320db93,-52,3,"177
",00:01:10.47,2,
17:12:51.57,e2001d8712461320db93,-52,3,"171
",00:01:10.49,2,
17:12:51.58,e2001d8712171320c120,-58,1,"171
",00:01:10.50,2,
17:12:51.62,e2001d8712461320db93,-52,3,"174
",00:01:10.54,2,
