time,id,tag_id,RSSI,phase,17:22.6,activity
17:51.5,e2001d8712461320db93,3,-55,"174
",00:28.9,1
17:51.6,e2001d8712461320db93,3,-55,"174
",00:29.0,1
17:51.7,e2001d8712461320db93,3,-52,"174
",00:29.0,1
17:51.7,e2001d8712461320db93,3,-55,"171
",00:29.1,1
17:51.8,e2001d8712461320db93,3,-52,"174
",00:29.2,1
17:52.4,e2001d8712461320db93,3,-55,"171
",00:29.7,1
17:52.9,e2001d8712461320db93,3,-55,"174
",00:30.2,1
18:16.7,e2001d8712461320db93,3,-61,"171
",00:54.1,2
18:16.8,e2001d8712461320db93,3,-55,"177
",00:54.1,2
18:16.8,e2001d8712461320db93,3,-55,"165
",00:54.2,2
18:16.8,e2001d8712461320db93,3,-55,"174
",00:54.2,2
18:16.9,e2001d8712461320db93,3,-55,"174
",00:54.2,2
18:16.9,e2001d8712461320db93,3,-55,"171
",00:54.3,2
18:17.0,e2001d8712461320db93,3,-55,"171
",00:54.3,2
18:17.0,e2001d8712461320db93,3,-55,"174
",00:54.4,2
18:17.1,e2001d8712461320db93,3,-55,"171
",00:54.5,2
18:17.2,e2001d8712461320db93,3,-55,"168
",00:54.5,2
18:17.2,e2001d8712461320db93,3,-53,"171
",00:54.6,2
18:17.2,e2001d8712461320db93,3,-53,"174
",00:54.6,2
18:17.2,e2001d8712461320db93,3,-53,"171
",00:54.6,2
18:17.3,e2001d8712461320db93,3,-53,"174
",00:54.7,2
18:17.3,e2001d8712461320db93,3,-53,"171
",00:54.7,2
18:17.4,e2001d8712461320db93,3,-53,"171
",00:54.7,2
18:17.4,e2001d8712461320db93,3,-52,"168
",00:54.8,2
18:17.5,e2001d8712461320db93,3,-55,"171
",00:54.9,2
18:17.5,e2001d8712461320db93,3,-55,"174
",00:54.9,2
18:17.5,e2001d8712461320db93,3,-55,"171
",00:54.9,2
18:17.6,e2001d8712461320db93,3,-55,"171
",00:55.0,2
18:17.6,e2001d8712461320db93,3,-55,"174
",00:55.0,2
18:17.7,e2001d8712461320db93,3,-55,"174
",00:55.0,2
18:17.7,e2001d8712461320db93,3,-55,"174
",00:55.1,2
18:17.8,e2001d8712461320db93,3,-53,"174
",00:55.1,2
18:17.8,e2001d8712461320db93,3,-53,"174
",00:55.2,2
18:17.8,e2001d8712461320db93,3,-53,"174
",00:55.2,2
18:17.8,e2001d8712461320db93,3,-52,"171
",00:55.2,2
18:17.9,e2001d8712461320db93,3,-52,"171
",00:55.3,2
18:17.9,e2001d8712461320db93,3,-52,"171
",00:55.3,2
18:18.0,e2001d8712461320db93,3,-52,"174
",00:55.3,2
18:18.1,e2001d8712461320db93,3,-51,"174
",00:55.5,2
18:18.2,e2001d8712461320db93,3,-51,"171
",00:55.5,2
18:18.2,e2001d8712461320db93,3,-52,"174
",00:55.6,2
18:18.2,e2001d8712461320db93,3,-51,"171
",00:55.6,2
18:18.3,e2001d8712461320db93,3,-51,"171
",00:55.6,2
18:18.3,e2001d8712461320db93,3,-51,"171
",00:55.7,2
18:18.3,e2001d8712461320db93,3,-51,"174
",00:55.7,2
18:18.3,e2001d8712461320db93,3,-51,"174
",00:55.7,2
18:18.4,e2001d8712461320db93,3,-51,"174
",00:55.8,2
18:18.4,e2001d8712461320db93,3,-52,"168
",00:55.8,2
18:18.4,e2001d8712461320db93,3,-52,"171
",00:55.8,2
18:18.5,e2001d8712461320db93,3,-52,"177
",00:55.8,2
18:18.5,e2001d8712461320db93,3,-52,"174
",00:55.9,2
18:18.6,e2001d8712461320db93,3,-53,"171
",00:55.9,2
18:18.6,e2001d8712461320db93,3,-53,"174
",00:56.0,2
18:18.7,e2001d8712461320db93,3,-53,"174
",00:56.0,2
18:18.8,e2001d8712461320db93,3,-53,"174
",00:56.1,2
18:18.8,e2001d8712461320db93,3,-53,"174
",00:56.1,2
18:18.8,e2001d8712461320db93,3,-55,"171
",00:56.2,2
18:18.9,e2001d8712461320db93,3,-51,"174
",00:56.2,2
18:18.9,e2001d8712461320db93,3,-55,"174
",00:56.2,2
18:18.9,e2001d8712461320db93,3,-57,"174
",00:56.3,2
18:18.9,e2001d8712461320db93,3,-57,"174
",00:56.3,2
18:19.0,e2001d8712461320db93,3,-57,"168
",00:56.3,2
18:19.0,e2001d8712461320db93,3,-57,"174
",00:56.4,2
18:19.1,e2001d8712461320db93,3,-58,"171
",00:56.5,2
18:19.1,e2001d8712461320db93,3,-57,"171
",00:56.5,2
18:19.2,e2001d8712461320db93,3,-57,"168
",00:56.5,2
18:19.2,e2001d8712461320db93,3,-57,"174
",00:56.6,2
18:19.2,e2001d8712461320db93,3,-57,"174
",00:56.6,2
18:19.3,e2001d8712461320db93,3,-57,"177
",00:56.6,2
18:19.3,e2001d8712461320db93,3,-57,"174
",00:56.7,2
18:19.3,e2001d8712461320db93,3,-56,"168
",00:56.7,2
18:19.4,e2001d8712461320db93,3,-55,"168
",00:56.7,2
18:19.4,e2001d8712461320db93,3,-55,"171
",00:56.8,2
18:19.4,e2001d8712461320db93,3,-55,"171
",00:56.8,2
18:19.5,e2001d8712461320db93,3,-53,"171
",00:56.9,2
18:19.5,e2001d8712461320db93,3,-53,"174
",00:56.9,2
18:19.6,e2001d8712461320db93,3,-52,"174
",00:57.0,2
18:19.6,e2001d8712461320db93,3,-52,"174
",00:57.0,2
18:19.7,e2001d8712461320db93,3,-57,"174
",00:57.0,2
18:19.7,e2001d8712461320db93,3,-52,"171
",00:57.0,2
18:19.7,e2001d8712461320db93,3,-52,"174
",00:57.1,2
18:19.7,e2001d8712461320db93,3,-51,"174
",00:57.1,2
18:19.7,e2001d8712461320db93,3,-51,"174
",00:57.1,2
18:19.8,e2001d8712461320db93,3,-51,"171
",00:57.1,2
18:19.8,e2001d8712461320db93,3,-51,"171
",00:57.2,2
18:19.8,e2001d8712461320db93,3,-51,"174
",00:57.2,2
18:19.9,e2001d8712461320db93,3,-51,"171
",00:57.2,2
18:19.9,e2001d8712461320db93,3,-52,"171
",00:57.3,2
18:20.0,e2001d8712461320db93,3,-52,"174
",00:57.3,2
18:20.0,e2001d8712461320db93,3,-53,"171
",00:57.4,2
18:20.1,e2001d8712461320db93,3,-55,"171
",00:57.5,2
18:20.2,e2001d8712461320db93,3,-53,"171
",00:57.5,2
18:20.2,e2001d8712461320db93,3,-55,"171
",00:57.6,2
18:20.3,e2001d8712461320db93,3,-55,"171
",00:57.6,2
18:20.3,e2001d8712461320db93,3,-55,"174
",00:57.6,2
18:20.3,e2001d8712461320db93,3,-57,"174
",00:57.7,2
18:20.4,e2001d8712461320db93,3,-57,"171
",00:57.7,2
18:20.4,e2001d8712461320db93,3,-57,"174
",00:57.8,2
18:20.5,e2001d8712461320db93,3,-58,"174
",00:57.8,2
18:20.5,e2001d8712461320db93,3,-55,"168
",00:57.9,2
18:20.6,e2001d8712461320db93,3,-57,"171
",00:57.9,2
18:20.6,e2001d8712461320db93,3,-58,"174
",00:58.0,2
18:20.6,e2001d8712461320db93,3,-57,"174
",00:58.0,2
18:20.7,e2001d8712461320db93,3,-57,"171
",00:58.1,2
18:20.7,e2001d8712461320db93,3,-57,"168
",00:58.1,2
18:20.8,e2001d8712461320db93,3,-58,"171
",00:58.1,2
18:20.8,e2001d8712461320db93,3,-57,"174
",00:58.1,2
18:20.8,e2001d8712461320db93,3,-57,"174
",00:58.2,2
18:20.9,e2001d8712461320db93,3,-57,"177
",00:58.2,2
18:20.9,e2001d8712461320db93,3,-57,"174
",00:58.3,2
18:20.9,e2001d8712461320db93,3,-58,"171
",00:58.3,2
18:21.0,e2001d8712461320db93,3,-58,"177
",00:58.4,2
18:21.1,e2001d8712461320db93,3,-56,"171
",00:58.5,2
18:21.1,e2001d8712461320db93,3,-57,"168
",00:58.5,2
18:21.1,e2001d8712461320db93,3,-55,"171
",00:58.5,2
18:21.2,e2001d8712461320db93,3,-53,"171
",00:58.6,2
18:21.2,e2001d8712461320db93,3,-53,"174
",00:58.6,2
18:21.3,e2001d8712461320db93,3,-53,"171
",00:58.7,2
18:21.3,e2001d8712461320db93,3,-55,"168
",00:58.7,2
18:21.3,e2001d8712461320db93,3,-57,"168
",00:58.7,2
18:21.4,e2001d8712461320db93,3,-55,"171
",00:58.7,2
18:21.4,e2001d8712461320db93,3,-53,"171
",00:58.7,2
18:21.4,e2001d8712461320db93,3,-55,"171
",00:58.8,2
18:21.5,e2001d8712461320db93,3,-52,"171
",00:58.8,2
18:21.5,e2001d8712461320db93,3,-52,"174
",00:58.8,2
18:21.5,e2001d8712461320db93,3,-56,"174
",00:58.9,2
18:21.5,e2001d8712461320db93,3,-52,"171
",00:58.9,2
18:21.6,e2001d8712461320db93,3,-52,"171
",00:58.9,2
18:21.6,e2001d8712461320db93,3,-51,"171
",00:59.0,2
18:21.6,e2001d8712461320db93,3,-52,"174
",00:59.0,2
18:21.7,e2001d8712461320db93,3,-52,"171
",00:59.0,2
18:21.7,e2001d8712461320db93,3,-52,"174
",00:59.1,2
18:21.7,e2001d8712461320db93,3,-52,"174
",00:59.1,2
18:21.8,e2001d8712461320db93,3,-52,"171
",00:59.1,2
18:21.8,e2001d8712461320db93,3,-52,"174
",00:59.2,2
18:21.8,e2001d8712461320db93,3,-52,"171
",00:59.2,2
18:21.9,e2001d8712461320db93,3,-52,"174
",00:59.2,2
18:21.9,e2001d8712461320db93,3,-53,"174
",00:59.3,2
18:22.0,e2001d8712461320db93,3,-55,"174
",00:59.3,2
18:22.1,e2001d8712461320db93,3,-57,"171
",00:59.5,2
18:22.1,e2001d8712461320db93,3,-58,"174
",00:59.5,2
18:22.2,e2001d8712461320db93,3,-55,"174
",00:59.5,2
18:22.2,e2001d8712461320db93,3,-58,"174
",00:59.6,2
18:22.5,e2001d8712461320db93,3,-58,"171
",00:59.8,2
18:22.5,e2001d8712461320db93,3,-56,"174
",00:59.9,2
18:22.5,e2001d8712461320db93,3,-56,"174
",00:59.9,2
18:22.6,e2001d8712461320db93,3,-55,"174
",01:00.0,2
18:22.6,e2001d8712461320db93,3,-53,"174
",01:00.0,2
18:22.7,e2001d8712461320db93,3,-52,"174
",01:00.0,2
18:22.7,e2001d8712461320db93,3,-52,"171
",01:00.1,2
18:22.7,e2001d8712461320db93,3,-51,"171
",01:00.1,2
18:22.8,e2001d8712461320db93,3,-51,"168
",01:00.1,2
18:22.8,e2001d8712461320db93,3,-51,"171
",01:00.2,2
18:22.8,e2001d8712461320db93,3,-55,"174
",01:00.2,2
18:22.8,e2001d8712461320db93,3,-51,"171
",01:00.2,2
18:22.9,e2001d8712461320db93,3,-51,"174
",01:00.2,2
18:22.9,e2001d8712461320db93,3,-51,"174
",01:00.3,2
18:23.0,e2001d8712461320db93,3,-52,"174
",01:00.3,2
18:23.1,e2001d8712461320db93,3,-55,"174
",01:00.5,2
18:23.1,e2001d8712461320db93,3,-53,"174
",01:00.5,2
18:23.2,e2001d8712461320db93,3,-52,"171
",01:00.5,2
18:23.2,e2001d8712461320db93,3,-52,"171
",01:00.6,2
18:23.2,e2001d8712461320db93,3,-53,"177
",01:00.6,2
18:23.3,e2001d8712461320db93,3,-53,"174
",01:00.6,2
18:23.3,e2001d8712461320db93,3,-53,"168
",01:00.7,2
18:23.3,e2001d8712461320db93,3,-53,"171
",01:00.7,2
18:23.4,e2001d8712461320db93,3,-55,"174
",01:00.7,2
18:23.4,e2001d8712461320db93,3,-55,"168
",01:00.7,2
18:23.4,e2001d8712461320db93,3,-56,"174
",01:00.8,2
18:23.5,e2001d8712461320db93,3,-57,"171
",01:00.8,2
18:23.8,e2001d8712461320db93,3,-59,"171
",01:01.2,2
18:23.9,e2001d8712461320db93,3,-58,"168
",01:01.3,2
18:24.2,e2001d8712461320db93,3,-58,"174
",01:01.5,2
18:24.2,e2001d8712461320db93,3,-58,"168
",01:01.6,2
18:24.3,e2001d8712461320db93,3,-56,"171
",01:01.6,2
18:24.3,e2001d8712461320db93,3,-56,"171
",01:01.7,2
18:24.3,e2001d8712461320db93,3,-55,"168
",01:01.7,2
18:24.4,e2001d8712461320db93,3,-53,"174
",01:01.7,2
18:24.4,e2001d8712461320db93,3,-55,"174
",01:01.8,2
18:24.5,e2001d8712461320db93,3,-53,"171
",01:01.8,2
18:24.5,e2001d8712461320db93,3,-55,"168
",01:01.9,2
18:24.5,e2001d8712461320db93,3,-53,"174
",01:01.9,2
18:24.6,e2001d8712461320db93,3,-53,"171
",01:01.9,2
18:24.6,e2001d8712461320db93,3,-55,"177
",01:02.0,2
18:24.7,e2001d8712461320db93,3,-52,"177
",01:02.1,2
18:24.8,e2001d8712461320db93,3,-52,"171
",01:02.1,2
18:24.8,e2001d8712461320db93,3,-52,"171
",01:02.2,2
18:24.8,e2001d8712461320db93,3,-51,"174
",01:02.2,2
18:24.8,e2001d8712461320db93,3,-51,"174
",01:02.2,2
18:24.9,e2001d8712461320db93,3,-51,"174
",01:02.2,2
18:24.9,e2001d8712461320db93,3,-51,"171
",01:02.2,2
18:24.9,e2001d8712461320db93,3,-51,"174
",01:02.3,2
18:25.0,e2001d8712461320db93,3,-51,"174
",01:02.3,2
18:25.0,e2001d8712461320db93,3,-52,"171
",01:02.3,2
18:25.1,e2001d8712461320db93,3,-52,"171
",01:02.5,2
18:25.2,e2001d8712461320db93,3,-52,"171
",01:02.5,2
18:25.2,e2001d8712461320db93,3,-52,"174
",01:02.5,2
18:25.2,e2001d8712461320db93,3,-52,"174
",01:02.6,2
18:25.3,e2001d8712461320db93,3,-55,"174
",01:02.6,2
18:25.3,e2001d8712461320db93,3,-51,"171
",01:02.7,2
18:25.3,e2001d8712461320db93,3,-55,"174
",01:02.7,2
18:25.4,e2001d8712461320db93,3,-56,"174
",01:02.7,2
18:25.4,e2001d8712461320db93,3,-58,"174
",01:02.8,2
18:25.7,e2001d8712461320db93,3,-58,"174
",01:03.1,2
18:25.7,e2001d8712461320db93,3,-57,"174
",01:03.1,2
18:25.8,e2001d8712461320db93,3,-52,"168
",01:03.2,2
18:25.9,e2001d8712461320db93,3,-53,"171
",01:03.3,2
18:25.9,e2001d8712461320db93,3,-52,"171
",01:03.3,2
18:26.0,e2001d8712461320db93,3,-53,"171
",01:03.3,2
18:26.0,e2001d8712461320db93,3,-53,"174
",01:03.3,2
18:26.1,e2001d8712461320db93,3,-52,"171
",01:03.5,2
18:26.2,e2001d8712461320db93,3,-52,"171
",01:03.5,2
18:26.2,e2001d8712461320db93,3,-52,"171
",01:03.5,2
18:26.2,e2001d8712461320db93,3,-53,"171
",01:03.6,2
18:26.2,e2001d8712461320db93,3,-53,"171
",01:03.6,2
18:26.3,e2001d8712461320db93,3,-55,"171
",01:03.6,2
18:26.4,e2001d8712461320db93,3,-55,"171
",01:03.7,2
18:26.4,e2001d8712461320db93,3,-52,"174
",01:03.8,2
18:26.5,e2001d8712461320db93,3,-53,"171
",01:03.8,2
18:26.5,e2001d8712461320db93,3,-52,"174
",01:03.9,2
18:26.5,e2001d8712461320db93,3,-53,"174
",01:03.9,2
18:26.5,e2001d8712461320db93,3,-53,"174
",01:03.9,2
18:26.6,e2001d8712461320db93,3,-55,"171
",01:03.9,2
18:26.6,e2001d8712461320db93,3,-55,"174
",01:04.0,2
18:26.7,e2001d8712461320db93,3,-56,"174
",01:04.0,2
18:26.8,e2001d8712461320db93,3,-52,"171
",01:04.2,2
18:27.1,e2001d8712461320db93,3,-59,"171
",01:04.5,2
18:27.2,e2001d8712461320db93,3,-58,"174
",01:04.5,2
18:27.5,e2001d8712461320db93,3,-58,"174
",01:04.8,2
18:27.5,e2001d8712461320db93,3,-58,"174
",01:04.9,2
18:27.5,e2001d8712461320db93,3,-58,"168
",01:04.9,2
18:27.6,e2001d8712461320db93,3,-56,"171
",01:04.9,2
18:27.6,e2001d8712461320db93,3,-55,"174
",01:05.0,2
18:27.6,e2001d8712461320db93,3,-55,"174
",01:05.0,2
18:27.7,e2001d8712461320db93,3,-55,"174
",01:05.1,2
18:27.7,e2001d8712461320db93,3,-55,"171
",01:05.1,2
18:27.8,e2001d8712461320db93,3,-55,"171
",01:05.1,2
18:27.8,e2001d8712461320db93,3,-55,"174
",01:05.2,2
18:27.9,e2001d8712461320db93,3,-55,"171
",01:05.2,2
18:27.9,e2001d8712461320db93,3,-55,"171
",01:05.3,2
18:28.0,e2001d8712461320db93,3,-53,"171
",01:05.3,2
18:28.0,e2001d8712461320db93,3,-53,"171
",01:05.3,2
18:28.0,e2001d8712461320db93,3,-53,"171
",01:05.4,2
18:28.1,e2001d8712461320db93,3,-52,"171
",01:05.5,2
18:28.1,e2001d8712461320db93,3,-51,"171
",01:05.5,2
18:28.2,e2001d8712461320db93,3,-52,"174
",01:05.5,2
18:28.2,e2001d8712461320db93,3,-52,"171
",01:05.6,2
18:28.2,e2001d8712461320db93,3,-52,"171
",01:05.6,2
18:28.3,e2001d8712461320db93,3,-52,"174
",01:05.6,2
18:28.3,e2001d8712461320db93,3,-52,"174
",01:05.7,2
18:28.3,e2001d8712461320db93,3,-52,"171
",01:05.7,2
18:28.4,e2001d8712461320db93,3,-52,"168
",01:05.7,2
18:28.4,e2001d8712461320db93,3,-52,"174
",01:05.7,2
18:28.4,e2001d8712461320db93,3,-52,"174
",01:05.8,2
18:28.4,e2001d8712461320db93,3,-52,"171
",01:05.8,2
18:28.5,e2001d8712461320db93,3,-52,"174
",01:05.9,2
18:28.6,e2001d8712461320db93,3,-52,"171
",01:05.9,2
18:28.6,e2001d8712461320db93,3,-52,"174
",01:06.0,2
18:28.7,e2001d8712461320db93,3,-52,"171
",01:06.0,2
18:28.7,e2001d8712461320db93,3,-55,"174
",01:06.1,2
18:28.8,e2001d8712461320db93,3,-57,"163
",01:06.1,2
18:28.8,e2001d8712461320db93,3,-58,"168
",01:06.2,2
18:28.9,e2001d8712461320db93,3,-58,"171
",01:06.3,2
18:29.0,e2001d8712461320db93,3,-58,"171
",01:06.3,2
18:29.1,e2001d8712461320db93,3,-55,"171
",01:06.5,2
18:29.2,e2001d8712461320db93,3,-53,"171
",01:06.5,2
18:29.2,e2001d8712461320db93,3,-52,"174
",01:06.6,2
18:29.2,e2001d8712461320db93,3,-52,"174
",01:06.6,2
18:29.3,e2001d8712461320db93,3,-52,"168
",01:06.6,2
18:29.3,e2001d8712461320db93,3,-52,"171
",01:06.7,2
18:29.3,e2001d8712461320db93,3,-52,"171
",01:06.7,2
18:29.4,e2001d8712461320db93,3,-52,"174
",01:06.7,2
18:29.4,e2001d8712461320db93,3,-52,"171
",01:06.8,2
18:29.5,e2001d8712461320db93,3,-51,"174
",01:06.8,2
18:29.5,e2001d8712461320db93,3,-51,"174
",01:06.8,2
18:29.5,e2001d8712461320db93,3,-56,"168
",01:06.9,2
18:29.5,e2001d8712461320db93,3,-52,"174
",01:06.9,2
18:29.6,e2001d8712461320db93,3,-52,"174
",01:07.0,2
18:29.7,e2001d8712461320db93,3,-52,"171
",01:07.0,2
18:29.7,e2001d8712461320db93,3,-53,"174
",01:07.1,2
18:29.7,e2001d8712461320db93,3,-53,"171
",01:07.1,2
18:29.8,e2001d8712461320db93,3,-52,"171
",01:07.1,2
18:29.8,e2001d8712461320db93,3,-53,"168
",01:07.2,2
18:29.8,e2001d8712461320db93,3,-53,"171
",01:07.2,2
18:29.8,e2001d8712461320db93,3,-55,"174
",01:07.2,2
18:29.9,e2001d8712461320db93,3,-53,"174
",01:07.2,2
18:29.9,e2001d8712461320db93,3,-53,"171
",01:07.3,2
18:29.9,e2001d8712461320db93,3,-55,"174
",01:07.3,2
18:30.0,e2001d8712461320db93,3,-55,"174
",01:07.3,2
18:30.7,e2001d8712461320db93,3,-58,"174
",01:08.1,2
18:30.7,e2001d8712461320db93,3,-57,"171
",01:08.1,2
18:30.8,e2001d8712461320db93,3,-58,"174
",01:08.2,2
18:30.8,e2001d8712461320db93,3,-57,"174
",01:08.2,2
18:30.9,e2001d8712461320db93,3,-55,"174
",01:08.3,2
18:30.9,e2001d8712461320db93,3,-55,"177
",01:08.3,2
18:31.0,e2001d8712461320db93,3,-55,"174
",01:08.3,2
18:31.1,e2001d8712461320db93,3,-55,"177
",01:08.5,2
18:31.1,e2001d8712461320db93,3,-55,"174
",01:08.5,2
18:31.2,e2001d8712461320db93,3,-55,"171
",01:08.5,2
18:31.2,e2001d8712461320db93,3,-55,"171
",01:08.6,2
18:31.2,e2001d8712461320db93,3,-55,"174
",01:08.6,2
18:31.3,e2001d8712461320db93,3,-55,"171
",01:08.6,2
18:31.3,e2001d8712461320db93,3,-53,"171
",01:08.7,2
18:31.3,e2001d8712461320db93,3,-52,"174
",01:08.7,2
18:31.4,e2001d8712461320db93,3,-51,"174
",01:08.7,2
18:31.4,e2001d8712461320db93,3,-51,"174
",01:08.7,2
18:31.4,e2001d8712461320db93,3,-51,"171
",01:08.8,2
18:31.4,e2001d8712461320db93,3,-51,"174
",01:08.8,2
18:31.5,e2001d8712461320db93,3,-51,"171
",01:08.8,2
18:31.5,e2001d8712461320db93,3,-55,"174
",01:08.9,2
18:31.5,e2001d8712461320db93,3,-51,"0
",01:08.9,2
18:31.6,e2001d8712461320db93,3,-51,"174
",01:08.9,2
18:31.6,e2001d8712461320db93,3,-52,"174
",01:09.0,2
18:31.6,e2001d8712461320db93,3,-52,"171
",01:09.0,2
18:31.7,e2001d8712461320db93,3,-52,"171
",01:09.0,2
18:31.8,e2001d8712461320db93,3,-55,"171
",01:09.1,2
18:31.9,e2001d8712461320db93,3,-57,"174
",01:09.3,2
18:31.9,e2001d8712461320db93,3,-58,"174
",01:09.3,2
18:32.0,e2001d8712461320db93,3,-58,"174
",01:09.3,2
18:32.2,e2001d8712461320db93,3,-57,"171
",01:09.5,2
18:32.3,e2001d8712461320db93,3,-55,"168
",01:09.6,2
18:32.3,e2001d8712461320db93,3,-51,"171
",01:09.7,2
18:32.4,e2001d8712461320db93,3,-51,"174
",01:09.8,2
18:32.4,e2001d8712461320db93,3,-51,"174
",01:09.8,2
18:32.4,e2001d8712461320db93,3,-51,"171
",01:09.8,2
18:32.5,e2001d8712461320db93,3,-51,"174
",01:09.9,2
18:32.5,e2001d8712461320db93,3,-51,"174
",01:09.9,2
18:32.6,e2001d8712461320db93,3,-51,"174
",01:10.0,2
18:32.7,e2001d8712461320db93,3,-52,"171
",01:10.0,2
18:32.7,e2001d8712461320db93,3,-52,"174
",01:10.1,2
18:32.7,e2001d8712461320db93,3,-53,"174
",01:10.1,2
18:32.8,e2001d8712461320db93,3,-52,"171
",01:10.2,2
18:32.8,e2001d8712461320db93,3,-58,"174
",01:10.2,2
18:32.8,e2001d8712461320db93,3,-53,"171
",01:10.2,2
18:32.9,e2001d8712461320db93,3,-53,"171
",01:10.3,2
18:32.9,e2001d8712461320db93,3,-53,"171
",01:10.3,2
18:33.0,e2001d8712461320db93,3,-55,"174
",01:10.3,2
18:33.0,e2001d8712461320db93,3,-57,"171
",01:10.4,2
18:33.5,e2001d8712461320db93,3,-58,"171
",01:10.9,2
18:33.8,e2001d8712461320db93,3,-58,"174
",01:11.1,2
18:33.8,e2001d8712461320db93,3,-57,"177
",01:11.2,2
18:33.9,e2001d8712461320db93,3,-57,"174
",01:11.3,2
18:33.9,e2001d8712461320db93,3,-57,"174
",01:11.3,2
18:34.0,e2001d8712461320db93,3,-55,"0
",01:11.4,2
18:34.1,e2001d8712461320db93,3,-55,"171
",01:11.5,2
18:34.1,e2001d8712461320db93,3,-55,"174
",01:11.5,2
18:34.2,e2001d8712461320db93,3,-55,"171
",01:11.6,2
18:34.2,e2001d8712461320db93,3,-55,"174
",01:11.6,2
18:34.3,e2001d8712461320db93,3,-55,"174
",01:11.6,2
18:34.3,e2001d8712461320db93,3,-55,"174
",01:11.6,2
18:34.3,e2001d8712461320db93,3,-55,"168
",01:11.7,2
18:34.3,e2001d8712461320db93,3,-55,"174
",01:11.7,2
18:34.4,e2001d8712461320db93,3,-55,"174
",01:11.7,2
18:34.4,e2001d8712461320db93,3,-53,"174
",01:11.8,2
18:34.4,e2001d8712461320db93,3,-52,"171
",01:11.8,2
18:34.5,e2001d8712461320db93,3,-52,"171
",01:11.9,2
18:34.6,e2001d8712461320db93,3,-52,"174
",01:11.9,2
18:34.6,e2001d8712461320db93,3,-51,"174
",01:12.0,2
18:34.7,e2001d8712461320db93,3,-50,"174
",01:12.0,2
18:34.7,e2001d8712461320db93,3,-51,"174
",01:12.0,2
18:34.7,e2001d8712461320db93,3,-51,"174
",01:12.1,2
18:34.7,e2001d8712461320db93,3,-51,"174
",01:12.1,2
18:34.8,e2001d8712461320db93,3,-51,"174
",01:12.1,2
18:34.8,e2001d8712461320db93,3,-55,"174
",01:12.2,2
18:34.9,e2001d8712461320db93,3,-52,"174
",01:12.2,2
18:34.9,e2001d8712461320db93,3,-52,"174
",01:12.2,2
18:35.0,e2001d8712461320db93,3,-55,"168
",01:12.4,2
18:35.1,e2001d8712461320db93,3,-58,"174
",01:12.5,2
18:35.3,e2001d8712461320db93,3,-58,"168
",01:12.6,2
18:35.3,e2001d8712461320db93,3,-57,"168
",01:12.6,2
18:35.4,e2001d8712461320db93,3,-55,"174
",01:12.7,2
18:35.4,e2001d8712461320db93,3,-52,"171
",01:12.8,2
18:35.5,e2001d8712461320db93,3,-52,"174
",01:12.8,2
18:35.5,e2001d8712461320db93,3,-51,"171
",01:12.9,2
18:35.5,e2001d8712461320db93,3,-51,"171
",01:12.9,2
18:35.6,e2001d8712461320db93,3,-51,"171
",01:12.9,2
18:35.6,e2001d8712461320db93,3,-51,"174
",01:13.0,2
18:35.6,e2001d8712461320db93,3,-51,"174
",01:13.0,2
18:35.7,e2001d8712461320db93,3,-58,"174
",01:13.0,2
18:35.7,e2001d8712461320db93,3,-51,"168
",01:13.0,2
18:35.7,e2001d8712461320db93,3,-51,"174
",01:13.1,2
18:35.8,e2001d8712461320db93,3,-52,"171
",01:13.1,2
18:35.8,e2001d8712461320db93,3,-52,"174
",01:13.2,2
18:35.8,e2001d8712461320db93,3,-53,"171
",01:13.2,2
18:35.9,e2001d8712461320db93,3,-53,"171
",01:13.3,2
18:35.9,e2001d8712461320db93,3,-53,"174
",01:13.3,2
18:36.1,e2001d8712461320db93,3,-55,"177
",01:13.5,2
18:36.2,e2001d8712461320db93,3,-57,"171
",01:13.5,2
18:36.2,e2001d8712461320db93,3,-58,"174
",01:13.6,2
18:36.3,e2001d8712461320db93,3,-53,"171
",01:13.7,2
18:36.5,e2001d8712461320db93,3,-55,"174
",01:13.9,2
18:37.1,e2001d8712461320db93,3,-57,"174
",01:14.5,2
18:37.2,e2001d8712461320db93,3,-56,"174
",01:14.5,2
18:37.2,e2001d8712461320db93,3,-55,"168
",01:14.6,2
18:37.3,e2001d8712461320db93,3,-55,"171
",01:14.6,2
18:37.3,e2001d8712461320db93,3,-55,"171
",01:14.6,2
18:37.3,e2001d8712461320db93,3,-55,"171
",01:14.7,2
18:37.4,e2001d8712461320db93,3,-55,"171
",01:14.7,2
18:37.4,e2001d8712461320db93,3,-55,"171
",01:14.8,2
18:37.4,e2001d8712461320db93,3,-53,"174
",01:14.8,2
18:37.5,e2001d8712461320db93,3,-55,"171
",01:14.8,2
18:37.5,e2001d8712461320db93,3,-53,"171
",01:14.9,2
18:37.6,e2001d8712461320db93,3,-53,"174
",01:14.9,2
18:37.6,e2001d8712461320db93,3,-52,"171
",01:15.0,2
18:37.6,e2001d8712461320db93,3,-52,"174
",01:15.0,2
18:37.7,e2001d8712461320db93,3,-51,"174
",01:15.1,2
18:37.8,e2001d8712461320db93,3,-51,"174
",01:15.1,2
18:37.8,e2001d8712461320db93,3,-51,"171
",01:15.2,2
18:37.9,e2001d8712461320db93,3,-51,"174
",01:15.2,2
18:37.9,e2001d8712461320db93,3,-51,"174
",01:15.2,2
18:37.9,e2001d8712461320db93,3,-51,"171
",01:15.3,2
