time,id,tag_id,RSSI,phase,17:22.6,activity
25:20.4,e2001d8712401320d4a0,2,-49,"171
",07:57.8,5
25:20.4,e2001d8712401320d4a0,2,-47,"174
",07:57.8,5
25:20.5,e2001d8712401320d4a0,2,-47,"174
",07:57.8,5
25:20.5,e2001d8712401320d4a0,2,-47,"174
",07:57.9,5
25:20.5,e2001d8712401320d4a0,2,-47,"171
",07:57.9,5
25:20.6,e2001d8712401320d4a0,2,-49,"171
",07:57.9,5
25:20.6,e2001d8712401320d4a0,2,-49,"174
",07:58.0,5
25:20.6,e2001d8712401320d4a0,2,-49,"171
",07:58.0,5
25:20.7,e2001d8712401320d4a0,2,-49,"168
",07:58.0,5
25:20.7,e2001d8712401320d4a0,2,-49,"174
",07:58.0,5
25:20.7,e2001d8712401320d4a0,2,-49,"174
",07:58.1,5
25:20.7,e2001d8712401320d4a0,2,-49,"171
",07:58.1,5
25:20.8,e2001d8712401320d4a0,2,-49,"174
",07:58.1,5
25:20.9,e2001d8712401320d4a0,2,-49,"171
",07:58.2,5
25:20.9,e2001d8712401320d4a0,2,-49,"174
",07:58.3,5
25:20.9,e2001d8712401320d4a0,2,-49,"174
",07:58.3,5
25:21.0,e2001d8712401320d4a0,2,-49,"168
",07:58.3,5
25:21.1,e2001d8712401320d4a0,2,-49,"174
",07:58.5,5
25:21.1,e2001d8712401320d4a0,2,-49,"174
",07:58.5,5
25:21.2,e2001d8712401320d4a0,2,-49,"171
",07:58.5,5
25:21.2,e2001d8712401320d4a0,2,-49,"174
",07:58.6,5
25:21.3,e2001d8712401320d4a0,2,-49,"174
",07:58.6,5
25:21.3,e2001d8712401320d4a0,2,-49,"174
",07:58.7,5
25:21.3,e2001d8712401320d4a0,2,-49,"174
",07:58.7,5
25:21.3,e2001d8712401320d4a0,2,-49,"174
",07:58.7,5
25:21.4,e2001d8712401320d4a0,2,-49,"174
",07:58.7,5
25:21.4,e2001d8712401320d4a0,2,-50,"171
",07:58.8,5
25:21.5,e2001d8712401320d4a0,2,-50,"171
",07:58.9,5
25:21.5,e2001d8712401320d4a0,2,-50,"171
",07:58.9,5
25:21.6,e2001d8712401320d4a0,2,-49,"171
",07:59.0,5
25:21.6,e2001d8712401320d4a0,2,-49,"171
",07:59.0,5
25:21.7,e2001d8712401320d4a0,2,-49,"171
",07:59.0,5
25:21.7,e2001d8712401320d4a0,2,-49,"174
",07:59.1,5
25:21.7,e2001d8712401320d4a0,2,-49,"171
",07:59.1,5
25:21.8,e2001d8712401320d4a0,2,-49,"174
",07:59.2,5
25:21.9,e2001d8712401320d4a0,2,-49,"171
",07:59.2,5
25:21.9,e2001d8712401320d4a0,2,-49,"174
",07:59.3,5
25:21.9,e2001d8712401320d4a0,2,-49,"174
",07:59.3,5
25:22.0,e2001d8712401320d4a0,2,-49,"168
",07:59.3,5
25:22.1,e2001d8712401320d4a0,2,-49,"171
",07:59.5,5
25:22.1,e2001d8712401320d4a0,2,-49,"174
",07:59.5,5
25:22.2,e2001d8712401320d4a0,2,-49,"174
",07:59.5,5
25:22.2,e2001d8712401320d4a0,2,-49,"174
",07:59.5,5
25:22.2,e2001d8712401320d4a0,2,-49,"174
",07:59.6,5
25:22.3,e2001d8712401320d4a0,2,-49,"174
",07:59.6,5
25:22.3,e2001d8712401320d4a0,2,-49,"168
",07:59.7,5
25:22.3,e2001d8712401320d4a0,2,-49,"174
",07:59.7,5
25:22.4,e2001d8712401320d4a0,2,-49,"174
",07:59.8,5
25:22.4,e2001d8712401320d4a0,2,-46,"174
",07:59.8,5
25:22.4,e2001d8712401320d4a0,2,-46,"174
",07:59.8,5
25:22.5,e2001d8712401320d4a0,2,-46,"174
",07:59.9,5
25:22.5,e2001d8712401320d4a0,2,-49,"174
",07:59.9,5
25:22.5,e2001d8712401320d4a0,2,-46,"174
",07:59.9,5
25:22.6,e2001d8712401320d4a0,2,-46,"171
",07:59.9,5
25:22.6,e2001d8712401320d4a0,2,-46,"174
",08:00.0,5
25:22.7,e2001d8712401320d4a0,2,-46,"174
",08:00.0,5
25:22.7,e2001d8712401320d4a0,2,-46,"174
",08:00.1,5
25:22.7,e2001d8712401320d4a0,2,-46,"174
",08:00.1,5
25:22.9,e2001d8712401320d4a0,2,-46,"171
",08:00.2,5
25:22.9,e2001d8712401320d4a0,2,-47,"168
",08:00.3,5
25:22.9,e2001d8712401320d4a0,2,-47,"174
",08:00.3,5
25:23.0,e2001d8712401320d4a0,2,-47,"168
",08:00.3,5
25:23.1,e2001d8712401320d4a0,2,-49,"174
",08:00.5,5
25:23.2,e2001d8712401320d4a0,2,-49,"171
",08:00.5,5
25:23.2,e2001d8712401320d4a0,2,-47,"171
",08:00.5,5
25:23.2,e2001d8712401320d4a0,2,-49,"174
",08:00.5,5
25:23.2,e2001d8712401320d4a0,2,-49,"174
",08:00.6,5
25:23.2,e2001d8712401320d4a0,2,-49,"171
",08:00.6,5
25:23.3,e2001d8712401320d4a0,2,-49,"174
",08:00.7,5
25:23.3,e2001d8712401320d4a0,2,-49,"171
",08:00.7,5
25:23.4,e2001d8712401320d4a0,2,-49,"174
",08:00.7,5
25:23.4,e2001d8712401320d4a0,2,-47,"174
",08:00.7,5
25:23.4,e2001d8712401320d4a0,2,-47,"174
",08:00.8,5
25:23.5,e2001d8712401320d4a0,2,-46,"171
",08:00.8,5
25:23.5,e2001d8712401320d4a0,2,-46,"174
",08:00.9,5
25:23.5,e2001d8712401320d4a0,2,-46,"171
",08:00.9,5
25:23.6,e2001d8712401320d4a0,2,-47,"171
",08:01.0,5
25:23.6,e2001d8712401320d4a0,2,-47,"174
",08:01.0,5
25:23.6,e2001d8712401320d4a0,2,-49,"171
",08:01.0,5
25:23.7,e2001d8712401320d4a0,2,-49,"171
",08:01.1,5
25:23.7,e2001d8712401320d4a0,2,-49,"174
",08:01.1,5
25:23.8,e2001d8712401320d4a0,2,-51,"171
",08:01.2,5
25:23.9,e2001d8712401320d4a0,2,-52,"174
",08:01.2,5
25:23.9,e2001d8712401320d4a0,2,-53,"171
",08:01.2,5
25:23.9,e2001d8712401320d4a0,2,-55,"171
",08:01.3,5
25:24.0,e2001d8712401320d4a0,2,-55,"171
",08:01.3,5
25:24.2,e2001d8712401320d4a0,2,-57,"174
",08:01.5,5
25:25.0,e2001d8712401320d4a0,2,-58,"174
",08:02.3,5
25:25.0,e2001d8712401320d4a0,2,-58,"171
",08:02.4,5
25:28.5,e2001d8712401320d4a0,2,-58,"171
",08:05.8,6
25:28.5,e2001d8712401320d4a0,2,-57,"171
",08:05.9,6
25:28.5,e2001d8712401320d4a0,2,-57,"171
",08:05.9,6
25:28.6,e2001d8712401320d4a0,2,-57,"174
",08:05.9,6
25:28.6,e2001d8712401320d4a0,2,-57,"174
",08:06.0,6
25:28.6,e2001d8712401320d4a0,2,-57,"174
",08:06.0,6
25:28.7,e2001d8712401320d4a0,2,-57,"174
",08:06.0,6
25:28.7,e2001d8712401320d4a0,2,-57,"171
",08:06.1,6
25:28.8,e2001d8712401320d4a0,2,-55,"174
",08:06.1,6
25:28.8,e2001d8712401320d4a0,2,-53,"171
",08:06.2,6
25:28.8,e2001d8712401320d4a0,2,-53,"174
",08:06.2,6
25:28.9,e2001d8712401320d4a0,2,-53,"171
",08:06.3,6
25:28.9,e2001d8712401320d4a0,2,-55,"174
",08:06.3,6
25:29.0,e2001d8712401320d4a0,2,-55,"168
",08:06.3,6
25:29.1,e2001d8712401320d4a0,2,-57,"174
",08:06.5,6
25:29.1,e2001d8712401320d4a0,2,-57,"171
",08:06.5,6
25:29.2,e2001d8712401320d4a0,2,-57,"168
",08:06.6,6
25:29.2,e2001d8712401320d4a0,2,-57,"171
",08:06.6,6
25:29.3,e2001d8712401320d4a0,2,-57,"171
",08:06.6,6
25:29.3,e2001d8712401320d4a0,2,-57,"174
",08:06.6,6
25:29.3,e2001d8712401320d4a0,2,-56,"174
",08:06.7,6
25:29.4,e2001d8712401320d4a0,2,-52,"174
",08:06.7,6
25:29.4,e2001d8712401320d4a0,2,-52,"168
",08:06.8,6
25:29.4,e2001d8712401320d4a0,2,-52,"168
",08:06.8,6
25:29.5,e2001d8712401320d4a0,2,-52,"171
",08:06.8,6
25:29.5,e2001d8712401320d4a0,2,-52,"174
",08:06.9,6
25:29.6,e2001d8712401320d4a0,2,-52,"174
",08:06.9,6
25:29.6,e2001d8712401320d4a0,2,-53,"171
",08:07.0,6
25:29.7,e2001d8712401320d4a0,2,-52,"168
",08:07.0,6
25:29.7,e2001d8712401320d4a0,2,-52,"174
",08:07.1,6
25:29.7,e2001d8712401320d4a0,2,-52,"177
",08:07.1,6
25:29.8,e2001d8712401320d4a0,2,-52,"171
",08:07.2,6
25:29.8,e2001d8712401320d4a0,2,-53,"174
",08:07.2,6
25:29.8,e2001d8712401320d4a0,2,-57,"174
",08:07.2,6
25:29.9,e2001d8712401320d4a0,2,-52,"171
",08:07.3,6
25:29.9,e2001d8712401320d4a0,2,-53,"171
",08:07.3,6
25:30.0,e2001d8712401320d4a0,2,-52,"174
",08:07.3,6
25:30.1,e2001d8712401320d4a0,2,-55,"171
",08:07.5,6
25:30.2,e2001d8712401320d4a0,2,-55,"174
",08:07.6,6
25:30.2,e2001d8712401320d4a0,2,-53,"174
",08:07.6,6
25:30.2,e2001d8712401320d4a0,2,-55,"174
",08:07.6,6
25:30.3,e2001d8712401320d4a0,2,-53,"174
",08:07.6,6
25:30.3,e2001d8712401320d4a0,2,-55,"171
",08:07.7,6
25:30.4,e2001d8712401320d4a0,2,-55,"171
",08:07.7,6
25:30.4,e2001d8712401320d4a0,2,-53,"168
",08:07.8,6
25:30.5,e2001d8712401320d4a0,2,-55,"171
",08:07.8,6
25:30.5,e2001d8712401320d4a0,2,-53,"171
",08:07.8,6
25:30.5,e2001d8712401320d4a0,2,-53,"171
",08:07.9,6
25:30.6,e2001d8712401320d4a0,2,-53,"171
",08:07.9,6
25:30.6,e2001d8712401320d4a0,2,-55,"171
",08:08.0,6
25:30.6,e2001d8712401320d4a0,2,-53,"171
",08:08.0,6
25:30.7,e2001d8712401320d4a0,2,-55,"174
",08:08.0,6
25:30.7,e2001d8712401320d4a0,2,-55,"171
",08:08.0,6
25:30.7,e2001d8712401320d4a0,2,-53,"171
",08:08.1,6
25:30.7,e2001d8712401320d4a0,2,-58,"174
",08:08.1,6
25:30.8,e2001d8712401320d4a0,2,-58,"174
",08:08.1,6
25:30.8,e2001d8712401320d4a0,2,-55,"174
",08:08.2,6
25:31.1,e2001d8712401320d4a0,2,-55,"177
",08:08.5,6
25:31.1,e2001d8712401320d4a0,2,-55,"171
",08:08.5,6
25:31.2,e2001d8712401320d4a0,2,-55,"171
",08:08.5,6
25:31.2,e2001d8712401320d4a0,2,-55,"174
",08:08.6,6
25:31.2,e2001d8712401320d4a0,2,-55,"174
",08:08.6,6
25:31.3,e2001d8712401320d4a0,2,-55,"174
",08:08.7,6
25:31.4,e2001d8712401320d4a0,2,-55,"174
",08:08.7,6
25:31.4,e2001d8712401320d4a0,2,-53,"171
",08:08.8,6
25:31.4,e2001d8712401320d4a0,2,-52,"177
",08:08.8,6
25:31.5,e2001d8712401320d4a0,2,-52,"168
",08:08.9,6
25:31.5,e2001d8712401320d4a0,2,-53,"174
",08:08.9,6
25:31.6,e2001d8712401320d4a0,2,-53,"174
",08:08.9,6
25:31.6,e2001d8712401320d4a0,2,-53,"168
",08:09.0,6
25:31.6,e2001d8712401320d4a0,2,-53,"174
",08:09.0,6
25:31.7,e2001d8712401320d4a0,2,-52,"174
",08:09.0,6
25:31.7,e2001d8712401320d4a0,2,-55,"174
",08:09.0,6
25:31.7,e2001d8712401320d4a0,2,-53,"174
",08:09.1,6
25:31.8,e2001d8712401320d4a0,2,-55,"174
",08:09.1,6
25:31.8,e2001d8712401320d4a0,2,-55,"171
",08:09.2,6
25:31.8,e2001d8712401320d4a0,2,-55,"168
",08:09.2,6
25:31.9,e2001d8712401320d4a0,2,-55,"174
",08:09.3,6
25:31.9,e2001d8712401320d4a0,2,-55,"171
",08:09.3,6
25:32.0,e2001d8712401320d4a0,2,-55,"168
",08:09.3,6
25:32.1,e2001d8712401320d4a0,2,-53,"174
",08:09.5,6
25:32.2,e2001d8712401320d4a0,2,-53,"174
",08:09.5,6
25:32.2,e2001d8712401320d4a0,2,-53,"171
",08:09.6,6
25:32.2,e2001d8712401320d4a0,2,-53,"174
",08:09.6,6
25:32.3,e2001d8712401320d4a0,2,-53,"174
",08:09.7,6
25:32.3,e2001d8712401320d4a0,2,-53,"171
",08:09.7,6
25:32.3,e2001d8712401320d4a0,2,-53,"174
",08:09.7,6
25:32.4,e2001d8712401320d4a0,2,-58,"171
",08:09.7,6
25:32.4,e2001d8712401320d4a0,2,-57,"171
",08:09.8,6
25:32.5,e2001d8712401320d4a0,2,-58,"174
",08:09.8,6
25:32.5,e2001d8712401320d4a0,2,-57,"168
",08:09.9,6
25:32.5,e2001d8712401320d4a0,2,-53,"174
",08:09.9,6
25:32.5,e2001d8712401320d4a0,2,-58,"171
",08:09.9,6
25:32.6,e2001d8712401320d4a0,2,-58,"174
",08:10.0,6
25:32.7,e2001d8712401320d4a0,2,-52,"171
",08:10.1,6
25:32.8,e2001d8712401320d4a0,2,-53,"171
",08:10.1,6
25:32.8,e2001d8712401320d4a0,2,-53,"174
",08:10.2,6
25:32.8,e2001d8712401320d4a0,2,-53,"174
",08:10.2,6
25:32.9,e2001d8712401320d4a0,2,-52,"171
",08:10.2,6
25:32.9,e2001d8712401320d4a0,2,-53,"171
",08:10.3,6
25:33.0,e2001d8712401320d4a0,2,-52,"174
",08:10.4,6
25:33.0,e2001d8712401320d4a0,2,-55,"168
",08:10.4,6
25:33.1,e2001d8712401320d4a0,2,-55,"174
",08:10.5,6
25:33.2,e2001d8712401320d4a0,2,-55,"171
",08:10.5,6
25:33.2,e2001d8712401320d4a0,2,-55,"174
",08:10.6,6
25:33.2,e2001d8712401320d4a0,2,-56,"174
",08:10.6,6
25:33.3,e2001d8712401320d4a0,2,-55,"174
",08:10.6,6
25:33.3,e2001d8712401320d4a0,2,-57,"171
",08:10.7,6
25:33.3,e2001d8712401320d4a0,2,-55,"171
",08:10.7,6
25:33.4,e2001d8712401320d4a0,2,-55,"174
",08:10.7,6
25:33.4,e2001d8712401320d4a0,2,-55,"171
",08:10.8,6
25:33.5,e2001d8712401320d4a0,2,-55,"174
",08:10.8,6
25:33.5,e2001d8712401320d4a0,2,-55,"168
",08:10.9,6
25:33.6,e2001d8712401320d4a0,2,-55,"174
",08:10.9,6
25:33.6,e2001d8712401320d4a0,2,-55,"171
",08:11.0,6
25:33.6,e2001d8712401320d4a0,2,-55,"171
",08:11.0,6
25:33.7,e2001d8712401320d4a0,2,-55,"171
",08:11.0,6
25:33.7,e2001d8712401320d4a0,2,-55,"171
",08:11.1,6
25:33.8,e2001d8712401320d4a0,2,-53,"174
",08:11.2,6
25:33.8,e2001d8712401320d4a0,2,-56,"171
",08:11.2,6
25:33.9,e2001d8712401320d4a0,2,-53,"171
",08:11.2,6
25:33.9,e2001d8712401320d4a0,2,-53,"174
",08:11.3,6
25:33.9,e2001d8712401320d4a0,2,-55,"171
",08:11.3,6
25:34.0,e2001d8712401320d4a0,2,-52,"171
",08:11.3,6
25:34.1,e2001d8712401320d4a0,2,-52,"171
",08:11.5,6
25:34.1,e2001d8712401320d4a0,2,-53,"171
",08:11.5,6
25:34.2,e2001d8712401320d4a0,2,-52,"174
",08:11.5,6
25:34.2,e2001d8712401320d4a0,2,-53,"174
",08:11.6,6
25:34.3,e2001d8712401320d4a0,2,-52,"171
",08:11.6,6
25:34.3,e2001d8712401320d4a0,2,-52,"171
",08:11.7,6
25:34.3,e2001d8712401320d4a0,2,-52,"174
",08:11.7,6
25:34.4,e2001d8712401320d4a0,2,-52,"171
",08:11.7,6
25:34.4,e2001d8712401320d4a0,2,-52,"171
",08:11.8,6
25:34.5,e2001d8712401320d4a0,2,-52,"168
",08:11.8,6
25:34.5,e2001d8712401320d4a0,2,-52,"174
",08:11.9,6
25:34.5,e2001d8712401320d4a0,2,-52,"171
",08:11.9,6
25:34.5,e2001d8712401320d4a0,2,-52,"171
",08:11.9,6
25:34.6,e2001d8712401320d4a0,2,-52,"174
",08:11.9,6
25:34.6,e2001d8712401320d4a0,2,-52,"171
",08:12.0,6
25:34.6,e2001d8712401320d4a0,2,-53,"174
",08:12.0,6
25:34.7,e2001d8712401320d4a0,2,-52,"174
",08:12.0,6
25:34.7,e2001d8712401320d4a0,2,-52,"171
",08:12.1,6
25:34.7,e2001d8712401320d4a0,2,-56,"171
",08:12.1,6
25:34.7,e2001d8712401320d4a0,2,-55,"174
",08:12.1,6
25:34.8,e2001d8712401320d4a0,2,-55,"171
",08:12.1,6
25:34.8,e2001d8712401320d4a0,2,-56,"174
",08:12.2,6
25:34.8,e2001d8712401320d4a0,2,-55,"168
",08:12.2,6
25:34.9,e2001d8712401320d4a0,2,-55,"174
",08:12.2,6
25:35.0,e2001d8712401320d4a0,2,-56,"177
",08:12.3,6
25:35.1,e2001d8712401320d4a0,2,-52,"177
",08:12.5,6
25:35.1,e2001d8712401320d4a0,2,-53,"168
",08:12.5,6
25:35.2,e2001d8712401320d4a0,2,-52,"174
",08:12.6,6
25:35.2,e2001d8712401320d4a0,2,-53,"174
",08:12.6,6
25:35.3,e2001d8712401320d4a0,2,-53,"174
",08:12.6,6
25:35.3,e2001d8712401320d4a0,2,-52,"174
",08:12.7,6
25:35.3,e2001d8712401320d4a0,2,-55,"171
",08:12.7,6
25:35.3,e2001d8712401320d4a0,2,-53,"174
",08:12.7,6
25:35.4,e2001d8712401320d4a0,2,-53,"174
",08:12.7,6
25:35.4,e2001d8712401320d4a0,2,-53,"171
",08:12.8,6
25:35.5,e2001d8712401320d4a0,2,-53,"171
",08:12.8,6
25:35.5,e2001d8712401320d4a0,2,-53,"171
",08:12.9,6
25:35.5,e2001d8712401320d4a0,2,-52,"171
",08:12.9,6
25:35.5,e2001d8712401320d4a0,2,-55,"174
",08:12.9,6
25:35.6,e2001d8712401320d4a0,2,-55,"174
",08:12.9,6
25:35.6,e2001d8712401320d4a0,2,-53,"171
",08:13.0,6
25:35.6,e2001d8712401320d4a0,2,-53,"168
",08:13.0,6
25:35.7,e2001d8712401320d4a0,2,-55,"168
",08:13.1,6
25:35.8,e2001d8712401320d4a0,2,-55,"171
",08:13.2,6
25:35.8,e2001d8712401320d4a0,2,-55,"171
",08:13.2,6
25:35.8,e2001d8712401320d4a0,2,-53,"171
",08:13.2,6
25:35.9,e2001d8712401320d4a0,2,-55,"171
",08:13.3,6
25:36.0,e2001d8712401320d4a0,2,-55,"174
",08:13.3,6
25:36.1,e2001d8712401320d4a0,2,-52,"171
",08:13.5,6
25:36.1,e2001d8712401320d4a0,2,-52,"174
",08:13.5,6
25:36.2,e2001d8712401320d4a0,2,-53,"171
",08:13.5,6
25:36.2,e2001d8712401320d4a0,2,-52,"168
",08:13.6,6
25:36.2,e2001d8712401320d4a0,2,-52,"174
",08:13.6,6
25:36.3,e2001d8712401320d4a0,2,-52,"174
",08:13.6,6
25:36.3,e2001d8712401320d4a0,2,-57,"177
",08:13.7,6
25:36.3,e2001d8712401320d4a0,2,-52,"174
",08:13.7,6
25:36.4,e2001d8712401320d4a0,2,-57,"168
",08:13.7,6
25:36.4,e2001d8712401320d4a0,2,-56,"171
",08:13.8,6
25:36.4,e2001d8712401320d4a0,2,-57,"171
",08:13.8,6
25:36.5,e2001d8712401320d4a0,2,-57,"177
",08:13.8,6
25:36.5,e2001d8712401320d4a0,2,-57,"171
",08:13.9,6
25:36.5,e2001d8712401320d4a0,2,-57,"171
",08:13.9,6
25:36.6,e2001d8712401320d4a0,2,-57,"174
",08:13.9,6
25:36.6,e2001d8712401320d4a0,2,-57,"174
",08:14.0,6
25:36.7,e2001d8712401320d4a0,2,-57,"174
",08:14.0,6
25:36.7,e2001d8712401320d4a0,2,-53,"168
",08:14.0,6
25:36.7,e2001d8712401320d4a0,2,-56,"174
",08:14.1,6
25:36.7,e2001d8712401320d4a0,2,-56,"174
",08:14.1,6
25:36.8,e2001d8712401320d4a0,2,-56,"171
",08:14.1,6
25:36.8,e2001d8712401320d4a0,2,-56,"171
",08:14.2,6
25:36.9,e2001d8712401320d4a0,2,-57,"174
",08:14.2,6
25:36.9,e2001d8712401320d4a0,2,-56,"174
",08:14.2,6
25:36.9,e2001d8712401320d4a0,2,-56,"177
",08:14.3,6
25:37.0,e2001d8712401320d4a0,2,-52,"171
",08:14.4,6
25:37.1,e2001d8712401320d4a0,2,-53,"171
",08:14.5,6
25:37.2,e2001d8712401320d4a0,2,-53,"171
",08:14.6,6
25:37.2,e2001d8712401320d4a0,2,-53,"174
",08:14.6,6
25:37.3,e2001d8712401320d4a0,2,-53,"174
",08:14.6,6
25:37.3,e2001d8712401320d4a0,2,-53,"174
",08:14.6,6
25:37.3,e2001d8712401320d4a0,2,-55,"168
",08:14.7,6
25:37.3,e2001d8712401320d4a0,2,-55,"174
",08:14.7,6
25:37.4,e2001d8712401320d4a0,2,-55,"168
",08:14.8,6
25:37.4,e2001d8712401320d4a0,2,-55,"171
",08:14.8,6
25:37.5,e2001d8712401320d4a0,2,-53,"171
",08:14.8,6
25:37.5,e2001d8712401320d4a0,2,-55,"171
",08:14.9,6
25:37.5,e2001d8712401320d4a0,2,-53,"171
",08:14.9,6
25:37.5,e2001d8712401320d4a0,2,-53,"171
",08:14.9,6
25:37.6,e2001d8712401320d4a0,2,-55,"171
",08:14.9,6
25:37.6,e2001d8712401320d4a0,2,-55,"171
",08:15.0,6
25:37.7,e2001d8712401320d4a0,2,-53,"174
",08:15.0,6
25:37.7,e2001d8712401320d4a0,2,-53,"171
",08:15.1,6
25:37.7,e2001d8712401320d4a0,2,-53,"177
",08:15.1,6
25:37.8,e2001d8712401320d4a0,2,-53,"174
",08:15.1,6
25:37.8,e2001d8712401320d4a0,2,-53,"171
",08:15.1,6
25:37.8,e2001d8712401320d4a0,2,-53,"171
",08:15.2,6
25:37.8,e2001d8712401320d4a0,2,-53,"171
",08:15.2,6
25:37.9,e2001d8712401320d4a0,2,-53,"171
",08:15.2,6
25:37.9,e2001d8712401320d4a0,2,-53,"174
",08:15.3,6
25:38.0,e2001d8712401320d4a0,2,-55,"171
",08:15.4,6
25:38.0,e2001d8712401320d4a0,2,-55,"174
",08:15.4,6
25:38.1,e2001d8712401320d4a0,2,-55,"171
",08:15.5,6
25:38.1,e2001d8712401320d4a0,2,-55,"174
",08:15.5,6
25:38.2,e2001d8712401320d4a0,2,-55,"174
",08:15.6,6
25:38.2,e2001d8712401320d4a0,2,-55,"171
",08:15.6,6
25:38.3,e2001d8712401320d4a0,2,-55,"171
",08:15.6,6
25:38.3,e2001d8712401320d4a0,2,-57,"171
",08:15.7,6
25:38.3,e2001d8712401320d4a0,2,-55,"171
",08:15.7,6
25:38.4,e2001d8712401320d4a0,2,-55,"171
",08:15.7,6
25:38.4,e2001d8712401320d4a0,2,-56,"174
",08:15.8,6
25:38.4,e2001d8712401320d4a0,2,-57,"174
",08:15.8,6
25:38.5,e2001d8712401320d4a0,2,-55,"168
",08:15.8,6
25:38.5,e2001d8712401320d4a0,2,-55,"168
",08:15.9,6
25:38.6,e2001d8712401320d4a0,2,-56,"174
",08:15.9,6
25:38.6,e2001d8712401320d4a0,2,-56,"174
",08:15.9,6
25:38.6,e2001d8712401320d4a0,2,-56,"174
",08:16.0,6
25:38.6,e2001d8712401320d4a0,2,-56,"174
",08:16.0,6
25:38.6,e2001d8712401320d4a0,2,-55,"174
",08:16.0,6
25:38.7,e2001d8712401320d4a0,2,-55,"168
",08:16.1,6
25:38.7,e2001d8712401320d4a0,2,-55,"171
",08:16.1,6
25:38.8,e2001d8712401320d4a0,2,-55,"174
",08:16.1,6
25:38.8,e2001d8712401320d4a0,2,-55,"174
",08:16.2,6
25:38.9,e2001d8712401320d4a0,2,-55,"168
",08:16.2,6
25:38.9,e2001d8712401320d4a0,2,-55,"171
",08:16.3,6
25:39.0,e2001d8712401320d4a0,2,-52,"174
",08:16.3,6
25:39.0,e2001d8712401320d4a0,2,-52,"171
",08:16.4,6
25:39.1,e2001d8712401320d4a0,2,-52,"174
",08:16.5,6
25:39.2,e2001d8712401320d4a0,2,-52,"171
",08:16.5,6
25:39.2,e2001d8712401320d4a0,2,-52,"174
",08:16.5,6
25:39.2,e2001d8712401320d4a0,2,-52,"171
",08:16.6,6
25:39.3,e2001d8712401320d4a0,2,-52,"168
",08:16.6,6
25:39.3,e2001d8712401320d4a0,2,-52,"171
",08:16.7,6
25:39.3,e2001d8712401320d4a0,2,-52,"174
",08:16.7,6
25:39.4,e2001d8712401320d4a0,2,-52,"174
",08:16.7,6
25:39.4,e2001d8712401320d4a0,2,-52,"171
",08:16.8,6
25:39.4,e2001d8712401320d4a0,2,-52,"171
",08:16.8,6
25:39.5,e2001d8712401320d4a0,2,-52,"171
",08:16.9,6
25:39.5,e2001d8712401320d4a0,2,-52,"171
",08:16.9,6
25:39.5,e2001d8712401320d4a0,2,-52,"174
",08:16.9,6
25:39.6,e2001d8712401320d4a0,2,-52,"174
",08:16.9,6
25:39.6,e2001d8712401320d4a0,2,-52,"171
",08:17.0,6
25:39.6,e2001d8712401320d4a0,2,-52,"168
",08:17.0,6
25:39.7,e2001d8712401320d4a0,2,-52,"174
",08:17.0,6
25:39.7,e2001d8712401320d4a0,2,-55,"171
",08:17.1,6
25:39.7,e2001d8712401320d4a0,2,-55,"171
",08:17.1,6
25:39.7,e2001d8712401320d4a0,2,-55,"171
",08:17.1,6
25:39.8,e2001d8712401320d4a0,2,-55,"171
",08:17.1,6
25:39.8,e2001d8712401320d4a0,2,-55,"171
",08:17.2,6
25:39.8,e2001d8712401320d4a0,2,-55,"168
",08:17.2,6
25:39.9,e2001d8712401320d4a0,2,-55,"174
",08:17.2,6
25:39.9,e2001d8712401320d4a0,2,-53,"168
",08:17.3,6
25:40.0,e2001d8712401320d4a0,2,-52,"174
",08:17.3,6
25:40.0,e2001d8712401320d4a0,2,-53,"174
",08:17.3,6
25:40.1,e2001d8712401320d4a0,2,-52,"171
",08:17.5,6
25:40.2,e2001d8712401320d4a0,2,-52,"171
",08:17.5,6
25:40.2,e2001d8712401320d4a0,2,-52,"171
",08:17.6,6
25:40.2,e2001d8712401320d4a0,2,-53,"174
",08:17.6,6
25:40.3,e2001d8712401320d4a0,2,-52,"171
",08:17.6,6
25:40.3,e2001d8712401320d4a0,2,-52,"168
",08:17.6,6
25:40.4,e2001d8712401320d4a0,2,-53,"171
",08:17.7,6
25:40.4,e2001d8712401320d4a0,2,-52,"168
",08:17.8,6
25:40.4,e2001d8712401320d4a0,2,-53,"174
",08:17.8,6
25:40.5,e2001d8712401320d4a0,2,-53,"171
",08:17.8,6
25:40.5,e2001d8712401320d4a0,2,-53,"174
",08:17.9,6
25:40.6,e2001d8712401320d4a0,2,-52,"174
",08:17.9,6
25:40.6,e2001d8712401320d4a0,2,-53,"174
",08:18.0,6
25:40.6,e2001d8712401320d4a0,2,-53,"171
",08:18.0,6
25:40.7,e2001d8712401320d4a0,2,-55,"168
",08:18.0,6
25:40.7,e2001d8712401320d4a0,2,-53,"171
",08:18.0,6
25:40.7,e2001d8712401320d4a0,2,-55,"174
",08:18.1,6
25:40.7,e2001d8712401320d4a0,2,-55,"168
",08:18.1,6
25:40.8,e2001d8712401320d4a0,2,-55,"174
",08:18.2,6
25:40.8,e2001d8712401320d4a0,2,-55,"174
",08:18.2,6
25:40.8,e2001d8712401320d4a0,2,-52,"174
",08:18.2,6
25:40.9,e2001d8712401320d4a0,2,-55,"171
",08:18.2,6
25:40.9,e2001d8712401320d4a0,2,-55,"171
",08:18.3,6
