time,id,RSSI,phase
16 5 54 71421,e2001d8712171320c120,-55,"174
"
16 5 54 71454,e2001d8712401320d4a0,-49,"174
"
16 5 54 71470,e2001d8712171320c120,-55,"171
"
16 5 54 71487,e2001d8712461320db93,-55,"171
"
16 5 54 71487,e2001d8712461320db93,-55,"171
"
16 5 54 71538,e2001d8712401320d4a0,-47,"174
"
16 5 55 71554,e2001d8712461320db93,-51,"168
"
16 5 55 71587,e2001d8712401320d4a0,-49,"174
"
16 5 55 71604,e2001d8712171320c120,-55,"171
"
16 5 55 71621,e2001d8712401320d4a0,-49,"174
"
16 5 55 71621,e2001d8712401320d4a0,-49,"174
"
16 5 55 71654,e2001d8712461320db93,-57,"171
"
16 5 55 71670,e2001d8712171320c120,-53,"168
"
16 5 55 71704,e2001d8712171320c120,-55,"174
"
16 5 55 71720,e2001d8712401320d4a0,-49,"168
"
16 5 55 71737,e2001d8712461320db93,-57,"171
"
16 5 55 71754,e2001d8712401320d4a0,-49,"174
"
16 5 55 71771,e2001d8712171320c120,-55,"171
"
16 5 55 71788,e2001d8712461320db93,-57,"168
"
16 5 55 71788,e2001d8712461320db93,-57,"168
"
16 5 55 71838,e2001d8712401320d4a0,-49,"168
"
16 5 55 71871,e2001d8712401320d4a0,-47,"174
"
16 5 55 71888,e2001d8712171320c120,-55,"171
"
16 5 55 71904,e2001d8712461320db93,-55,"174
"
16 5 55 71921,e2001d8712401320d4a0,-47,"171
"
16 5 55 71937,e2001d8712461320db93,-53,"174
"
16 5 55 71954,e2001d8712171320c120,-55,"171
"
16 5 55 71954,e2001d8712171320c120,-55,"171
"
16 5 55 71988,e2001d8712461320db93,-55,"174
"
16 5 55 72004,e2001d8712401320d4a0,-47,"174
"
16 5 55 72020,e2001d8712171320c120,-55,"174
"
16 5 55 72020,e2001d8712171320c120,-55,"174
"
16 5 55 72054,e2001d8712461320db93,-55,"174
"
16 5 55 72071,e2001d8712401320d4a0,-47,"174
"
16 5 55 72088,e2001d8712171320c120,-55,"174
"
16 5 55 72104,e2001d8712401320d4a0,-47,"168
"
16 5 55 72120,e2001d8712171320c120,-55,"171
"
16 5 55 72120,e2001d8712171320c120,-55,"171
"
16 5 55 72154,e2001d8712461320db93,-55,"168
"
16 5 55 72154,e2001d8712461320db93,-55,"168
"
16 5 55 72204,e2001d8712171320c120,-55,"168
"
16 5 55 72221,e2001d8712401320d4a0,-47,"174
"
16 5 55 72238,e2001d8712461320db93,-56,"171
"
16 5 55 72253,e2001d8712171320c120,-53,"174
"
16 5 55 72271,e2001d8712401320d4a0,-47,"174
"
16 5 55 72287,e2001d8712461320db93,-55,"174
"
16 5 55 72304,e2001d8712401320d4a0,-47,"171
"
16 5 55 72321,e2001d8712171320c120,-55,"174
"
16 5 55 72338,e2001d8712171320c120,-55,"174
"
16 5 55 72354,e2001d8712401320d4a0,-47,"174
"
16 5 55 72371,e2001d8712461320db93,-53,"174
"
16 5 55 72387,e2001d8712401320d4a0,-47,"171
"
16 5 55 72420,e2001d8712461320db93,-55,"0
"
16 5 55 72437,e2001d8712171320c120,-52,"174
"
16 5 55 72453,e2001d8712401320d4a0,-47,"174
"
16 5 55 72470,e2001d8712461320db93,-55,"171
"
16 5 55 72488,e2001d8712171320c120,-52,"171
"
16 5 55 72503,e2001d8712401320d4a0,-47,"174
"
16 5 55 72521,e2001d8712171320c120,-55,"174
"
16 5 55 72537,e2001d8712461320db93,-55,"171
"
16 5 55 72537,e2001d8712461320db93,-55,"171
"
16 5 55 72537,e2001d8712461320db93,-55,"171
"
16 5 56 72587,e2001d8712401320d4a0,-49,"174
"
16 5 56 72604,e2001d8712171320c120,-53,"174
"
16 5 56 72637,e2001d8712171320c120,-55,"174
"
16 5 56 72637,e2001d8712171320c120,-55,"174
"
16 5 56 72671,e2001d8712401320d4a0,-47,"171
"
16 5 56 72687,e2001d8712171320c120,-52,"174
"
16 5 56 72736,e2001d8712171320c120,-55,"171
"
16 5 56 72753,e2001d8712461320db93,-57,"168
"
16 5 56 72753,e2001d8712461320db93,-57,"168
"
16 5 56 72753,e2001d8712461320db93,-57,"168
"
16 5 56 72804,e2001d8712461320db93,-57,"171
"
16 5 56 72821,e2001d8712401320d4a0,-47,"174
"
16 5 56 72854,e2001d8712171320c120,-53,"174
"
16 5 56 72871,e2001d8712461320db93,-55,"174
"
16 5 56 72887,e2001d8712401320d4a0,-49,"174
"
16 5 56 72887,e2001d8712401320d4a0,-49,"174
"
16 5 56 72921,e2001d8712461320db93,-55,"174
"
16 5 56 72937,e2001d8712171320c120,-55,"168
"
16 5 56 72954,e2001d8712401320d4a0,-49,"174
"
16 5 56 72970,e2001d8712171320c120,-52,"171
"
16 5 56 72987,e2001d8712461320db93,-55,"174
"
16 5 56 72987,e2001d8712461320db93,-55,"174
"
16 5 56 73021,e2001d8712401320d4a0,-49,"174
"
16 5 56 73037,e2001d8712171320c120,-55,"174
"
16 5 56 73071,e2001d8712461320db93,-55,"174
"
16 5 56 73104,e2001d8712401320d4a0,-49,"174
"
16 5 56 73121,e2001d8712171320c120,-55,"171
"
16 5 56 73138,e2001d8712461320db93,-55,"171
"
16 5 56 73170,e2001d8712401320d4a0,-49,"171
"
16 5 56 73186,e2001d8712171320c120,-55,"171
"
16 5 56 73186,e2001d8712171320c120,-55,"171
"
16 5 56 73221,e2001d8712171320c120,-55,"171
"
16 5 56 73236,e2001d8712401320d4a0,-49,"174
"
16 5 56 73254,e2001d8712461320db93,-57,"174
"
16 5 56 73271,e2001d8712171320c120,-55,"174
"
16 5 56 73288,e2001d8712401320d4a0,-49,"171
"
16 5 56 73304,e2001d8712461320db93,-57,"171
"
16 5 56 73320,e2001d8712401320d4a0,-49,"171
"
16 5 56 73320,e2001d8712401320d4a0,-49,"171
"
16 5 56 73354,e2001d8712171320c120,-55,"174
"
16 5 56 73371,e2001d8712461320db93,-57,"174
"
16 5 56 73371,e2001d8712461320db93,-57,"174
"
16 5 56 73371,e2001d8712461320db93,-57,"174
"
16 5 56 73420,e2001d8712401320d4a0,-49,"171
"
16 5 56 73437,e2001d8712461320db93,-56,"174
"
16 5 56 73471,e2001d8712401320d4a0,-49,"171
"
16 5 56 73488,e2001d8712461320db93,-57,"174
"
16 5 56 73488,e2001d8712461320db93,-57,"174
"
16 5 56 73521,e2001d8712401320d4a0,-49,"171
"
16 5 56 73537,e2001d8712171320c120,-55,"174
"
16 5 57 73554,e2001d8712461320db93,-57,"174
"
16 5 57 73554,e2001d8712461320db93,-57,"174
"
16 5 57 73554,e2001d8712461320db93,-57,"174
"
16 5 57 73604,e2001d8712171320c120,-55,"171
"
16 5 57 73621,e2001d8712401320d4a0,-49,"174
"
16 5 57 73654,e2001d8712171320c120,-55,"168
"
16 5 57 73654,e2001d8712171320c120,-55,"168
"
16 5 57 73688,e2001d8712461320db93,-57,"174
"
16 5 57 73704,e2001d8712401320d4a0,-49,"171
"
16 5 57 73738,e2001d8712401320d4a0,-49,"171
"
16 5 57 73754,e2001d8712171320c120,-53,"174
"
16 5 57 73771,e2001d8712461320db93,-57,"174
"
16 5 57 73787,e2001d8712401320d4a0,-49,"171
"
16 5 57 73803,e2001d8712171320c120,-53,"174
"
16 5 57 73820,e2001d8712401320d4a0,-49,"168
"
16 5 57 73854,e2001d8712401320d4a0,-49,"171
"
16 5 57 73904,e2001d8712461320db93,-55,"174
"
16 5 57 73937,e2001d8712171320c120,-55,"171
"
16 5 57 73953,e2001d8712401320d4a0,-49,"171
"
16 5 57 73971,e2001d8712401320d4a0,-49,"174
"
16 5 57 73988,e2001d8712171320c120,-55,"177
"
16 5 57 74004,e2001d8712461320db93,-55,"171
"
16 5 57 74021,e2001d8712401320d4a0,-49,"174
"
16 5 57 74038,e2001d8712171320c120,-55,"171
"
16 5 57 74054,e2001d8712461320db93,-55,"171
"
16 5 57 74054,e2001d8712461320db93,-55,"171
"
16 5 57 74054,e2001d8712461320db93,-55,"171
"
16 5 57 74104,e2001d8712401320d4a0,-49,"174
"
16 5 57 74120,e2001d8712171320c120,-52,"171
"
16 5 57 74137,e2001d8712461320db93,-55,"168
"
16 5 57 74137,e2001d8712461320db93,-55,"168
"
16 5 57 74171,e2001d8712401320d4a0,-49,"171
"
16 5 57 74188,e2001d8712171320c120,-52,"174
"
16 5 57 74204,e2001d8712461320db93,-55,"174
"
16 5 57 74221,e2001d8712401320d4a0,-49,"171
"
16 5 57 74237,e2001d8712401320d4a0,-49,"174
"
16 5 57 74237,e2001d8712401320d4a0,-49,"174
"
16 5 57 74271,e2001d8712461320db93,-55,"168
"
16 5 57 74288,e2001d8712171320c120,-55,"171
"
16 5 57 74304,e2001d8712171320c120,-55,"174
"
16 5 57 74320,e2001d8712401320d4a0,-49,"171
"
16 5 57 74337,e2001d8712461320db93,-56,"171
"
16 5 57 74337,e2001d8712461320db93,-56,"171
"
16 5 57 74371,e2001d8712171320c120,-55,"174
"
16 5 57 74387,e2001d8712401320d4a0,-49,"174
"
16 5 57 74404,e2001d8712461320db93,-55,"174
"
16 5 57 74404,e2001d8712461320db93,-55,"174
"
16 5 57 74437,e2001d8712461320db93,-56,"168
"
16 5 57 74454,e2001d8712401320d4a0,-49,"174
"
16 5 57 74487,e2001d8712461320db93,-55,"171
"
16 5 57 74504,e2001d8712171320c120,-55,"174
"
16 5 57 74504,e2001d8712171320c120,-55,"174
"
16 5 57 74504,e2001d8712171320c120,-55,"174
"
16 5 58 74571,e2001d8712401320d4a0,-49,"171
"
16 5 58 74588,e2001d8712461320db93,-55,"171
"
16 5 58 74620,e2001d8712171320c120,-53,"168
"
16 5 58 74637,e2001d8712461320db93,-55,"174
"
16 5 58 74654,e2001d8712401320d4a0,-49,"171
"
16 5 58 74670,e2001d8712171320c120,-55,"174
"
16 5 58 74687,e2001d8712461320db93,-55,"174
"
16 5 58 74720,e2001d8712461320db93,-55,"171
"
16 5 58 74737,e2001d8712401320d4a0,-47,"174
"
16 5 58 74754,e2001d8712171320c120,-55,"168
"
16 5 58 74771,e2001d8712171320c120,-55,"171
"
16 5 58 74788,e2001d8712401320d4a0,-49,"174
"
16 5 58 74820,e2001d8712461320db93,-55,"171
"
16 5 58 74854,e2001d8712401320d4a0,-49,"168
"
16 5 58 74869,e2001d8712171320c120,-52,"174
"
16 5 58 74887,e2001d8712461320db93,-57,"171
"
16 5 58 74887,e2001d8712461320db93,-57,"171
"
16 5 58 74921,e2001d8712461320db93,-57,"174
"
16 5 58 74937,e2001d8712401320d4a0,-49,"174
"
16 5 58 74971,e2001d8712171320c120,-53,"174
"
16 5 58 74987,e2001d8712461320db93,-57,"174
"
16 5 58 74987,e2001d8712461320db93,-57,"174
"
16 5 58 75021,e2001d8712401320d4a0,-49,"171
"
16 5 58 75038,e2001d8712171320c120,-53,"174
"
16 5 58 75053,e2001d8712461320db93,-57,"168
"
16 5 58 75053,e2001d8712461320db93,-57,"168
"
16 5 58 75053,e2001d8712461320db93,-57,"168
"
16 5 58 75104,e2001d8712401320d4a0,-49,"174
"
16 5 58 75120,e2001d8712171320c120,-52,"171
"
16 5 58 75137,e2001d8712461320db93,-58,"171
"
16 5 58 75154,e2001d8712401320d4a0,-49,"174
"
16 5 58 75154,e2001d8712401320d4a0,-49,"174
"
16 5 58 75154,e2001d8712401320d4a0,-49,"174
"
16 5 58 75204,e2001d8712461320db93,-58,"174
"
16 5 58 75221,e2001d8712401320d4a0,-49,"174
"
16 5 58 75238,e2001d8712171320c120,-55,"171
"
16 5 58 75254,e2001d8712401320d4a0,-49,"174
"
16 5 58 75271,e2001d8712171320c120,-52,"174
"
16 5 58 75287,e2001d8712461320db93,-57,"168
"
16 5 58 75303,e2001d8712401320d4a0,-49,"174
"
16 5 58 75303,e2001d8712401320d4a0,-49,"174
"
16 5 58 75337,e2001d8712461320db93,-58,"177
"
16 5 58 75354,e2001d8712171320c120,-53,"174
"
16 5 58 75354,e2001d8712171320c120,-53,"174
"
16 5 58 75388,e2001d8712171320c120,-53,"174
"
16 5 58 75404,e2001d8712401320d4a0,-49,"171
"
16 5 58 75421,e2001d8712461320db93,-57,"171
"
16 5 58 75421,e2001d8712461320db93,-57,"171
"
16 5 58 75454,e2001d8712401320d4a0,-49,"171
"
16 5 58 75471,e2001d8712171320c120,-53,"174
"
16 5 58 75486,e2001d8712461320db93,-57,"171
"
16 5 58 75504,e2001d8712461320db93,-57,"174
"
