time,id,RSSI,phase
16 46 53 86097,e2001d8712401320d4a0,-47,"174
"
16 46 53 86130,e2001d8712401320d4a0,-47,"171
"
16 46 53 86146,e2001d8712171320c120,-52,"171
"
16 46 53 86163,e2001d8712461320db93,-55,"174
"
16 46 53 86179,e2001d8712171320c120,-53,"168
"
16 46 53 86195,e2001d8712401320d4a0,-47,"171
"
16 46 53 86213,e2001d8712461320db93,-55,"171
"
16 46 53 86230,e2001d8712401320d4a0,-46,"171
"
16 46 53 86245,e2001d8712171320c120,-53,"168
"
16 46 53 86263,e2001d8712461320db93,-55,"174
"
16 46 53 86263,e2001d8712461320db93,-55,"174
"
16 46 53 86263,e2001d8712461320db93,-55,"174
"
16 46 53 86312,e2001d8712401320d4a0,-47,"174
"
16 46 53 86329,e2001d8712461320db93,-53,"171
"
16 46 53 86363,e2001d8712401320d4a0,-46,"174
"
16 46 53 86379,e2001d8712171320c120,-53,"174
"
16 46 53 86396,e2001d8712401320d4a0,-47,"171
"
16 46 53 86396,e2001d8712401320d4a0,-47,"171
"
16 46 53 86430,e2001d8712171320c120,-53,"174
"
16 46 53 86447,e2001d8712461320db93,-55,"174
"
16 46 53 86479,e2001d8712401320d4a0,-47,"174
"
16 46 53 86496,e2001d8712171320c120,-53,"174
"
16 46 53 86546,e2001d8712171320c120,-55,"171
"
16 46 53 86563,e2001d8712401320d4a0,-49,"171
"
16 46 53 86596,e2001d8712461320db93,-55,"174
"
16 46 53 86612,e2001d8712171320c120,-53,"171
"
16 46 54 86630,e2001d8712171320c120,-55,"168
"
16 46 54 86646,e2001d8712401320d4a0,-49,"174
"
16 46 54 86679,e2001d8712401320d4a0,-49,"168
"
16 46 54 86697,e2001d8712171320c120,-55,"171
"
16 46 54 86730,e2001d8712401320d4a0,-49,"174
"
16 46 54 86747,e2001d8712171320c120,-55,"174
"
16 46 54 86763,e2001d8712461320db93,-56,"171
"
16 46 54 86796,e2001d8712461320db93,-58,"174
"
16 46 54 86813,e2001d8712401320d4a0,-49,"171
"
16 46 54 86846,e2001d8712401320d4a0,-49,"171
"
16 46 54 86863,e2001d8712171320c120,-53,"171
"
16 46 54 86879,e2001d8712401320d4a0,-47,"174
"
16 46 54 86896,e2001d8712461320db93,-57,"171
"
16 46 54 86913,e2001d8712171320c120,-53,"174
"
16 46 54 86929,e2001d8712401320d4a0,-49,"174
"
16 46 54 86945,e2001d8712461320db93,-57,"174
"
16 46 54 86945,e2001d8712461320db93,-57,"174
"
16 46 54 86945,e2001d8712461320db93,-57,"174
"
16 46 54 86996,e2001d8712461320db93,-56,"171
"
16 46 54 87013,e2001d8712401320d4a0,-49,"174
"
16 46 54 87045,e2001d8712401320d4a0,-49,"174
"
16 46 54 87064,e2001d8712461320db93,-55,"171
"
16 46 54 87080,e2001d8712401320d4a0,-49,"174
"
16 46 54 87096,e2001d8712171320c120,-52,"171
"
16 46 54 87130,e2001d8712461320db93,-55,"168
"
16 46 54 87164,e2001d8712401320d4a0,-47,"171
"
16 46 54 87180,e2001d8712171320c120,-52,"174
"
16 46 54 87213,e2001d8712401320d4a0,-46,"174
"
16 46 54 87213,e2001d8712401320d4a0,-46,"174
"
16 46 54 87246,e2001d8712401320d4a0,-47,"171
"
16 46 54 87263,e2001d8712171320c120,-51,"174
"
16 46 54 87296,e2001d8712171320c120,-51,"174
"
16 46 54 87313,e2001d8712461320db93,-52,"171
"
16 46 54 87329,e2001d8712461320db93,-53,"171
"
16 46 54 87347,e2001d8712171320c120,-52,"171
"
16 46 54 87380,e2001d8712461320db93,-53,"171
"
16 46 54 87397,e2001d8712171320c120,-51,"174
"
16 46 54 87397,e2001d8712171320c120,-51,"174
"
16 46 54 87397,e2001d8712171320c120,-51,"174
"
16 46 54 87446,e2001d8712171320c120,-52,"168
"
16 46 54 87463,e2001d8712401320d4a0,-46,"174
"
16 46 54 87497,e2001d8712461320db93,-55,"171
"
16 46 54 87513,e2001d8712401320d4a0,-47,"174
"
16 46 54 87546,e2001d8712401320d4a0,-47,"174
"
16 46 54 87564,e2001d8712171320c120,-52,"171
"
16 46 54 87580,e2001d8712401320d4a0,-47,"171
"
16 46 54 87597,e2001d8712171320c120,-51,"171
"
16 46 55 87646,e2001d8712401320d4a0,-47,"171
"
16 46 55 87663,e2001d8712461320db93,-55,"174
"
16 46 55 87663,e2001d8712461320db93,-55,"174
"
16 46 55 87696,e2001d8712401320d4a0,-47,"171
"
16 46 55 87712,e2001d8712171320c120,-52,"168
"
16 46 55 87763,e2001d8712401320d4a0,-47,"174
"
16 46 55 87780,e2001d8712171320c120,-51,"168
"
16 46 55 87797,e2001d8712401320d4a0,-47,"171
"
16 46 55 87813,e2001d8712461320db93,-55,"174
"
16 46 55 87846,e2001d8712401320d4a0,-46,"171
"
16 46 55 87879,e2001d8712461320db93,-52,"174
"
16 46 55 87896,e2001d8712171320c120,-51,"174
"
16 46 55 87929,e2001d8712461320db93,-55,"168
"
16 46 55 87946,e2001d8712401320d4a0,-46,"174
"
16 46 55 87979,e2001d8712171320c120,-51,"171
"
16 46 55 87996,e2001d8712461320db93,-53,"171
"
16 46 55 88013,e2001d8712171320c120,-51,"168
"
16 46 55 88030,e2001d8712401320d4a0,-46,"174
"
16 46 55 88063,e2001d8712461320db93,-53,"174
"
