time,id,RSSI,phase
13 35 8 46259,e2001d871271320b9f,-55,"171
"
13 35 8 46276,e2001d8712171320c120,-53,"171
"
13 35 8 46293,e2001d8712171320c120,-56,"174
"
13 35 8 46309,e2001d871271320b9f,-53,"174
"
13 35 8 46326,e2001d871271320b9f,-55,"174
"
13 35 8 46342,e2001d8712171320c120,-53,"168
"
13 35 8 46375,e2001d8712171320c120,-55,"171
"
13 35 8 46392,e2001d871271320b9f,-55,"171
"
13 35 8 46408,e2001d871271320b9f,-55,"171
"
13 35 8 46424,e2001d8712171320c120,-55,"171
"
13 35 8 46424,e2001d8712171320c120,-55,"171
"
13 35 8 46458,e2001d871271320b9f,-55,"174
"
13 35 8 46476,e2001d8712171320c120,-55,"174
"
13 35 8 46476,e2001d8712171320c120,-55,"174
"
13 35 8 46508,e2001d8712171320c120,-55,"174
"
13 35 8 46525,e2001d871271320b9f,-55,"171
"
13 35 8 46525,e2001d871271320b9f,-55,"171
"
13 35 8 46525,e2001d871271320b9f,-55,"171
"
13 35 8 46575,e2001d8712171320c120,-55,"174
"
13 35 8 46591,e2001d871271320b9f,-52,"174
"
13 35 8 46609,e2001d871271320b9f,-53,"174
"
13 35 8 46624,e2001d8712171320c120,-55,"171
"
13 35 8 46659,e2001d8712171320c120,-55,"171
"
13 35 8 46676,e2001d871271320b9f,-53,"171
"
13 35 8 46676,e2001d871271320b9f,-53,"171
"
13 35 8 46676,e2001d871271320b9f,-53,"171
"
13 35 8 46725,e2001d8712171320c120,-55,"174
"
13 35 8 46742,e2001d871271320b9f,-52,"171
"
13 35 8 46759,e2001d8712461320db93,-58,"168
"
13 35 8 46775,e2001d8712461320db93,-57,"171
"
13 35 8 46792,e2001d871271320b9f,-51,"174
"
13 35 8 46792,e2001d871271320b9f,-51,"174
"
13 35 8 46826,e2001d8712461320db93,-57,"168
"
13 35 8 46843,e2001d871271320b9f,-51,"174
"
13 35 8 46859,e2001d8712461320db93,-56,"177
"
13 35 8 46876,e2001d871271320b9f,-51,"174
"
13 35 8 46893,e2001d8712461320db93,-55,"174
"
13 35 8 46909,e2001d871271320b9f,-51,"174
"
13 35 8 46926,e2001d871271320b9f,-51,"174
"
13 35 8 46942,e2001d8712461320db93,-52,"171
"
13 35 8 46959,e2001d871271320b9f,-52,"174
"
13 35 8 46992,e2001d8712461320db93,-55,"171
"
13 35 8 46992,e2001d8712461320db93,-55,"171
"
13 35 8 47025,e2001d8712461320db93,-55,"171
"
13 35 8 47042,e2001d871271320b9f,-51,"171
"
13 35 8 47058,e2001d871271320b9f,-51,"174
"
13 35 8 47075,e2001d8712461320db93,-55,"174
"
13 35 8 47092,e2001d871271320b9f,-52,"168
"
13 35 8 47109,e2001d871271320b9f,-52,"174
"
13 35 8 47109,e2001d871271320b9f,-52,"174
"
13 35 8 47143,e2001d8712461320db93,-57,"163
"
13 35 8 47143,e2001d8712461320db93,-57,"163
"
13 35 8 47143,e2001d8712461320db93,-57,"163
"
13 35 8 47191,e2001d8712171320c120,-57,"168
"
13 35 8 47208,e2001d871271320b9f,-51,"168
"
13 35 9 47226,e2001d8712461320db93,-57,"171
"
13 35 9 47226,e2001d8712461320db93,-57,"171
"
13 35 9 47259,e2001d8712171320c120,-57,"171
"
13 35 9 47275,e2001d871271320b9f,-52,"171
"
13 35 9 47292,e2001d8712461320db93,-56,"174
"
13 35 9 47292,e2001d8712461320db93,-56,"174
"
13 35 9 47325,e2001d8712171320c120,-56,"171
"
13 35 9 47359,e2001d8712461320db93,-56,"168
"
13 35 9 47376,e2001d871271320b9f,-51,"174
"
13 35 9 47393,e2001d8712171320c120,-57,"171
"
13 35 9 47426,e2001d8712461320db93,-57,"171
"
13 35 9 47442,e2001d8712171320c120,-57,"171
"
13 35 9 47459,e2001d871271320b9f,-52,"174
"
13 35 9 47459,e2001d871271320b9f,-52,"174
"
13 35 9 47491,e2001d8712171320c120,-57,"168
"
13 35 9 47509,e2001d871271320b9f,-52,"174
"
13 35 9 47525,e2001d8712461320db93,-57,"171
"
13 35 9 47542,e2001d8712171320c120,-57,"171
"
13 35 9 47559,e2001d871271320b9f,-51,"171
"
13 35 9 47576,e2001d8712461320db93,-57,"171
"
13 35 9 47576,e2001d8712461320db93,-57,"171
"
13 35 9 47609,e2001d871271320b9f,-52,"171
"
13 35 9 47625,e2001d8712171320c120,-57,"171
"
13 35 9 47642,e2001d8712461320db93,-58,"174
"
13 35 9 47642,e2001d8712461320db93,-58,"174
"
13 35 9 47692,e2001d871271320b9f,-52,"174
"
13 35 9 47692,e2001d871271320b9f,-52,"174
"
13 35 9 47726,e2001d8712461320db93,-57,"171
"
13 35 9 47742,e2001d8712171320c120,-55,"171
"
13 35 9 47792,e2001d871271320b9f,-52,"174
"
13 35 9 47809,e2001d8712461320db93,-55,"171
"
13 35 9 47825,e2001d871271320b9f,-52,"168
"
13 35 9 47843,e2001d8712461320db93,-57,"171
"
13 35 9 47859,e2001d871271320b9f,-52,"174
"
13 35 9 47874,e2001d8712461320db93,-55,"174
"
13 35 9 47874,e2001d8712461320db93,-55,"174
"
13 35 9 47908,e2001d8712461320db93,-57,"171
"
13 35 9 47925,e2001d871271320b9f,-51,"171
"
13 35 9 47958,e2001d871271320b9f,-52,"174
"
13 35 9 47976,e2001d8712461320db93,-56,"168
"
13 35 9 47992,e2001d871271320b9f,-52,"174
"
13 35 9 48009,e2001d8712461320db93,-57,"171
"
13 35 9 48009,e2001d8712461320db93,-57,"171
"
13 35 9 48058,e2001d8712461320db93,-57,"171
"
13 35 9 48075,e2001d871271320b9f,-52,"171
"
13 35 9 48092,e2001d8712461320db93,-57,"174
"
13 35 9 48108,e2001d871271320b9f,-52,"174
"
13 35 9 48125,e2001d8712171320c120,-57,"174
"
13 35 9 48125,e2001d8712171320c120,-57,"174
"
13 35 9 48159,e2001d8712171320c120,-56,"171
"
13 35 9 48175,e2001d871271320b9f,-52,"174
"
13 35 9 48192,e2001d871271320b9f,-52,"174
"
13 35 9 48208,e2001d8712171320c120,-55,"171
"
13 35 9 48208,e2001d8712171320c120,-55,"171
"
13 35 10 48243,e2001d871271320b9f,-52,"174
"
13 35 10 48259,e2001d8712171320c120,-57,"171
"
13 35 10 48259,e2001d8712171320c120,-57,"171
"
13 35 10 48293,e2001d8712461320db93,-58,"174
"
13 35 10 48308,e2001d871271320b9f,-52,"174
"
13 35 10 48325,e2001d8712171320c120,-57,"174
"
13 35 10 48360,e2001d871271320b9f,-52,"174
"
13 35 10 48375,e2001d8712461320db93,-57,"174
"
13 35 10 48393,e2001d8712171320c120,-57,"174
"
13 35 10 48409,e2001d8712171320c120,-58,"171
"
13 35 10 48425,e2001d871271320b9f,-52,"171
"
13 35 10 48442,e2001d8712461320db93,-56,"171
"
13 35 10 48459,e2001d8712461320db93,-57,"168
"
13 35 10 48476,e2001d871271320b9f,-52,"171
"
13 35 10 48476,e2001d871271320b9f,-52,"171
"
13 35 10 48476,e2001d871271320b9f,-52,"171
"
13 35 10 48526,e2001d871271320b9f,-52,"171
"
13 35 10 48542,e2001d8712461320db93,-57,"174
"
13 35 10 48560,e2001d871271320b9f,-52,"174
"
13 35 10 48576,e2001d8712461320db93,-57,"171
"
13 35 10 48576,e2001d8712461320db93,-57,"171
"
13 35 10 48609,e2001d871271320b9f,-52,"168
"
13 35 10 48625,e2001d8712461320db93,-57,"174
"
13 35 10 48625,e2001d8712461320db93,-57,"174
"
13 35 10 48658,e2001d871271320b9f,-52,"174
"
13 35 10 48658,e2001d871271320b9f,-52,"174
"
13 35 10 48693,e2001d871271320b9f,-52,"171
"
13 35 10 48709,e2001d871271320b9f,-52,"171
"
13 35 10 48726,e2001d8712461320db93,-58,"174
"
13 35 10 48726,e2001d8712461320db93,-58,"174
"
13 35 10 48760,e2001d871271320b9f,-52,"174
"
13 35 10 48760,e2001d871271320b9f,-52,"174
"
13 35 10 48792,e2001d8712461320db93,-57,"171
"
13 35 10 48792,e2001d8712461320db93,-57,"171
"
13 35 10 48826,e2001d871271320b9f,-52,"171
"
13 35 10 48841,e2001d8712461320db93,-57,"0
"
13 35 10 48841,e2001d8712461320db93,-57,"0
"
13 35 10 48875,e2001d871271320b9f,-52,"174
"
13 35 10 48892,e2001d8712461320db93,-57,"168
"
13 35 10 48892,e2001d8712461320db93,-57,"168
"
13 35 10 48925,e2001d871271320b9f,-52,"174
"
13 35 10 48925,e2001d871271320b9f,-52,"174
"
13 35 10 48925,e2001d871271320b9f,-52,"174
"
13 35 10 48976,e2001d871271320b9f,-52,"174
"
13 35 10 48992,e2001d8712461320db93,-57,"171
"
13 35 10 49009,e2001d871271320b9f,-52,"171
"
13 35 10 49009,e2001d871271320b9f,-52,"171
"
13 35 10 49043,e2001d8712461320db93,-57,"171
"
13 35 10 49043,e2001d8712461320db93,-57,"171
"
13 35 10 49075,e2001d871271320b9f,-52,"171
"
13 35 10 49093,e2001d871271320b9f,-52,"168
"
13 35 10 49109,e2001d8712171320c120,-57,"171
"
13 35 10 49125,e2001d8712461320db93,-57,"174
"
13 35 10 49142,e2001d8712461320db93,-57,"171
"
13 35 10 49142,e2001d8712461320db93,-57,"171
"
13 35 10 49175,e2001d8712171320c120,-57,"168
"
13 35 10 49193,e2001d871271320b9f,-52,"168
"
13 35 10 49209,e2001d871271320b9f,-52,"174
"
13 35 11 49225,e2001d8712461320db93,-57,"171
"
13 35 11 49243,e2001d8712171320c120,-57,"174
"
13 35 11 49243,e2001d8712171320c120,-57,"174
"
13 35 11 49275,e2001d8712461320db93,-58,"171
"
13 35 11 49292,e2001d871271320b9f,-51,"174
"
13 35 11 49308,e2001d8712171320c120,-57,"174
"
