time,id,RSSI,phase
13 36 8 106511,e2001d871271320b9f,-50,"174
"
13 36 8 106528,e2001d8712171320c120,-50,"171
"
13 36 8 106545,e2001d8712461320db93,-55,"174
"
13 36 8 106545,e2001d8712461320db93,-55,"174
"
13 36 8 106578,e2001d8712461320db93,-57,"174
"
13 36 8 106594,e2001d871271320b9f,-50,"174
"
13 36 8 106628,e2001d871271320b9f,-49,"174
"
13 36 8 106645,e2001d8712171320c120,-51,"171
"
13 36 8 106661,e2001d8712171320c120,-51,"171
"
13 36 8 106678,e2001d871271320b9f,-51,"174
"
13 36 8 106695,e2001d8712461320db93,-55,"174
"
13 36 8 106711,e2001d8712171320c120,-55,"171
"
13 36 8 106728,e2001d871271320b9f,-51,"171
"
13 36 8 106745,e2001d8712171320c120,-55,"171
"
13 36 8 106762,e2001d8712461320db93,-52,"171
"
13 36 8 106778,e2001d871271320b9f,-51,"171
"
13 36 8 106795,e2001d8712171320c120,-53,"171
"
13 36 8 106812,e2001d8712461320db93,-52,"174
"
13 36 8 106812,e2001d8712461320db93,-52,"174
"
13 36 8 106845,e2001d8712461320db93,-53,"174
"
13 36 8 106862,e2001d8712171320c120,-55,"174
"
13 36 8 106911,e2001d8712461320db93,-53,"174
"
13 36 8 106928,e2001d8712171320c120,-55,"171
"
13 36 8 106928,e2001d8712171320c120,-55,"171
"
13 36 8 106960,e2001d871271320b9f,-50,"168
"
13 36 8 106978,e2001d8712461320db93,-52,"174
"
13 36 8 107045,e2001d8712461320db93,-52,"171
"
13 36 8 107061,e2001d8712171320c120,-56,"171
"
13 36 8 107112,e2001d8712171320c120,-57,"174
"
13 36 8 107128,e2001d871271320b9f,-49,"174
"
13 36 8 107161,e2001d871271320b9f,-49,"171
"
13 36 8 107178,e2001d8712461320db93,-52,"174
"
13 36 8 107195,e2001d871271320b9f,-49,"171
"
13 36 8 107211,e2001d8712171320c120,-55,"171
"
13 36 9 107228,e2001d8712461320db93,-52,"171
"
