time,id,RSSI,phase
13 35 45 83444,e2001d8712461320db93,-51,"174
"
13 35 45 83460,e2001d871271320b9f,-50,"171
"
13 35 45 83477,e2001d871271320b9f,-51,"174
"
13 35 45 83494,e2001d8712461320db93,-50,"174
"
13 35 45 83511,e2001d8712171320c120,-55,"174
"
13 35 45 83526,e2001d8712171320c120,-56,"174
"
13 35 45 83544,e2001d871271320b9f,-49,"174
"
13 35 45 83577,e2001d871271320b9f,-50,"171
"
13 35 45 83594,e2001d8712171320c120,-56,"174
"
13 35 45 83594,e2001d8712171320c120,-56,"174
"
13 35 45 83594,e2001d8712171320c120,-56,"174
"
13 35 45 83644,e2001d871271320b9f,-50,"174
"
13 35 45 83661,e2001d8712461320db93,-51,"174
"
13 35 45 83677,e2001d8712171320c120,-56,"174
"
13 35 45 83693,e2001d8712171320c120,-57,"168
"
13 35 45 83693,e2001d8712171320c120,-57,"168
"
13 35 45 83727,e2001d871271320b9f,-51,"168
"
13 35 45 83744,e2001d8712461320db93,-51,"168
"
13 35 45 83760,e2001d8712171320c120,-57,"168
"
13 35 45 83777,e2001d871271320b9f,-50,"174
"
13 35 45 83794,e2001d8712461320db93,-52,"174
"
13 35 45 83810,e2001d8712171320c120,-57,"174
"
13 35 45 83810,e2001d8712171320c120,-57,"174
"
13 35 45 83844,e2001d871271320b9f,-52,"174
"
13 35 45 83844,e2001d871271320b9f,-52,"174
"
13 35 45 83877,e2001d8712171320c120,-57,"171
"
13 35 45 83893,e2001d8712461320db93,-51,"171
"
13 35 45 83927,e2001d8712171320c120,-57,"174
"
13 35 45 83943,e2001d871271320b9f,-50,"174
"
13 35 45 83977,e2001d871271320b9f,-51,"171
"
13 35 45 83977,e2001d871271320b9f,-51,"171
"
13 35 45 84010,e2001d871271320b9f,-51,"174
"
13 35 45 84027,e2001d8712461320db93,-52,"174
"
13 35 45 84060,e2001d8712461320db93,-52,"174
"
13 35 45 84077,e2001d8712171320c120,-57,"174
"
13 35 45 84094,e2001d871271320b9f,-53,"171
"
13 35 45 84110,e2001d8712461320db93,-53,"174
"
13 35 45 84127,e2001d8712461320db93,-53,"177
"
13 35 45 84144,e2001d871271320b9f,-53,"174
"
13 35 45 84161,e2001d871271320b9f,-53,"174
"
13 35 45 84177,e2001d8712461320db93,-55,"171
"
13 35 45 84177,e2001d8712461320db93,-55,"171
"
13 35 45 84210,e2001d871271320b9f,-53,"174
"
13 35 46 84227,e2001d8712461320db93,-55,"171
"
13 35 46 84244,e2001d871271320b9f,-53,"171
"
13 35 46 84261,e2001d8712461320db93,-55,"171
"
13 35 46 84261,e2001d8712461320db93,-55,"171
"
13 35 46 84343,e2001d8712171320c120,-57,"174
"
13 35 46 84360,e2001d8712461320db93,-55,"168
"
13 35 46 84394,e2001d8712461320db93,-57,"171
"
13 35 46 84410,e2001d8712171320c120,-57,"171
"
13 35 46 84427,e2001d871271320b9f,-52,"168
"
13 35 46 84443,e2001d8712461320db93,-57,"174
"
13 35 46 84460,e2001d8712171320c120,-58,"174
"
13 35 46 84460,e2001d8712171320c120,-58,"174
"
13 35 46 84509,e2001d8712461320db93,-55,"174
"
13 35 46 84527,e2001d871271320b9f,-51,"171
"
13 35 46 84544,e2001d8712171320c120,-57,"171
"
13 35 46 84560,e2001d871271320b9f,-51,"174
"
13 35 46 84576,e2001d8712461320db93,-55,"174
"
13 35 46 84594,e2001d8712171320c120,-58,"168
"
13 35 46 84611,e2001d871271320b9f,-52,"174
"
13 35 46 84611,e2001d871271320b9f,-52,"174
"
13 35 46 84643,e2001d8712171320c120,-57,"174
"
13 35 46 84659,e2001d8712461320db93,-52,"171
"
13 35 46 84676,e2001d871271320b9f,-52,"174
"
13 35 46 84693,e2001d8712461320db93,-55,"174
"
13 35 46 84709,e2001d8712461320db93,-55,"171
"
13 35 46 84726,e2001d871271320b9f,-51,"168
"
13 35 46 84743,e2001d8712171320c120,-57,"171
"
13 35 46 84760,e2001d8712461320db93,-53,"174
"
13 35 46 84827,e2001d8712171320c120,-57,"168
"
13 35 46 84844,e2001d871271320b9f,-51,"171
"
13 35 46 84877,e2001d8712171320c120,-57,"174
"
13 35 46 84893,e2001d871271320b9f,-51,"174
"
13 35 46 84927,e2001d8712461320db93,-52,"171
"
13 35 46 84943,e2001d8712171320c120,-55,"171
"
13 35 46 84943,e2001d8712171320c120,-55,"171
"
13 35 46 84977,e2001d871271320b9f,-52,"171
"
13 35 46 84994,e2001d8712461320db93,-52,"171
"
13 35 46 85027,e2001d871271320b9f,-51,"174
"
13 35 46 85043,e2001d8712171320c120,-55,"177
"
13 35 46 85060,e2001d8712171320c120,-55,"174
"
13 35 46 85060,e2001d8712171320c120,-55,"174
"
13 35 46 85094,e2001d8712461320db93,-53,"177
"
13 35 46 85110,e2001d8712461320db93,-51,"171
"
13 35 46 85144,e2001d8712461320db93,-51,"174
"
13 35 46 85160,e2001d8712461320db93,-51,"174
"
13 35 46 85177,e2001d871271320b9f,-53,"174
"
13 35 46 85177,e2001d871271320b9f,-53,"174
"
13 35 46 85209,e2001d8712461320db93,-51,"174
"
13 35 47 85227,e2001d871271320b9f,-52,"171
"
13 35 47 85244,e2001d871271320b9f,-52,"174
"
13 35 47 85260,e2001d8712461320db93,-51,"168
"
13 35 47 85260,e2001d8712461320db93,-51,"168
"
13 35 47 85293,e2001d871271320b9f,-52,"174
"
13 35 47 85310,e2001d8712461320db93,-51,"171
"
