15:56:04.61,e2001d8712461320db93,-58,171
15:56:04.63,e2001d8712171320c120,-57,174
15:56:04.68,e2001d8712401320d4a0,-59,171
15:56:04.68,e2001d8712171320c120,-55,174
15:56:04.71,e2001d8712461320db93,-58,177
15:56:04.73,e2001d8712171320c120,-55,171
15:56:04.76,e2001d8712171320c120,-55,168
15:56:04.78,e2001d8712461320db93,-58,174
15:56:04.81,e2001d8712461320db93,-58,171
15:56:04.84,e2001d8712401320d4a0,-57,163
15:56:04.84,e2001d8712171320c120,-55,171
15:56:04.87,e2001d8712171320c120,-56,0
15:56:04.90,e2001d8712461320db93,-58,171
15:56:04.90,e2001d8712401320d4a0,-56,174
15:56:04.93,e2001d8712401320d4a0,-58,171
15:56:04.94,e2001d8712171320c120,-55,174
15:56:04.96,e2001d8712401320d4a0,-57,174
15:56:05.00,e2001d8712171320c120,-55,171
15:56:05.00,e2001d8712401320d4a0,-56,171
15:56:05.04,e2001d8712401320d4a0,-58,174
15:56:05.05,e2001d8712171320c120,-53,174
15:56:05.06,e2001d8712461320db93,-58,174
15:56:05.09,e2001d8712171320c120,-55,171
15:56:05.11,e2001d8712461320db93,-58,174
15:56:05.13,e2001d8712401320d4a0,-57,171
15:56:05.16,e2001d8712171320c120,-56,171
15:56:05.20,e2001d8712461320db93,-58,171
15:56:05.22,e2001d8712401320d4a0,-58,171
15:56:05.24,e2001d8712461320db93,-57,171
15:56:05.26,e2001d8712171320c120,-55,171
15:56:05.30,e2001d8712171320c120,-57,171
15:56:05.30,e2001d8712461320db93,-57,171
15:56:05.32,e2001d8712461320db93,-57,174
15:56:05.35,e2001d8712461320db93,-57,171
15:56:05.38,e2001d8712461320db93,-57,177
15:56:05.42,e2001d8712461320db93,-58,174
15:56:05.45,e2001d8712461320db93,-57,171
15:56:05.49,e2001d8712461320db93,-58,174
15:56:05.52,e2001d8712461320db93,-57,177
15:56:05.53,Scanning,,
15:56:05.56,e2001d8712461320db93,-58,174
15:56:05.59,e2001d8712461320db93,-58,174
15:56:05.62,e2001d8712461320db93,-57,171
15:56:05.65,e2001d8712461320db93,-57,168
15:56:05.69,e2001d8712461320db93,-57,174
15:56:05.72,e2001d8712461320db93,-58,174
15:56:05.79,e2001d8712461320db93,-58,171
15:56:05.82,e2001d8712461320db93,-57,168
15:56:05.90,e2001d8712461320db93,-58,168
15:56:05.93,e2001d8712171320c120,-57,165
15:56:05.96,e2001d8712461320db93,-59,174
15:56:05.98,e2001d8712171320c120,-57,174
15:56:06.02,e2001d8712461320db93,-58,174
15:56:06.03,e2001d8712171320c120,-57,0
15:56:06.06,e2001d8712171320c120,-57,171
15:56:06.09,e2001d8712461320db93,-58,171
15:56:06.12,e2001d8712171320c120,-57,171
15:56:06.17,e2001d8712171320c120,-57,174
15:56:06.19,e2001d8712461320db93,-58,174
15:56:06.22,e2001d8712461320db93,-58,174
15:56:06.24,e2001d8712171320c120,-56,171
15:56:06.27,e2001d8712171320c120,-56,174
15:56:06.30,e2001d8712461320db93,-58,174
15:56:06.32,e2001d8712171320c120,-57,171
15:56:06.35,e2001d8712461320db93,-59,171
15:56:06.37,e2001d8712171320c120,-58,171
15:56:06.41,e2001d8712461320db93,-58,171
15:56:06.43,e2001d8712171320c120,-58,168
15:56:06.45,e2001d8712401320d4a0,-59,171
15:56:06.49,e2001d8712171320c120,-57,171
15:56:06.52,e2001d8712461320db93,-58,174
15:56:06.54,e2001d8712401320d4a0,-59,174
15:56:06.54,Scanning,,
15:56:06.57,e2001d8712171320c120,-56,171
15:56:06.61,e2001d8712401320d4a0,-58,174
15:56:06.61,e2001d8712461320db93,-58,171
15:56:06.64,e2001d8712171320c120,-55,171
15:56:06.68,e2001d8712461320db93,-58,177
15:56:06.71,e2001d8712171320c120,-56,174
15:56:06.72,e2001d8712401320d4a0,-57,171
15:56:06.74,e2001d8712171320c120,-57,171
15:56:06.78,e2001d8712461320db93,-58,171
15:56:06.79,e2001d8712171320c120,-56,174
15:56:06.83,e2001d8712171320c120,-55,168
15:56:06.85,e2001d8712461320db93,-58,174
15:56:06.87,e2001d8712401320d4a0,-58,165
15:56:06.91,e2001d8712171320c120,-55,171
15:56:06.92,e2001d8712461320db93,-57,174
15:56:06.94,e2001d8712171320c120,-56,171
15:56:06.97,e2001d8712461320db93,-58,174
15:56:06.98,e2001d8712171320c120,-55,171
15:56:07.00,e2001d8712461320db93,-58,174
15:56:07.04,e2001d8712171320c120,-55,171
15:56:07.06,e2001d8712461320db93,-58,174
15:56:07.10,e2001d8712171320c120,-56,174
15:56:07.10,e2001d8712461320db93,-57,174
15:56:07.13,e2001d8712461320db93,-58,171
15:56:07.15,e2001d8712171320c120,-55,174
15:56:07.18,e2001d8712171320c120,-55,171
15:56:07.20,e2001d8712461320db93,-58,171
15:56:07.24,e2001d8712171320c120,-55,174
15:56:07.25,e2001d8712461320db93,-57,171
15:56:07.28,e2001d8712171320c120,-56,171
15:56:07.30,e2001d8712461320db93,-58,171
15:56:07.32,e2001d8712171320c120,-56,171
15:56:07.35,e2001d8712401320d4a0,-58,174
15:56:07.37,e2001d8712171320c120,-57,174
15:56:07.39,e2001d8712401320d4a0,-58,171
15:56:07.43,e2001d8712401320d4a0,-58,171
15:56:07.43,e2001d8712171320c120,-55,174
15:56:07.48,e2001d8712401320d4a0,-58,174
15:56:07.51,e2001d8712171320c120,-56,174
15:56:07.53,e2001d8712461320db93,-58,171
15:56:07.53,Scanning,,
15:56:07.55,e2001d8712171320c120,-56,168
15:56:07.57,e2001d8712461320db93,-58,171
15:56:07.61,e2001d8712171320c120,-55,174
15:56:07.62,e2001d8712461320db93,-57,171
15:56:07.66,e2001d8712461320db93,-58,174
15:56:07.66,e2001d8712171320c120,-55,174
15:56:07.69,e2001d8712171320c120,-56,174
15:56:07.71,e2001d8712461320db93,-58,171
15:56:07.74,e2001d8712171320c120,-55,177
15:56:07.76,e2001d8712461320db93,-58,171
15:56:07.80,e2001d8712171320c120,-55,171
15:56:07.81,e2001d8712461320db93,-58,168
15:56:07.85,e2001d8712171320c120,-55,174
15:56:07.88,e2001d8712461320db93,-58,174
15:56:07.91,e2001d8712461320db93,-58,174
15:56:07.94,e2001d8712171320c120,-55,174
15:56:07.94,e2001d8712461320db93,-57,174
15:56:07.98,e2001d8712461320db93,-59,174
15:56:07.98,e2001d8712171320c120,-55,174
15:56:08.01,e2001d8712171320c120,-55,174
15:56:08.04,e2001d8712461320db93,-57,168
15:56:08.08,e2001d8712461320db93,-58,174
15:56:08.08,e2001d8712171320c120,-55,171
15:56:08.11,e2001d8712171320c120,-55,171
15:56:08.13,e2001d8712461320db93,-58,171
15:56:08.18,e2001d8712171320c120,-55,168
15:56:08.18,e2001d8712461320db93,-58,171
15:56:08.22,e2001d8712171320c120,-55,171
15:56:08.22,e2001d8712461320db93,-58,174
15:56:08.24,e2001d8712461320db93,-58,168
15:56:08.26,e2001d8712171320c120,-55,174
15:56:08.29,e2001d8712461320db93,-58,174
15:56:08.31,e2001d8712461320db93,-58,171
15:56:08.37,e2001d8712171320c120,-58,174
15:56:08.39,e2001d8712461320db93,-58,177
15:56:08.42,e2001d8712171320c120,-59,174
15:56:08.46,e2001d8712461320db93,-58,174
15:56:08.50,e2001d8712461320db93,-58,168
15:56:08.51,Scanning,,
15:56:08.53,e2001d8712461320db93,-58,174
15:56:08.56,e2001d8712171320c120,-57,171
15:56:08.60,e2001d8712401320d4a0,-58,174
15:56:08.63,e2001d8712461320db93,-58,171
15:56:08.63,e2001d8712171320c120,-55,171
15:56:08.66,e2001d8712461320db93,-58,171
15:56:08.67,e2001d8712171320c120,-57,171
15:56:08.71,e2001d8712461320db93,-58,174
15:56:08.73,e2001d8712171320c120,-58,174
15:56:08.76,e2001d8712401320d4a0,-58,177
15:56:08.78,e2001d8712401320d4a0,-58,171
15:56:08.80,e2001d8712171320c120,-57,168
