time,id,RSSI,phase
14 18 27 16935,e2001d8712461320db93,-57,"171
"
14 18 27 16968,e2001d8712461320db93,-55,"174
"
14 18 27 16984,e2001d871271320b9f,-49,"174
"
14 18 27 17000,e2001d8712461320db93,-55,"171
"
14 18 27 17017,e2001d871271320b9f,-49,"171
"
14 18 27 17034,e2001d871271320b9f,-49,"174
"
14 18 27 17051,e2001d8712461320db93,-55,"171
"
14 18 27 17051,e2001d8712461320db93,-55,"171
"
14 18 27 17085,e2001d871271320b9f,-49,"174
"
14 18 28 17117,e2001d8712461320db93,-55,"174
"
14 18 28 17117,e2001d8712461320db93,-55,"174
"
14 18 28 17151,e2001d8712461320db93,-55,"171
"
14 18 28 17167,e2001d871271320b9f,-49,"171
"
14 18 28 17184,e2001d8712461320db93,-55,"174
"
14 18 28 17218,e2001d871271320b9f,-50,"174
"
14 18 28 17234,e2001d8712461320db93,-53,"174
"
14 18 28 17251,e2001d8712461320db93,-55,"174
"
14 18 28 17268,e2001d871271320b9f,-49,"174
"
14 18 28 17285,e2001d8712461320db93,-55,"174
"
14 18 28 17301,e2001d871271320b9f,-49,"168
"
14 18 28 17301,e2001d871271320b9f,-49,"168
"
14 18 28 17334,e2001d871271320b9f,-49,"174
"
14 18 28 17350,e2001d8712461320db93,-55,"174
"
14 18 28 17350,e2001d8712461320db93,-55,"174
"
14 18 28 17384,e2001d8712461320db93,-55,"171
"
14 18 28 17402,e2001d871271320b9f,-50,"171
"
14 18 28 17418,e2001d8712461320db93,-55,"174
"
14 18 28 17434,e2001d871271320b9f,-49,"171
"
14 18 28 17451,e2001d8712461320db93,-55,"171
"
14 18 28 17468,e2001d871271320b9f,-49,"174
"
14 18 28 17468,e2001d871271320b9f,-49,"174
"
14 18 28 17468,e2001d871271320b9f,-49,"174
"
14 18 28 17518,e2001d8712461320db93,-55,"171
"
14 18 28 17535,e2001d871271320b9f,-49,"174
"
14 18 28 17551,e2001d8712461320db93,-55,"174
"
14 18 28 17568,e2001d871271320b9f,-49,"174
"
14 18 28 17584,e2001d871271320b9f,-49,"174
"
14 18 28 17601,e2001d8712171320c120,-57,"174
"
14 18 28 17617,e2001d8712461320db93,-55,"168
"
14 18 28 17651,e2001d8712171320c120,-56,"171
"
14 18 28 17668,e2001d871271320b9f,-49,"171
"
14 18 28 17684,e2001d8712461320db93,-56,"171
"
14 18 28 17701,e2001d8712171320c120,-57,"174
"
14 18 28 17718,e2001d871271320b9f,-49,"174
"
14 18 28 17734,e2001d8712461320db93,-55,"174
"
14 18 28 17767,e2001d871271320b9f,-49,"171
"
