time,id,RSSI,phase
13 59 20 27259,e2001d8712171320c120,-56,"174
"
13 59 20 27292,e2001d8712461320db93,-50,"171
"
13 59 20 27309,e2001d871271320b9f,-49,"174
"
13 59 20 27326,e2001d8712171320c120,-57,"168
"
13 59 20 27359,e2001d8712461320db93,-50,"174
"
13 59 20 27375,e2001d871271320b9f,-49,"174
"
13 59 20 27392,e2001d8712171320c120,-56,"171
"
13 59 20 27392,e2001d8712171320c120,-56,"171
"
13 59 21 27426,e2001d871271320b9f,-49,"174
"
13 59 21 27459,e2001d871271320b9f,-49,"174
"
13 59 21 27492,e2001d8712171320c120,-52,"174
"
13 59 21 27510,e2001d8712461320db93,-51,"171
"
13 59 21 27526,e2001d871271320b9f,-49,"174
"
13 59 21 27543,e2001d871271320b9f,-49,"171
"
13 59 21 27559,e2001d8712171320c120,-52,"168
"
13 59 21 27591,e2001d8712461320db93,-51,"174
"
13 59 21 27591,e2001d8712461320db93,-51,"174
"
13 59 21 27625,e2001d8712461320db93,-52,"171
"
13 59 21 27642,e2001d871271320b9f,-47,"171
"
13 59 21 27659,e2001d8712171320c120,-52,"171
"
13 59 21 27675,e2001d871271320b9f,-47,"174
"
13 59 21 27675,e2001d871271320b9f,-47,"174
"
13 59 21 27708,e2001d8712461320db93,-51,"171
"
13 59 21 27725,e2001d8712171320c120,-50,"174
"
13 59 21 27725,e2001d8712171320c120,-50,"174
"
13 59 21 27758,e2001d8712461320db93,-52,"174
"
13 59 21 27776,e2001d871271320b9f,-47,"174
"
13 59 21 27809,e2001d871271320b9f,-49,"171
"
13 59 21 27826,e2001d8712461320db93,-50,"174
"
13 59 21 27843,e2001d8712171320c120,-58,"171
"
13 59 21 27859,e2001d871271320b9f,-49,"174
"
13 59 21 27876,e2001d8712461320db93,-50,"174
"
13 59 21 27892,e2001d8712461320db93,-50,"171
"
13 59 21 27909,e2001d871271320b9f,-49,"171
"
13 59 21 27926,e2001d8712171320c120,-58,"171
"
13 59 21 27926,e2001d8712171320c120,-58,"171
"
13 59 21 27926,e2001d8712171320c120,-58,"171
"
13 59 21 27976,e2001d8712171320c120,-57,"171
"
13 59 21 27992,e2001d871271320b9f,-49,"171
"
13 59 21 28009,e2001d8712461320db93,-51,"174
"
13 59 21 28025,e2001d871271320b9f,-49,"168
"
13 59 21 28042,e2001d8712461320db93,-50,"174
"
13 59 21 28042,e2001d8712461320db93,-50,"174
"
13 59 21 28042,e2001d8712461320db93,-50,"174
"
13 59 21 28092,e2001d8712171320c120,-57,"174
"
13 59 21 28108,e2001d871271320b9f,-49,"171
"
13 59 21 28126,e2001d8712461320db93,-51,"174
"
13 59 21 28160,e2001d871271320b9f,-49,"171
"
13 59 21 28176,e2001d8712461320db93,-50,"171
"
13 59 21 28192,e2001d8712171320c120,-51,"168
"
13 59 21 28210,e2001d871271320b9f,-46,"174
"
13 59 21 28226,e2001d8712461320db93,-52,"171
"
13 59 21 28242,e2001d8712461320db93,-52,"174
"
13 59 21 28258,e2001d871271320b9f,-46,"171
"
13 59 21 28275,e2001d8712171320c120,-51,"171
"
13 59 21 28292,e2001d8712171320c120,-51,"171
"
13 59 21 28309,e2001d8712461320db93,-52,"171
"
13 59 21 28326,e2001d871271320b9f,-49,"174
"
13 59 21 28326,e2001d871271320b9f,-49,"174
"
13 59 21 28359,e2001d8712171320c120,-52,"165
"
13 59 21 28392,e2001d8712461320db93,-53,"171
"
13 59 21 28409,e2001d871271320b9f,-47,"174
"
13 59 22 28443,e2001d871271320b9f,-49,"174
"
13 59 22 28459,e2001d8712461320db93,-50,"171
"
13 59 22 28475,e2001d8712461320db93,-51,"174
"
13 59 22 28493,e2001d871271320b9f,-49,"168
"
13 59 22 28509,e2001d8712461320db93,-51,"174
"
13 59 22 28526,e2001d871271320b9f,-49,"174
"
13 59 22 28542,e2001d871271320b9f,-49,"174
"
13 59 22 28559,e2001d8712461320db93,-51,"174
"
13 59 22 28593,e2001d8712461320db93,-51,"174
"
13 59 22 28609,e2001d871271320b9f,-49,"174
"
13 59 22 28626,e2001d871271320b9f,-50,"174
"
13 59 22 28643,e2001d8712461320db93,-50,"171
"
13 59 22 28659,e2001d8712171320c120,-57,"171
"
13 59 22 28692,e2001d8712461320db93,-51,"174
"
13 59 22 28708,e2001d871271320b9f,-49,"174
"
13 59 22 28726,e2001d8712171320c120,-57,"174
"
13 59 22 28743,e2001d871271320b9f,-49,"174
"
13 59 22 28759,e2001d8712171320c120,-57,"174
"
13 59 22 28776,e2001d8712461320db93,-51,"174
"
13 59 22 28792,e2001d8712171320c120,-56,"174
"
13 59 22 28792,e2001d8712171320c120,-56,"174
"
13 59 22 28825,e2001d8712461320db93,-51,"171
"
13 59 22 28842,e2001d871271320b9f,-49,"171
"
13 59 22 28859,e2001d8712171320c120,-55,"177
"
13 59 22 28859,e2001d8712171320c120,-55,"177
"
13 59 22 28891,e2001d8712461320db93,-51,"174
"
13 59 22 28909,e2001d871271320b9f,-49,"174
"
13 59 22 28925,e2001d8712171320c120,-56,"174
"
13 59 22 28959,e2001d871271320b9f,-49,"168
"
13 59 22 28976,e2001d8712461320db93,-49,"174
"
13 59 22 28992,e2001d8712171320c120,-55,"174
"
13 59 22 29009,e2001d871271320b9f,-49,"171
"
13 59 22 29026,e2001d8712461320db93,-49,"168
"
13 59 22 29042,e2001d8712171320c120,-56,"174
"
13 59 22 29042,e2001d8712171320c120,-56,"174
"
