time,id,RSSI,phase
,,,
,,,
15 9 23 52077,e2001d8712171320c120,-55,"174
"
15 9 23 52094,e2001d871271320b9f,-55,"171
"
15 9 23 52110,e2001d8712401320d4a0,-49,"174
"
15 9 23 52144,e2001d8712401320d4a0,-49,"171
"
15 9 23 52161,e2001d8712171320c120,-55,"174
"
15 9 23 52161,e2001d8712171320c120,-55,"174
"
15 9 23 52161,e2001d8712171320c120,-55,"174
"
15 9 23 52211,e2001d8712171320c120,-55,"174
"
15 9 23 52227,e2001d871271320b9f,-55,"171
"
15 9 23 52261,e2001d8712171320c120,-55,"171
"
15 9 23 52277,e2001d871271320b9f,-55,"174
"
15 9 23 52294,e2001d8712401320d4a0,-49,"171
"
15 9 23 52310,e2001d871271320b9f,-55,"174
"
15 9 23 52326,e2001d8712171320c120,-56,"174
"
15 9 23 52326,e2001d8712171320c120,-56,"174
"
15 9 23 52360,e2001d8712401320d4a0,-49,"171
"
15 9 23 52377,e2001d8712401320d4a0,-49,"171
"
15 9 23 52393,e2001d871271320b9f,-52,"174
"
15 9 23 52411,e2001d8712171320c120,-57,"171
"
15 9 23 52428,e2001d8712461320db93,-58,"171
"
15 9 23 52428,e2001d8712461320db93,-58,"171
"
15 9 23 52460,e2001d8712171320c120,-57,"171
"
15 9 23 52477,e2001d8712401320d4a0,-49,"177
"
15 9 23 52494,e2001d871271320b9f,-55,"171
"
15 9 23 52510,e2001d8712461320db93,-58,"174
"
15 9 23 52527,e2001d8712401320d4a0,-49,"174
"
15 9 23 52543,e2001d871271320b9f,-55,"174
"
15 9 23 52560,e2001d8712171320c120,-57,"171
"
15 9 23 52560,e2001d8712171320c120,-57,"171
"
15 9 24 52610,e2001d8712401320d4a0,-49,"171
"
15 9 24 52643,e2001d8712401320d4a0,-49,"171
"
15 9 24 52660,e2001d871271320b9f,-55,"174
"
15 9 24 52677,e2001d8712171320c120,-55,"171
"
15 9 24 52694,e2001d871271320b9f,-55,"168
"
15 9 24 52711,e2001d8712401320d4a0,-49,"171
"
15 9 24 52744,e2001d871271320b9f,-55,"177
"
15 9 24 52760,e2001d8712171320c120,-55,"171
"
15 9 24 52777,e2001d8712401320d4a0,-49,"174
"
15 9 24 52794,e2001d871271320b9f,-56,"171
"
15 9 24 52811,e2001d8712171320c120,-53,"168
"
15 9 24 52827,e2001d871271320b9f,-55,"171
"
15 9 24 52843,e2001d8712401320d4a0,-49,"174
"
15 9 24 52859,e2001d8712171320c120,-56,"171
"
15 9 24 52877,e2001d8712401320d4a0,-49,"168
"
15 9 24 52894,e2001d871271320b9f,-55,"174
"
15 9 24 52911,e2001d8712171320c120,-55,"168
"
15 9 24 52911,e2001d8712171320c120,-55,"168
"
15 9 24 52911,e2001d8712171320c120,-55,"168
"
15 9 24 52961,e2001d8712171320c120,-55,"171
"
15 9 24 52977,e2001d8712401320d4a0,-49,"168
"
15 9 24 52994,e2001d871271320b9f,-55,"168
"
15 9 24 53010,e2001d8712401320d4a0,-49,"171
"
15 9 24 53044,e2001d8712401320d4a0,-50,"168
"
15 9 24 53060,e2001d8712171320c120,-55,"171
"
15 9 24 53060,e2001d8712171320c120,-55,"171
"
