time,id,id_num,RSSI,phase,activity
00:06:09.70,e2001d8712171320c120,1,-55,"174
",3
00:06:09.10,e2001d8712171320c120,1,-55,"174
",3
00:06:09.10,e2001d8712171320c120,1,-55,"171
",3
00:06:09.20,e2001d8712171320c120,1,-58,"171
",3
00:06:09.20,e2001d8712171320c120,1,-57,"174
",3
00:06:09.30,e2001d8712171320c120,1,-57,"171
",3
00:06:09.30,e2001d8712171320c120,1,-56,"174
",3
00:06:09.40,e2001d8712171320c120,1,-57,"168
",3
00:06:09.40,e2001d8712171320c120,1,-57,"174
",3
00:06:09.40,e2001d8712171320c120,1,-57,"168
",3
00:06:09.50,e2001d8712171320c120,1,-57,"171
",3
00:06:09.50,e2001d8712171320c120,1,-57,"174
",3
00:06:09.60,e2001d8712171320c120,1,-56,"171
",3
00:06:09.60,e2001d8712171320c120,1,-56,"174
",3
00:06:09.70,e2001d8712171320c120,1,-56,"174
",3
00:06:09.70,e2001d8712171320c120,1,-56,"174
",3
00:06:09.70,e2001d8712171320c120,1,-56,"171
",3
00:06:09.80,e2001d8712171320c120,1,-56,"174
",3
00:06:09.90,e2001d8712171320c120,1,-55,"171
",3
00:06:09.90,e2001d8712171320c120,1,-55,"174
",3
00:06:09.90,e2001d8712171320c120,1,-55,"174
",3
00:06:10.00,e2001d8712171320c120,1,-55,"171
",3
00:06:10.00,e2001d8712171320c120,1,-55,"174
",3
00:06:10.00,e2001d8712171320c120,1,-55,"174
",3
00:06:10.50,e2001d8712171320c120,1,-55,"171
",3
00:06:10.80,e2001d8712171320c120,1,-56,"174
",3
00:06:10.10,e2001d8712171320c120,1,-55,"165
",3
00:06:10.20,e2001d8712171320c120,1,-58,"171
",3
00:06:10.20,e2001d8712171320c120,1,-58,"171
",3
00:06:10.20,e2001d8712171320c120,1,-58,"171
",3
00:06:10.30,e2001d8712171320c120,1,-56,"171
",3
00:06:10.30,e2001d8712171320c120,1,-56,"174
",3
00:06:10.40,e2001d8712171320c120,1,-57,"171
",3
00:06:10.40,e2001d8712171320c120,1,-57,"174
",3
00:06:10.40,e2001d8712171320c120,1,-57,"171
",3
00:06:10.40,e2001d8712171320c120,1,-57,"168
",3
00:06:10.50,e2001d8712171320c120,1,-58,"174
",3
00:06:10.60,e2001d8712171320c120,1,-57,"171
",3
00:06:10.60,e2001d8712171320c120,1,-57,"171
",3
00:06:10.70,e2001d8712171320c120,1,-57,"174
",3
00:06:10.70,e2001d8712171320c120,1,-58,"171
",3
00:06:10.80,e2001d8712171320c120,1,-58,"168
",3
00:06:11.60,e2001d8712171320c120,1,-58,"171
",3
00:06:11.70,e2001d8712171320c120,1,-58,"171
",3
00:06:11.70,e2001d8712171320c120,1,-58,"171
",3
00:06:11.70,e2001d8712171320c120,1,-57,"168
",3
00:06:11.80,e2001d8712171320c120,1,-57,"174
",3
00:06:11.80,e2001d8712171320c120,1,-58,"174
",3
00:06:11.90,e2001d8712171320c120,1,-57,"174
",3
00:06:11.90,e2001d8712171320c120,1,-57,"174
",3
00:06:11.90,e2001d8712171320c120,1,-57,"174
",3
00:06:11.90,e2001d8712171320c120,1,-56,"171
",3
00:06:12.00,e2001d8712171320c120,1,-57,"171
",3
00:06:12.00,e2001d8712171320c120,1,-57,"168
",3
00:06:12.70,e2001d8712171320c120,1,-57,"171
",3
00:06:12.10,e2001d8712171320c120,1,-57,"174
",3
00:06:12.10,e2001d8712171320c120,1,-57,"168
",3
00:06:12.20,e2001d8712171320c120,1,-55,"171
",3
00:06:12.30,e2001d8712171320c120,1,-55,"168
",3
00:06:12.30,e2001d8712171320c120,1,-55,"171
",3
00:06:12.40,e2001d8712171320c120,1,-55,"174
",3
00:06:12.40,e2001d8712171320c120,1,-55,"174
",3
00:06:12.40,e2001d8712171320c120,1,-55,"174
",3
00:06:12.50,e2001d8712171320c120,1,-55,"168
",3
00:06:12.50,e2001d8712171320c120,1,-55,"171
",3
00:06:12.50,e2001d8712171320c120,1,-55,"171
",3
00:06:12.60,e2001d8712171320c120,1,-53,"174
",3
00:06:12.60,e2001d8712171320c120,1,-53,"171
",3
00:06:12.70,e2001d8712171320c120,1,-53,"171
",3
00:06:12.70,e2001d8712171320c120,1,-55,"177
",3
00:06:12.70,e2001d8712171320c120,1,-53,"171
",3
00:06:12.80,e2001d8712171320c120,1,-55,"171
",3
00:06:12.80,e2001d8712171320c120,1,-56,"171
",3
00:06:12.90,e2001d8712171320c120,1,-56,"171
",3
00:06:12.90,e2001d8712171320c120,1,-57,"168
",3
00:06:12.90,e2001d8712171320c120,1,-56,"174
",3
00:06:13.00,e2001d8712171320c120,1,-55,"165
",3
00:06:13.00,e2001d8712171320c120,1,-55,"168
",3
00:06:13.20,e2001d8712171320c120,1,-57,"171
",3
00:06:13.50,e2001d8712171320c120,1,-56,"174
",3
00:06:13.80,e2001d8712171320c120,1,-57,"171
",3
00:06:13.10,e2001d8712171320c120,1,-58,"171
",3
00:06:13.20,e2001d8712171320c120,1,-57,"168
",3
00:06:13.20,e2001d8712171320c120,1,-57,"171
",3
00:06:13.30,e2001d8712171320c120,1,-58,"174
",3
00:06:13.30,e2001d8712171320c120,1,-57,"171
",3
00:06:13.30,e2001d8712171320c120,1,-58,"165
",3
00:06:13.80,e2001d8712171320c120,1,-57,"177
",3
00:06:13.90,e2001d8712171320c120,1,-58,"171
",3
00:06:13.90,e2001d8712171320c120,1,-58,"171
",3
00:06:13.90,e2001d8712171320c120,1,-57,"171
",3
00:06:14.00,e2001d8712171320c120,1,-57,"174
",3
00:06:14.20,e2001d8712171320c120,1,-58,"171
",3
00:06:14.70,e2001d8712171320c120,1,-57,"174
",3
00:06:14.80,e2001d8712171320c120,1,-57,"171
",3
00:06:14.10,e2001d8712171320c120,1,-57,"168
",3
00:06:14.30,e2001d8712171320c120,1,-58,"171
",3
00:06:14.30,e2001d8712171320c120,1,-58,"168
",3
00:06:14.30,e2001d8712171320c120,1,-57,"174
",3
00:06:14.40,e2001d8712171320c120,1,-58,"171
",3
00:06:14.40,e2001d8712171320c120,1,-57,"171
",3
00:06:14.50,e2001d8712171320c120,1,-57,"171
",3
00:06:14.50,e2001d8712171320c120,1,-56,"171
",3
00:06:14.60,e2001d8712171320c120,1,-55,"174
",3
00:06:14.60,e2001d8712171320c120,1,-55,"168
",3
00:06:14.60,e2001d8712171320c120,1,-57,"174
",3
00:06:14.70,e2001d8712171320c120,1,-57,"171
",3
00:06:14.70,e2001d8712171320c120,1,-57,"174
",3
00:06:14.70,e2001d8712171320c120,1,-55,"171
",3
00:06:14.80,e2001d8712171320c120,1,-55,"171
",3
00:06:14.80,e2001d8712171320c120,1,-55,"174
",3
00:06:14.90,e2001d8712171320c120,1,-55,"168
",3
00:06:14.90,e2001d8712171320c120,1,-55,"171
",3
00:06:15.00,e2001d8712171320c120,1,-53,"174
",3
00:06:15.20,e2001d8712171320c120,1,-55,"174
",3
00:06:15.50,e2001d8712171320c120,1,-55,"174
",3
00:06:15.70,e2001d8712171320c120,1,-55,"171
",3
00:06:16.00,e2001d8712171320c120,1,-55,"174
",3
00:06:15.20,e2001d8712171320c120,1,-55,"171
",3
00:06:15.20,e2001d8712171320c120,1,-53,"174
",3
00:06:15.20,e2001d8712171320c120,1,-55,"174
",3
00:06:15.20,e2001d8712171320c120,1,-53,"174
",3
00:06:15.30,e2001d8712171320c120,1,-55,"171
",3
00:06:15.30,e2001d8712171320c120,1,-55,"174
",3
00:06:15.40,e2001d8712171320c120,1,-55,"168
",3
00:06:15.40,e2001d8712171320c120,1,-55,"174
",3
00:06:15.50,e2001d8712171320c120,1,-55,"168
",3
00:06:15.50,e2001d8712171320c120,1,-55,"174
",3
00:06:15.50,e2001d8712171320c120,1,-55,"168
",3
00:06:15.60,e2001d8712171320c120,1,-55,"171
",3
00:06:15.60,e2001d8712171320c120,1,-55,"171
",3
00:06:15.70,e2001d8712171320c120,1,-55,"174
",3
00:06:15.70,e2001d8712171320c120,1,-55,"174
",3
00:06:15.80,e2001d8712171320c120,1,-55,"174
",3
00:06:15.80,e2001d8712171320c120,1,-57,"174
",3
00:06:15.80,e2001d8712171320c120,1,-58,"0
",3
00:06:16.90,e2001d8712171320c120,1,-58,"174
",3
00:06:16.90,e2001d8712171320c120,1,-57,"174
",3
00:06:17.00,e2001d8712171320c120,1,-57,"168
",3
00:06:17.00,e2001d8712171320c120,1,-57,"171
",3
00:06:17.70,e2001d8712171320c120,1,-55,"174
",3
00:06:17.10,e2001d8712171320c120,1,-56,"174
",3
00:06:17.10,e2001d8712171320c120,1,-55,"171
",3
00:06:17.20,e2001d8712171320c120,1,-55,"174
",3
00:06:17.20,e2001d8712171320c120,1,-55,"168
",3
00:06:17.20,e2001d8712171320c120,1,-55,"174
",3
00:06:17.30,e2001d8712171320c120,1,-55,"168
",3
00:06:17.30,e2001d8712171320c120,1,-55,"174
",3
00:06:17.30,e2001d8712171320c120,1,-55,"174
",3
00:06:17.40,e2001d8712171320c120,1,-53,"171
",3
00:06:17.40,e2001d8712171320c120,1,-55,"174
",3
00:06:17.50,e2001d8712171320c120,1,-53,"177
",3
00:06:17.50,e2001d8712171320c120,1,-53,"168
",3
00:06:17.50,e2001d8712171320c120,1,-55,"174
",3
00:06:17.60,e2001d8712171320c120,1,-55,"171
",3
00:06:17.60,e2001d8712171320c120,1,-55,"174
",3
00:06:17.70,e2001d8712171320c120,1,-55,"171
",3
00:06:17.70,e2001d8712171320c120,1,-55,"174
",3
00:06:17.80,e2001d8712171320c120,1,-55,"171
",3
00:06:17.80,e2001d8712171320c120,1,-55,"174
",3
00:06:17.80,e2001d8712171320c120,1,-55,"177
",3
00:06:17.90,e2001d8712171320c120,1,-55,"174
",3
00:06:17.90,e2001d8712171320c120,1,-55,"177
",3
00:06:17.90,e2001d8712171320c120,1,-57,"168
",3
00:06:18.00,e2001d8712171320c120,1,-57,"174
",3
00:06:18.20,e2001d8712171320c120,1,-57,"177
",3
00:06:18.30,e2001d8712171320c120,1,-57,"171
",3
00:06:18.10,e2001d8712171320c120,1,-57,"171
",3
00:06:18.10,e2001d8712171320c120,1,-55,"174
",3
00:06:18.20,e2001d8712171320c120,1,-55,"171
",3
00:06:18.20,e2001d8712171320c120,1,-55,"171
",3
00:06:18.20,e2001d8712171320c120,1,-57,"174
",3
00:06:18.30,e2001d8712171320c120,1,-56,"168
",3
00:06:18.30,e2001d8712171320c120,1,-57,"171
",3
00:06:18.40,e2001d8712171320c120,1,-57,"168
",3
00:06:18.40,e2001d8712171320c120,1,-56,"168
",3
00:06:18.00,e2001d8712171320c120,1,-57,"171
",3
00:06:18.10,e2001d8712171320c120,1,-58,"163
",3
00:06:18.10,e2001d8712171320c120,1,-58,"168
",3
00:06:19.30,e2001d8712171320c120,1,-59,"171
",3
00:06:19.40,e2001d8712171320c120,1,-58,"174
",3
00:06:19.40,e2001d8712171320c120,1,-57,"171
",3
00:06:19.50,e2001d8712171320c120,1,-57,"168
",3
00:06:19.50,e2001d8712171320c120,1,-57,"171
",3
00:06:19.50,e2001d8712171320c120,1,-56,"171
",3
00:06:19.60,e2001d8712171320c120,1,-56,"174
",3
00:06:19.60,e2001d8712171320c120,1,-56,"177
",3
00:06:19.60,e2001d8712171320c120,1,-55,"174
",3
00:06:19.70,e2001d8712171320c120,1,-57,"168
",3
00:06:19.70,e2001d8712171320c120,1,-57,"171
",3
00:06:19.70,e2001d8712171320c120,1,-56,"174
",3
00:06:19.80,e2001d8712171320c120,1,-56,"171
",3
00:06:19.80,e2001d8712171320c120,1,-57,"174
",3
00:06:19.90,e2001d8712171320c120,1,-56,"174
",3
00:06:19.90,e2001d8712171320c120,1,-57,"171
",3
00:06:19.90,e2001d8712171320c120,1,-56,"174
",3
00:06:20.00,e2001d8712171320c120,1,-55,"174
",3
00:06:20.20,e2001d8712171320c120,1,-55,"171
",3
00:06:20.30,e2001d8712171320c120,1,-55,"174
",3
00:06:20.70,e2001d8712171320c120,1,-55,"174
",3
00:06:21.00,e2001d8712171320c120,1,-53,"174
",3
00:06:20.20,e2001d8712171320c120,1,-53,"174
",3
00:06:20.20,e2001d8712171320c120,1,-52,"174
",3
00:06:20.20,e2001d8712171320c120,1,-52,"174
",3
00:06:20.30,e2001d8712171320c120,1,-53,"174
",3
00:06:20.30,e2001d8712171320c120,1,-52,"174
",3
00:06:20.30,e2001d8712171320c120,1,-53,"168
",3
00:06:20.40,e2001d8712171320c120,1,-53,"174
",3
00:06:20.40,e2001d8712171320c120,1,-53,"174
",3
00:06:20.40,e2001d8712171320c120,1,-55,"174
",3
00:06:20.50,e2001d8712171320c120,1,-55,"174
",3
00:06:20.50,e2001d8712171320c120,1,-55,"174
",3
00:06:20.60,e2001d8712171320c120,1,-56,"174
",3
00:06:20.60,e2001d8712171320c120,1,-55,"171
",3
00:06:20.60,e2001d8712171320c120,1,-56,"174
",3
00:06:20.70,e2001d8712171320c120,1,-56,"171
",3
00:06:20.70,e2001d8712171320c120,1,-55,"171
",3
00:06:20.80,e2001d8712171320c120,1,-57,"171
",3
00:06:20.80,e2001d8712171320c120,1,-57,"171
",3
00:06:20.80,e2001d8712171320c120,1,-57,"174
",3
00:06:20.90,e2001d8712171320c120,1,-58,"177
",3
00:06:20.90,e2001d8712171320c120,1,-58,"174
",3
00:06:21.00,e2001d8712171320c120,1,-57,"177
",3
00:06:21.00,e2001d8712171320c120,1,-58,"168
",3
00:06:21.30,e2001d8712171320c120,1,-58,"174
",3
00:06:21.10,e2001d8712171320c120,1,-58,"171
",3
00:06:21.10,e2001d8712171320c120,1,-59,"171
",3
00:06:21.90,e2001d8712171320c120,1,-58,"171
",3
00:06:21.90,e2001d8712171320c120,1,-58,"171
",3
00:06:21.90,e2001d8712171320c120,1,-58,"174
",3
00:06:22.00,e2001d8712171320c120,1,-59,"174
",3
00:06:22.20,e2001d8712171320c120,1,-58,"168
",3
00:06:22.50,e2001d8712171320c120,1,-58,"171
",3
00:06:22.10,e2001d8712171320c120,1,-57,"174
",3
00:06:22.10,e2001d8712171320c120,1,-57,"171
",3
00:06:22.20,e2001d8712171320c120,1,-56,"174
",3
00:06:22.20,e2001d8712171320c120,1,-55,"171
",3
00:06:22.20,e2001d8712171320c120,1,-55,"171
",3
00:06:22.30,e2001d8712171320c120,1,-56,"174
",3
00:06:22.30,e2001d8712171320c120,1,-57,"174
",3
00:06:22.40,e2001d8712171320c120,1,-56,"171
",3
00:06:22.40,e2001d8712171320c120,1,-55,"174
",3
00:06:22.40,e2001d8712171320c120,1,-55,"171
",3
00:06:22.50,e2001d8712171320c120,1,-55,"174
",3
00:06:22.50,e2001d8712171320c120,1,-55,"168
",3
00:06:22.50,e2001d8712171320c120,1,-55,"174
",3
00:06:22.50,e2001d8712171320c120,1,-55,"174
",3
00:06:22.60,e2001d8712171320c120,1,-55,"174
",3
00:06:22.60,e2001d8712171320c120,1,-55,"174
",3
00:06:22.70,e2001d8712171320c120,1,-53,"174
",3
00:06:22.70,e2001d8712171320c120,1,-55,"174
",3
00:06:22.80,e2001d8712171320c120,1,-56,"168
",3
00:06:22.90,e2001d8712171320c120,1,-55,"174
",3
00:06:22.90,e2001d8712171320c120,1,-55,"174
",3
00:06:22.90,e2001d8712171320c120,1,-56,"171
",3
00:06:23.00,e2001d8712171320c120,1,-55,"174
",3
00:06:23.00,e2001d8712171320c120,1,-57,"174
",3
00:06:23.30,e2001d8712171320c120,1,-55,"168
",3
00:06:23.70,e2001d8712171320c120,1,-57,"171
",3
00:06:23.10,e2001d8712171320c120,1,-56,"174
",3
00:06:23.10,e2001d8712171320c120,1,-57,"165
",3
00:06:23.20,e2001d8712171320c120,1,-57,"174
",3
00:06:23.20,e2001d8712171320c120,1,-57,"171
",3
00:06:23.30,e2001d8712171320c120,1,-57,"174
",3
00:06:23.30,e2001d8712171320c120,1,-56,"174
",3
00:06:23.30,e2001d8712171320c120,1,-58,"171
",3
00:06:23.40,e2001d8712171320c120,1,-57,"171
",3
00:06:23.40,e2001d8712171320c120,1,-57,"174
",3
00:06:23.50,e2001d8712171320c120,1,-57,"174
",3
00:06:24.20,e2001d8712171320c120,1,-58,"174
",3
00:06:24.20,e2001d8712171320c120,1,-58,"171
",3
00:06:24.30,e2001d8712171320c120,1,-58,"174
",3
00:06:24.30,e2001d8712171320c120,1,-58,"171
",3
00:06:24.40,e2001d8712171320c120,1,-58,"174
",3
00:06:24.40,e2001d8712171320c120,1,-58,"171
",3
00:06:24.40,e2001d8712171320c120,1,-58,"174
",3
00:06:24.50,e2001d8712171320c120,1,-59,"174
",3
00:06:24.50,e2001d8712171320c120,1,-58,"168
",3
00:06:24.50,e2001d8712171320c120,1,-57,"174
",3
00:06:24.60,e2001d8712171320c120,1,-57,"168
",3
00:06:24.60,e2001d8712171320c120,1,-57,"174
",3
00:06:24.70,e2001d8712171320c120,1,-56,"174
",3
00:06:24.70,e2001d8712171320c120,1,-56,"168
",3
00:06:24.80,e2001d8712171320c120,1,-55,"174
",3
00:06:24.80,e2001d8712171320c120,1,-56,"171
",3
00:06:24.80,e2001d8712171320c120,1,-56,"174
",3
00:06:24.80,e2001d8712171320c120,1,-57,"174
",3
00:06:24.90,e2001d8712171320c120,1,-57,"171
",3
00:06:24.90,e2001d8712171320c120,1,-57,"174
",3
00:06:25.00,e2001d8712171320c120,1,-56,"174
",3
00:06:25.00,e2001d8712171320c120,1,-57,"174
",3
00:06:25.50,e2001d8712171320c120,1,-57,"174
",3
00:06:25.80,e2001d8712171320c120,1,-57,"168
",3
00:06:25.10,e2001d8712171320c120,1,-55,"174
",3
00:06:25.20,e2001d8712171320c120,1,-55,"171
",3
00:06:25.20,e2001d8712171320c120,1,-53,"171
",3
00:06:25.20,e2001d8712171320c120,1,-53,"171
",3
00:06:25.30,e2001d8712171320c120,1,-53,"171
",3
00:06:25.30,e2001d8712171320c120,1,-53,"171
",3
00:06:25.30,e2001d8712171320c120,1,-53,"174
",3
00:06:25.40,e2001d8712171320c120,1,-53,"174
",3
00:06:25.40,e2001d8712171320c120,1,-53,"171
",3
00:06:25.50,e2001d8712171320c120,1,-55,"0
",3
00:06:25.50,e2001d8712171320c120,1,-55,"174
",3
00:06:25.50,e2001d8712171320c120,1,-55,"171
",3
00:06:25.60,e2001d8712171320c120,1,-55,"171
",3
00:06:25.60,e2001d8712171320c120,1,-55,"174
",3
00:06:25.70,e2001d8712171320c120,1,-55,"174
",3
00:06:25.80,e2001d8712171320c120,1,-57,"174
",3
00:06:25.80,e2001d8712171320c120,1,-57,"174
",3
00:06:25.90,e2001d8712171320c120,1,-57,"168
",3
00:06:25.90,e2001d8712171320c120,1,-57,"174
",3
00:06:25.90,e2001d8712171320c120,1,-57,"171
",3
00:06:26.00,e2001d8712171320c120,1,-57,"177
",3
00:06:26.00,e2001d8712171320c120,1,-58,"174
",3
00:06:26.50,e2001d8712171320c120,1,-58,"171
",3
00:06:26.70,e2001d8712171320c120,1,-59,"174
",3
00:06:27.80,e2001d8712171320c120,1,-56,"177
",3
00:06:27.10,e2001d8712171320c120,1,-56,"174
",3
00:06:27.20,e2001d8712171320c120,1,-56,"171
",3
00:06:27.20,e2001d8712171320c120,1,-56,"174
",3
00:06:27.30,e2001d8712171320c120,1,-56,"168
",3
00:06:27.30,e2001d8712171320c120,1,-56,"168
",3
00:06:27.30,e2001d8712171320c120,1,-57,"171
",3
00:06:27.40,e2001d8712171320c120,1,-57,"174
",3
00:06:27.40,e2001d8712171320c120,1,-57,"174
",3
00:06:27.50,e2001d8712171320c120,1,-55,"168
",3
00:06:27.50,e2001d8712171320c120,1,-56,"174
",3
00:06:27.50,e2001d8712171320c120,1,-55,"174
",3
00:06:27.60,e2001d8712171320c120,1,-55,"174
",3
00:06:27.60,e2001d8712171320c120,1,-55,"174
",3
00:06:27.60,e2001d8712171320c120,1,-53,"174
",3
00:06:27.70,e2001d8712171320c120,1,-55,"171
",3
00:06:27.80,e2001d8712171320c120,1,-55,"174
",3
00:06:27.80,e2001d8712171320c120,1,-55,"171
",3
00:06:27.90,e2001d8712171320c120,1,-55,"174
",3
00:06:27.90,e2001d8712171320c120,1,-55,"174
",3
00:06:27.90,e2001d8712171320c120,1,-55,"168
",3
00:06:28.00,e2001d8712171320c120,1,-55,"174
",3
00:06:28.00,e2001d8712171320c120,1,-55,"171
",3
00:06:28.30,e2001d8712171320c120,1,-55,"168
",3
00:06:29.00,e2001d8712171320c120,1,-55,"174
",3
00:06:28.10,e2001d8712171320c120,1,-56,"168
",3
00:06:28.20,e2001d8712171320c120,1,-57,"171
",3
00:06:28.20,e2001d8712171320c120,1,-58,"171
",3
00:06:28.30,e2001d8712171320c120,1,-58,"174
",3
00:06:28.30,e2001d8712171320c120,1,-58,"171
",3
00:06:28.30,e2001d8712171320c120,1,-58,"168
",3
00:06:28.40,e2001d8712171320c120,1,-58,"168
",3
00:06:29.40,e2001d8712171320c120,1,-59,"171
",3
00:06:29.40,e2001d8712171320c120,1,-58,"174
",3
00:06:29.60,e2001d8712171320c120,1,-58,"174
",3
00:06:29.60,e2001d8712171320c120,1,-58,"174
",3
00:06:29.70,e2001d8712171320c120,1,-55,"177
",3
00:06:29.80,e2001d8712171320c120,1,-55,"168
",3
00:06:29.80,e2001d8712171320c120,1,-55,"174
",3
00:06:29.80,e2001d8712171320c120,1,-55,"174
",3
00:06:29.80,e2001d8712171320c120,1,-55,"174
",3
00:06:29.90,e2001d8712171320c120,1,-53,"174
",3
00:06:29.90,e2001d8712171320c120,1,-53,"174
",3
00:06:30.00,e2001d8712171320c120,1,-55,"171
",3
00:06:30.00,e2001d8712171320c120,1,-55,"174
",3
