time,id,id_num,RSSI,phase,activity
11:21.4,e2001d8712461320db93,3,-55,"171
",5
11:21.4,e2001d8712461320db93,3,-55,"174
",5
11:21.4,e2001d871271320b9f,4,-52,"174
",5
11:21.4,e2001d8712401320d4a0,2,-51,"174
",5
11:21.4,e2001d8712461320db93,3,-55,"171
",5
11:21.5,e2001d8712461320db93,3,-55,"168
",5
11:21.5,e2001d871271320b9f,4,-53,"171
",5
11:21.5,e2001d8712461320db93,3,-58,"174
",5
11:21.5,e2001d8712401320d4a0,2,-53,"171
",5
11:21.6,e2001d8712401320d4a0,2,-52,"171
",5
11:21.6,e2001d8712401320d4a0,2,-53,"171
",5
11:21.6,e2001d871271320b9f,4,-53,"174
",5
11:21.6,e2001d8712171320c120,1,-58,"174
",5
11:21.7,e2001d8712401320d4a0,2,-52,"174
",5
11:21.7,e2001d8712401320d4a0,2,-52,"171
",5
11:21.7,e2001d8712171320c120,1,-57,"174
",5
11:21.8,e2001d871271320b9f,4,-57,"174
",5
11:21.8,e2001d871271320b9f,4,-57,"174
",5
11:21.8,e2001d8712171320c120,1,-57,"168
",5
11:21.9,e2001d8712401320d4a0,2,-53,"177
",5
11:21.9,e2001d8712401320d4a0,2,-52,"174
",5
11:21.9,e2001d8712401320d4a0,2,-52,"171
",5
11:22.0,e2001d8712401320d4a0,2,-52,"171
",5
11:22.2,e2001d8712401320d4a0,2,-52,"171
",5
11:22.5,e2001d8712401320d4a0,2,-52,"174
",5
11:22.8,e2001d8712401320d4a0,2,-52,"171
",5
11:22.1,e2001d8712401320d4a0,2,-52,"171
",5
11:22.2,e2001d8712401320d4a0,2,-51,"171
",5
11:22.2,e2001d8712461320db93,3,-58,"171
",5
11:22.2,e2001d8712401320d4a0,2,-49,"174
",5
11:22.2,e2001d8712401320d4a0,2,-49,"174
",5
11:22.2,e2001d8712461320db93,3,-58,"171
",5
11:22.3,e2001d8712401320d4a0,2,-49,"171
",5
11:22.3,e2001d8712461320db93,3,-58,"174
",5
11:22.3,e2001d8712401320d4a0,2,-49,"174
",5
11:22.3,e2001d8712461320db93,3,-58,"174
",5
11:22.4,e2001d8712461320db93,3,-58,"168
",5
11:22.4,e2001d8712401320d4a0,2,-49,"171
",5
11:22.4,e2001d8712401320d4a0,2,-49,"171
",5
11:22.4,e2001d8712461320db93,3,-58,"171
",5
11:22.4,e2001d8712461320db93,3,-57,"171
",5
11:22.5,e2001d8712401320d4a0,2,-49,"174
",5
