, ,run,activity,time,id,RSSI,phase
5815,,7,2,14 0 33 20376,4,-49,174
5816,,7,2,14 0 33 20393,3,-52,171
5817,,7,2,14 0 33 20427,4,-49,171
5818,,7,2,14 0 33 20443,3,-52,177
5819,,7,2,14 0 33 20477,3,-51,168
5820,,7,2,14 0 33 20492,4,-49,171
5821,,7,2,14 0 33 20527,2,-50,174
5822,,7,2,14 0 33 20559,3,-56,171
5823,,7,2,14 0 33 20593,2,-50,174
5824,,7,2,14 0 33 20609,4,-49,174
5825,,7,2,14 0 33 20627,3,-57,171
5826,,7,2,14 0 33 20660,2,-50,177
5827,,7,2,14 0 33 20677,4,-49,174
5828,,7,2,14 0 33 20693,3,-57,168
5829,,7,2,14 0 33 20710,2,-51,174
5830,,7,2,14 0 33 20727,4,-50,174
5831,,7,2,14 0 33 20760,2,-51,174
5832,,7,2,14 0 33 20777,4,-49,174
5833,,7,2,14 0 33 20793,3,-55,171
5834,,7,2,14 0 33 20810,2,-51,171
5835,,7,2,14 0 33 20826,4,-49,174
5836,,7,2,14 0 33 20844,3,-55,168
5837,,7,2,14 0 33 20894,2,-51,171
5838,,7,2,14 0 33 20910,3,-52,174
5839,,7,2,14 0 33 20943,4,-49,171
5840,,7,2,14 0 33 20959,2,-51,174
5841,,7,2,14 0 33 20994,3,-53,171
5842,,7,2,14 0 33 21009,4,-49,174
5843,,7,2,14 0 33 21043,2,-51,174
5844,,7,2,14 0 33 21060,3,-53,174
5845,,7,2,14 0 33 21111,3,-53,171
5846,,7,2,14 0 33 21126,4,-49,174
5847,,7,2,14 0 33 21159,2,-51,171
5848,,7,2,14 0 33 21193,4,-49,174
5849,,7,2,14 0 33 21210,2,-51,168
5850,,7,2,14 0 33 21243,4,-49,171
5851,,7,2,14 0 33 21276,2,-51,174
5852,,7,2,14 0 33 21293,3,-57,171
5853,,7,2,14 0 33 21327,2,-51,174
5854,,7,2,14 0 34 21343,3,-56,171
5855,,7,2,14 0 34 21360,4,-49,174
5856,,7,2,14 0 34 21377,4,-49,171
5857,,7,2,14 0 34 21393,2,-51,174
5858,,7,2,14 0 34 21426,3,-57,171
5859,,7,2,14 0 34 21460,2,-50,174
5860,,7,2,14 0 34 21476,4,-49,174
5861,,7,2,14 0 34 21493,4,-49,174
5862,,7,2,14 0 34 21510,2,-55,171
5863,,7,2,14 0 34 21526,2,-56,171
5864,,7,2,14 0 34 21543,3,-52,174
5865,,7,2,14 0 34 21560,4,-49,174
5866,,7,2,14 0 34 21610,4,-49,174
5867,,7,2,14 0 34 21627,3,-51,174
5868,,7,2,14 0 34 21660,4,-49,171
5869,,7,2,14 0 34 21677,3,-50,171
5870,,7,2,14 0 34 21693,2,-57,171
5871,,7,2,14 0 34 21710,4,-49,177
5872,,7,2,14 0 34 21743,4,-49,174
5873,,7,2,14 0 34 21760,2,-55,174
5874,,7,2,14 0 34 21777,3,-55,171
5875,,7,2,14 0 34 21810,4,-49,174
5876,,7,2,14 0 34 21827,3,-55,171
5877,,7,2,14 0 34 21860,2,-55,174
5878,,7,2,14 0 34 21893,3,-55,174
5879,,7,2,14 0 34 21910,4,-49,171
5880,,7,2,14 0 34 21926,2,-53,171
5881,,7,2,14 0 34 21960,2,-53,171
5882,,7,2,14 0 34 21976,4,-47,171
5883,,7,2,14 0 34 21993,3,-56,174
5884,,7,2,14 0 34 22010,4,-49,171
5885,,7,2,14 0 34 22026,2,-53,171
5886,,7,2,14 0 34 22043,3,-56,171
5887,,7,2,14 0 34 22077,4,-49,171
5888,,7,2,14 0 34 22093,2,-53,171
5889,,7,2,14 0 34 22127,2,-55,171
5890,,7,2,14 0 34 22144,4,-47,174
5891,,7,2,14 0 34 22160,3,-55,174
5892,,7,2,14 0 34 22176,3,-55,174
5893,,7,2,14 0 34 22193,4,-49,171
5894,,7,2,14 0 34 22209,2,-55,174
5895,,7,2,14 0 34 22225,4,-49,174
5896,,7,2,14 0 34 22243,2,-55,174
5897,,7,2,14 0 34 22259,3,-55,174
5898,,7,2,14 0 34 22294,3,-55,165
5899,,7,2,14 0 34 22309,4,-49,171
5900,,7,2,14 0 34 22326,2,-55,174
5901,,7,2,14 0 35 22359,2,-55,168
5902,,7,2,14 0 35 22376,4,-49,174
5903,,7,2,14 0 35 22393,3,-55,171
5904,,7,2,14 0 35 22410,2,-55,174
5905,,7,2,14 0 35 22427,4,-49,174
5906,,7,2,14 0 35 22443,3,-55,171
5907,,7,2,14 0 35 22476,2,-55,174
5908,,7,2,14 0 35 22509,2,-55,168
5909,,7,2,14 0 35 22526,4,-47,174
5910,,7,2,14 0 35 22543,3,-52,171
5911,,7,3,14 0 37 24510,3,-52,174
5912,,7,3,14 0 37 24526,4,-49,168
5913,,7,3,14 0 37 24543,4,-49,171
5914,,7,3,14 0 37 24559,3,-53,174
5915,,7,3,14 0 37 24575,2,-51,171
5916,,7,3,14 0 37 24593,3,-55,174
5917,,7,3,14 0 37 24627,2,-51,171
5918,,7,3,14 0 37 24643,4,-51,171
5919,,7,3,14 0 37 24660,3,-53,171
5920,,7,3,14 0 37 24677,2,-51,171
5921,,7,3,14 0 37 24693,4,-51,174
5922,,7,3,14 0 37 24726,3,-52,174
5923,,7,3,14 0 37 24760,3,-51,174
5924,,7,3,14 0 37 24777,4,-51,171
5925,,7,3,14 0 37 24793,2,-51,174
5926,,7,3,14 0 37 24810,2,-52,174
5927,,7,3,14 0 37 24826,4,-49,174
5928,,7,3,14 0 37 24842,3,-50,174
5929,,7,3,14 0 37 24877,4,-49,171
5930,,7,3,14 0 37 24893,3,-49,174
5931,,7,3,14 0 37 24910,2,-53,171
5932,,7,3,14 0 37 24943,3,-51,174
5933,,7,3,14 0 37 24959,4,-49,168
5934,,7,3,14 0 37 24994,2,-53,171
5935,,7,3,14 0 37 25009,4,-51,171
5936,,7,3,14 0 37 25060,2,-52,174
5937,,7,3,14 0 37 25076,3,-49,171
5938,,7,3,14 0 37 25093,4,-52,174
5939,,7,3,14 0 37 25109,3,-55,168
5940,,7,3,14 0 37 25143,4,-52,174
5941,,7,3,14 0 37 25160,2,-51,174
5942,,7,3,14 0 37 25177,1,-57,171
5943,,7,3,14 0 37 25193,2,-52,171
5944,,7,3,14 0 37 25226,3,-55,174
5945,,7,3,14 0 37 25242,4,-52,174
5946,,7,3,14 0 37 25259,1,-57,171
5947,,7,3,14 0 37 25292,3,-55,171
5948,,7,3,14 0 38 25343,4,-53,174
5949,,7,3,14 0 38 25360,3,-55,174
5950,,7,3,14 0 38 25376,2,-52,174
5951,,7,3,14 0 38 25392,1,-57,0
5952,,7,3,14 0 38 25426,4,-53,174
5953,,7,3,14 0 38 25443,3,-55,174
5954,,7,3,14 0 38 25493,4,-53,171
5955,,7,3,14 0 38 25510,4,-52,174
5956,,7,3,14 0 38 25526,3,-55,168
5957,,7,3,14 0 38 25543,1,-57,174
5958,,7,3,14 0 38 25577,1,-57,171
5959,,7,3,14 0 38 25592,2,-52,171
5960,,7,3,14 0 38 25626,3,-55,171
5961,,7,3,14 0 38 25642,2,-55,171
5962,,7,3,14 0 38 25659,4,-52,174
5963,,7,3,14 0 38 25692,4,-52,174
5964,,7,3,14 0 38 25727,2,-53,171
5965,,7,3,14 0 38 25743,3,-55,171
5966,,7,3,14 0 38 25776,4,-51,174
5967,,7,3,14 0 38 25793,3,-52,174
5968,,7,3,14 0 38 25810,2,-55,168
5969,,7,3,14 0 38 25827,4,-52,174
5970,,7,3,14 0 38 25843,3,-53,174
5971,,7,3,14 0 38 25860,2,-55,174
5972,,7,3,14 0 38 25877,2,-55,171
5973,,7,3,14 0 38 25893,4,-51,171
5974,,7,3,14 0 38 25910,3,-52,174
5975,,7,3,14 0 38 25943,3,-52,174
5976,,7,3,14 0 38 25960,2,-55,174
5977,,7,3,14 0 38 25994,4,-51,174
5978,,7,3,14 0 38 26010,1,-57,177
5979,,7,3,14 0 38 26043,3,-53,171
5980,,7,3,14 0 38 26060,4,-51,168
5981,,7,3,14 0 38 26075,1,-57,171
5982,,7,3,14 0 38 26093,2,-55,171
5983,,7,3,14 0 38 26110,4,-51,174
5984,,7,3,14 0 38 26126,2,-52,174
5985,,7,3,14 0 38 26144,3,-55,171
5986,,7,3,14 0 38 26160,4,-52,174
5987,,7,3,14 0 38 26194,2,-53,174
5988,,7,3,14 0 38 26210,4,-51,168
5989,,7,3,14 0 38 26226,3,-55,171
5990,,7,3,14 0 38 26277,4,-51,171
5991,,7,3,14 0 38 26293,3,-52,174
5992,,7,4,14 0 39 27244,3,-55,171
5993,,7,4,14 0 39 27276,2,-53,171
5994,,7,4,14 0 39 27294,3,-53,171
5995,,7,4,14 0 39 27310,4,-52,174
5996,,7,4,14 0 40 27343,3,-55,174
5997,,7,4,14 0 40 27360,4,-52,174
5998,,7,4,14 0 40 27376,2,-55,171
5999,,7,4,14 0 40 27394,3,-55,171
6000,,7,4,14 0 40 27426,4,-52,174
6001,,7,4,14 0 40 27443,2,-55,171
6002,,7,4,14 0 40 27476,3,-55,168
6003,,7,4,14 0 40 27494,4,-52,174
6004,,7,4,14 0 40 27510,2,-53,171
6005,,7,4,14 0 40 27527,3,-53,174
6006,,7,4,14 0 40 27577,2,-53,174
6007,,7,4,14 0 40 27594,4,-52,171
