, ,RSSI,Unnamed: 0,activity,id,phase,run,time
1488,,-56,1611,7,1,165,4,16 48 2 55028
1489,,-57,1612,7,1,171,4,16 48 2 55045
1490,,-55,1613,7,2,171,4,16 48 2 55062
1491,,-55,1614,7,1,174,4,16 48 2 55095
1492,,-58,1615,7,2,174,4,16 48 2 55128
1493,,-57,1616,7,2,168,4,16 48 2 55178
1494,,-55,1617,7,1,171,4,16 48 2 55194
1495,,-55,1618,7,1,171,4,16 48 2 55211
1496,,-55,1619,7,1,171,4,16 48 2 55228
1497,,-53,1620,7,1,171,4,16 48 2 55278
1498,,-53,1621,7,1,171,4,16 48 2 55311
1499,,-53,1622,7,1,168,4,16 48 2 55344
1500,,-53,1623,7,1,171,4,16 48 2 55378
1501,,-53,1624,7,1,174,4,16 48 2 55411
1502,,-55,1625,7,1,171,4,16 48 2 55445
1503,,-55,1626,7,1,177,4,16 48 2 55478
1504,,-55,1627,7,1,174,4,16 48 2 55511
1505,,-55,1628,7,1,168,4,16 48 2 55545
1506,,-55,1629,7,1,168,4,16 48 3 55578
1507,,-55,1630,7,1,165,4,16 48 3 55611
1508,,-55,1631,7,1,171,4,16 48 3 55645
1509,,-55,1632,7,1,174,4,16 48 3 55678
1510,,-55,1633,7,1,171,4,16 48 3 55695
1511,,-55,1634,7,1,171,4,16 48 3 55744
1512,,-55,1635,7,1,174,4,16 48 3 55762
1513,,-56,1636,7,1,174,4,16 48 3 55794
1514,,-55,1637,7,1,171,4,16 48 3 55811
1515,,-55,1638,7,1,171,4,16 48 3 55861
1516,,-55,1639,7,1,171,4,16 48 3 55894
1517,,-55,1640,7,1,174,4,16 48 3 55945
1518,,-55,1641,7,1,171,4,16 48 3 55995
1519,,-55,1642,7,1,174,4,16 48 3 56044
1520,,-53,1643,7,1,171,4,16 48 3 56078
1521,,-55,1644,7,1,174,4,16 48 3 56094
1522,,-55,1645,7,1,174,4,16 48 3 56128
1523,,-53,1646,7,1,168,4,16 48 3 56161
1524,,-55,1647,7,1,171,4,16 48 3 56194
1525,,-55,1648,7,1,177,4,16 48 3 56228
1526,,-55,1649,7,1,168,4,16 48 3 56261
1527,,-55,1650,7,1,171,4,16 48 3 56294
1528,,-58,1651,7,2,168,4,16 48 3 56327
1529,,-53,1652,7,1,174,4,16 48 3 56360
1530,,-55,1653,7,1,171,4,16 48 3 56395
1531,,-59,1654,7,2,171,4,16 48 3 56428
1532,,-55,1655,7,1,174,4,16 48 3 56445
1533,,-55,1656,7,1,171,4,16 48 3 56461
1534,,-55,1657,7,1,171,4,16 48 3 56494
1535,,-55,1658,7,1,171,4,16 48 3 56528
1536,,-55,1659,7,1,171,4,16 48 4 56561
1537,,-55,1660,7,1,168,4,16 48 4 56595
1538,,-55,1661,7,1,180,4,16 48 4 56628
1539,,-55,1662,7,1,174,4,16 48 4 56661
1540,,-55,1663,7,1,174,4,16 48 4 56695
1541,,-55,1664,7,1,171,4,16 48 4 56728
1542,,-55,1665,7,1,174,4,16 48 4 56761
1543,,-55,1666,7,1,171,4,16 48 4 56794
1747,,-49,1870,10,1,171,4,16 48 20 72845
1748,,-49,1871,10,1,174,4,16 48 20 72862
1749,,-52,1872,10,2,171,4,16 48 20 72895
1750,,-53,1873,10,3,177,4,16 48 20 72912
1751,,-49,1874,10,1,174,4,16 48 20 72962
1752,,-53,1875,10,3,174,4,16 48 20 72979
1753,,-49,1876,10,1,174,4,16 48 20 73028
1754,,-53,1877,10,3,174,4,16 48 20 73045
1755,,-53,1878,10,3,174,4,16 48 20 73079
1756,,-55,1879,10,2,171,4,16 48 20 73096
1757,,-49,1880,10,1,174,4,16 48 20 73112
1758,,-53,1881,10,3,171,4,16 48 20 73129
1759,,-55,1882,10,2,174,4,16 48 20 73146
1760,,-49,1883,10,1,168,4,16 48 20 73212
1761,,-53,1884,10,3,174,4,16 48 20 73229
1762,,-49,1885,10,1,174,4,16 48 20 73262
1763,,-55,1886,10,2,171,4,16 48 20 73279
1764,,-55,1887,10,2,174,4,16 48 20 73295
1765,,-53,1888,10,3,171,4,16 48 20 73312
1766,,-55,1889,10,3,174,4,16 48 20 73345
1767,,-49,1890,10,1,174,4,16 48 20 73362
1768,,-53,1891,10,3,174,4,16 48 20 73379
1769,,-55,1892,10,2,171,4,16 48 20 73396
1770,,-49,1893,10,1,174,4,16 48 20 73429
1771,,-55,1894,10,3,171,4,16 48 20 73445
1772,,-55,1895,10,2,174,4,16 48 20 73462
1773,,-55,1896,10,2,174,4,16 48 20 73495
1774,,-49,1897,10,1,174,4,16 48 20 73512
1775,,-55,1898,10,3,174,4,16 48 20 73529
1776,,-49,1899,10,1,174,4,16 48 21 73561
1777,,-55,1900,10,2,171,4,16 48 21 73578
1778,,-53,1901,10,3,174,4,16 48 21 73595
1779,,-49,1902,10,1,177,4,16 48 21 73628
1780,,-53,1903,10,3,174,4,16 48 21 73645
1781,,-49,1904,10,1,171,4,16 48 21 73679
1782,,-53,1905,10,3,174,4,16 48 21 73695
1783,,-50,1906,10,1,174,4,16 48 21 73729
1784,,-55,1907,10,2,171,4,16 48 21 73762
1785,,-51,1908,10,1,174,4,16 48 21 73796
1786,,-55,1909,10,2,171,4,16 48 21 73812
1787,,-55,1910,10,3,174,4,16 48 21 73829
1788,,-55,1911,10,2,168,4,16 48 21 73862
1789,,-51,1912,10,1,174,4,16 48 21 73878
1790,,-50,1913,10,1,174,4,16 48 21 73912
1791,,-55,1914,10,3,174,4,16 48 21 73928
1792,,-55,1915,10,3,174,4,16 48 21 73945
1793,,-55,1916,10,3,171,4,16 48 21 73979
1794,,-55,1917,10,2,174,4,16 48 21 73996
1795,,-53,1918,10,3,174,4,16 48 21 74046
1796,,-55,1919,10,2,171,4,16 48 21 74062
1797,,-50,1920,10,1,174,4,16 48 21 74128
1798,,-53,1921,10,3,171,4,16 48 21 74145
1799,,-53,1922,10,2,171,4,16 48 21 74179
1800,,-49,1923,10,1,171,4,16 48 21 74195
1801,,-55,1924,10,2,168,4,16 48 21 74212
1802,,-50,1925,10,1,174,4,16 48 21 74229
1803,,-53,1926,10,2,171,4,16 48 21 74262
1804,,-53,1927,10,3,171,4,16 48 21 74279
1805,,-53,1928,10,3,174,4,16 48 21 74295
1806,,-49,1929,10,1,168,4,16 48 21 74345
1807,,-52,1930,10,3,168,4,16 48 21 74362
1808,,-49,1931,10,1,174,4,16 48 21 74396
1809,,-52,1932,10,3,174,4,16 48 21 74412
1810,,-49,1933,10,1,168,4,16 48 21 74462
1811,,-52,1934,10,3,171,4,16 48 21 74479
1812,,-52,1935,10,3,171,4,16 48 21 74496
1813,,-49,1936,10,1,171,4,16 48 21 74529
1814,,-53,1937,10,3,171,4,16 48 21 74546
1815,,-53,1938,10,3,174,4,16 48 22 74579
1816,,-51,1939,10,2,168,4,16 48 22 74595
1817,,-52,1940,10,2,168,4,16 48 22 74629
1818,,-49,1941,10,1,174,4,16 48 22 74645
1819,,-52,1942,10,3,174,4,16 48 22 74678
1820,,-49,1943,10,1,177,4,16 48 22 74712
1821,,-49,1944,10,1,168,4,16 48 22 74728
1822,,-49,1945,10,1,171,4,16 48 22 74762
1823,,-52,1946,10,3,174,4,16 48 22 74779
1824,,-49,1947,10,1,168,4,16 48 22 74812
1825,,-53,1948,10,3,174,4,16 48 22 74828
1826,,-49,1949,10,1,174,4,16 48 22 74862
1827,,-52,1950,10,3,171,4,16 48 22 74879
1828,,-55,1951,10,2,174,4,16 48 22 74896
1829,,-55,1952,10,2,177,4,16 48 22 74945
1830,,-52,1953,10,3,171,4,16 48 22 74962
1831,,-53,1954,10,2,171,4,16 48 22 74996
1832,,-49,1955,10,1,174,4,16 48 22 75029
1833,,-52,1956,10,3,174,4,16 48 22 75046
1834,,-52,1957,10,3,171,4,16 48 22 75079
1835,,-53,1958,10,2,174,4,16 48 22 75095
1836,,-49,1959,10,1,171,4,16 48 22 75112
1837,,-52,1960,10,3,171,4,16 48 22 75128
1838,,-53,1961,10,2,168,4,16 48 22 75145
1839,,-49,1962,10,1,174,4,16 48 22 75179
1840,,-53,1963,10,3,174,4,16 48 22 75195
1841,,-52,1964,10,2,168,4,16 48 22 75213
1842,,-49,1965,10,1,171,4,16 48 22 75245
1843,,-52,1966,10,2,174,4,16 48 22 75262
1844,,-49,1967,10,1,171,4,16 48 22 75296
1845,,-52,1968,10,3,171,4,16 48 22 75313
1846,,-53,1969,10,2,168,4,16 48 22 75345
1847,,-50,1970,10,1,174,4,16 48 22 75395
1957,,-55,2080,2,2,171,5,16 48 52 18522
1958,,-55,2081,2,3,174,5,16 48 52 18539
1959,,-49,2082,2,1,171,5,16 48 52 18573
1960,,-53,2083,2,3,171,5,16 48 52 18589
1961,,-49,2084,2,1,174,5,16 48 52 18639
1962,,-47,2085,2,1,174,5,16 48 52 18673
1963,,-53,2086,2,3,171,5,16 48 52 18690
1964,,-53,2087,2,2,174,5,16 48 52 18706
1965,,-47,2088,2,1,174,5,16 48 52 18723
1966,,-55,2089,2,3,171,5,16 48 52 18739
1967,,-55,2090,2,3,168,5,16 48 52 18773
1968,,-53,2091,2,2,174,5,16 48 52 18790
1969,,-55,2092,2,3,174,5,16 48 52 18840
1970,,-49,2093,2,1,171,5,16 48 52 18856
1971,,-52,2094,2,2,168,5,16 48 52 18890
1972,,-53,2095,2,3,168,5,16 48 52 18907
1973,,-49,2096,2,1,171,5,16 48 52 18940
1974,,-52,2097,2,2,174,5,16 48 52 18957
1975,,-52,2098,2,2,171,5,16 48 52 19007
1976,,-52,2099,2,3,174,5,16 48 52 19024
1977,,-49,2100,2,1,174,5,16 48 52 19073
1978,,-52,2101,2,2,174,5,16 48 52 19090
1979,,-49,2102,2,1,174,5,16 48 53 19107
1980,,-55,2103,2,3,174,5,16 48 53 19123
1981,,-53,2104,2,2,174,5,16 48 53 19156
1982,,-55,2105,2,3,174,5,16 48 53 19172
1983,,-49,2106,2,1,174,5,16 48 53 19224
1984,,-55,2107,2,2,168,5,16 48 53 19240
1985,,-49,2108,2,1,171,5,16 48 53 19273
1986,,-55,2109,2,3,174,5,16 48 53 19290
1987,,-55,2110,2,2,171,5,16 48 53 19307
1988,,-49,2111,2,1,174,5,16 48 53 19324
1989,,-55,2112,2,2,174,5,16 48 53 19357
1990,,-57,2113,2,3,174,5,16 48 53 19373
1991,,-47,2114,2,1,174,5,16 48 53 19390
1992,,-52,2115,2,2,174,5,16 48 53 19407
1993,,-58,2116,2,3,171,5,16 48 53 19440
1994,,-49,2117,2,1,174,5,16 48 53 19456
1995,,-47,2118,2,1,168,5,16 48 53 19489
1996,,-49,2119,2,1,174,5,16 48 53 19522
1997,,-53,2120,2,2,171,5,16 48 53 19540
1998,,-55,2121,2,2,168,5,16 48 53 19573
1999,,-49,2122,2,1,171,5,16 48 53 19590
2000,,-49,2123,2,1,168,5,16 48 53 19623
2001,,-49,2124,2,1,171,5,16 48 53 19656
2002,,-58,2125,2,3,168,5,16 48 53 19706
2003,,-49,2126,2,1,171,5,16 48 53 19724
2004,,-58,2127,2,3,174,5,16 48 53 19757
2005,,-58,2128,2,3,171,5,16 48 53 19790
2006,,-49,2129,2,1,171,5,16 48 53 19807
2007,,-58,2130,2,3,174,5,16 48 53 19822
2008,,-49,2131,2,1,174,5,16 48 53 19839
2009,,-49,2132,2,1,174,5,16 48 53 19874
2010,,-56,2133,2,3,174,5,16 48 53 19889
2011,,-49,2134,2,1,174,5,16 48 53 19905
2012,,-57,2135,2,3,171,5,16 48 53 19923
2013,,-49,2136,2,1,171,5,16 48 53 19957
2014,,-57,2137,2,3,171,5,16 48 53 19973
2015,,-47,2138,2,1,171,5,16 48 53 19989
2016,,-58,2139,2,3,165,5,16 48 53 20005
2017,,-58,2140,2,3,174,5,16 48 53 20039
2018,,-47,2141,2,1,174,5,16 48 53 20056
2019,,-58,2142,2,2,174,5,16 48 53 20073
2020,,-47,2143,2,1,171,5,16 48 53 20089
2021,,-57,2144,2,3,168,5,16 48 54 20123
2022,,-55,2145,2,2,174,5,16 48 54 20139
2023,,-47,2146,2,1,174,5,16 48 54 20156
2024,,-55,2147,2,3,171,5,16 48 54 20173
2025,,-58,2148,2,2,174,5,16 48 54 20206
2026,,-47,2149,2,1,171,5,16 48 54 20223
2027,,-55,2150,2,3,171,5,16 48 54 20256
2028,,-58,2151,2,2,174,5,16 48 54 20273
2029,,-57,2152,2,2,171,5,16 48 54 20306
2030,,-47,2153,2,1,174,5,16 48 54 20322
2031,,-55,2154,2,3,174,5,16 48 54 20373
2032,,-47,2155,2,1,171,5,16 48 54 20389
2033,,-46,2156,2,1,171,5,16 48 54 20440
2034,,-55,2157,2,3,174,5,16 48 54 20456
2035,,-55,2158,2,2,168,5,16 48 54 20490
2036,,-47,2159,2,1,171,5,16 48 54 20524
2037,,-56,2160,2,2,174,5,16 48 54 20540
2038,,-55,2161,2,2,174,5,16 48 54 20589
2039,,-47,2162,2,1,171,5,16 48 54 20606
2040,,-47,2163,2,1,171,5,16 48 54 20639
2141,,-52,2351,4,3,171,5,16 49 8 34289
2142,,-53,2352,4,1,174,5,16 49 8 34307
2143,,-52,2353,4,1,171,5,16 49 8 34357
2144,,-52,2354,4,3,171,5,16 49 8 34374
2145,,-52,2355,4,1,171,5,16 49 8 34391
2146,,-52,2356,4,3,171,5,16 49 8 34406
2147,,-52,2357,4,1,174,5,16 49 8 34424
2148,,-53,2358,4,1,174,5,16 49 8 34457
2149,,-52,2359,4,3,171,5,16 49 8 34472
2150,,-53,2360,4,1,174,5,16 49 8 34490
2151,,-55,2361,4,3,174,5,16 49 8 34508
2152,,-52,2362,4,1,174,5,16 49 8 34540
2153,,-57,2363,4,3,171,5,16 49 8 34557
2154,,-52,2364,4,1,174,5,16 49 8 34573
2155,,-53,2365,4,1,171,5,16 49 8 34606
2156,,-53,2366,4,1,171,5,16 49 8 34623
2157,,-55,2367,4,1,174,5,16 49 8 34657
2158,,-55,2368,4,1,171,5,16 49 8 34691
2159,,-55,2369,4,1,174,5,16 49 8 34740
2160,,-55,2370,4,1,171,5,16 49 8 34773
2161,,-55,2371,4,1,174,5,16 49 8 34807
2162,,-55,2372,4,1,174,5,16 49 8 34840
2163,,-55,2373,4,1,171,5,16 49 8 34857
2164,,-57,2374,4,1,174,5,16 49 8 34874
2165,,-57,2375,4,1,171,5,16 49 8 34907
2166,,-57,2376,4,1,171,5,16 49 8 34940
2167,,-56,2377,4,1,174,5,16 49 8 34990
2168,,-57,2378,4,1,174,5,16 49 8 35024
2169,,-57,2379,4,1,171,5,16 49 8 35058
2170,,-56,2380,4,1,168,5,16 49 8 35090
2171,,-56,2381,4,1,174,5,16 49 9 35123
2172,,-57,2382,4,1,174,5,16 49 9 35156
2173,,-57,2383,4,1,171,5,16 49 9 35190
2174,,-57,2384,4,1,177,5,16 49 9 35239
2175,,-55,2385,4,1,171,5,16 49 9 35257
2176,,-55,2386,4,1,171,5,16 49 9 35290
2177,,-55,2387,4,1,171,5,16 49 9 35307
2178,,-55,2388,4,1,174,5,16 49 9 35340
2179,,-55,2389,4,1,171,5,16 49 9 35374
2180,,-55,2390,4,1,174,5,16 49 9 35407
2181,,-55,2391,4,1,171,5,16 49 9 35441
2182,,-55,2392,4,1,174,5,16 49 9 35474
2183,,-57,2393,4,3,171,5,16 49 9 35507
2184,,-57,2394,4,3,171,5,16 49 9 35524
2185,,-57,2395,4,3,168,5,16 49 9 35557
2186,,-56,2396,4,3,168,5,16 49 9 35607
2187,,-57,2397,4,3,171,5,16 49 9 35641
2188,,-57,2398,4,3,171,5,16 49 9 35674
2189,,-57,2399,4,3,168,5,16 49 9 35724
2190,,-58,2400,4,1,171,5,16 49 9 35757
2191,,-56,2401,4,3,174,5,16 49 9 35774
2192,,-56,2402,4,3,168,5,16 49 9 35790
2193,,-58,2403,4,1,174,5,16 49 9 35808
2194,,-57,2404,4,3,171,5,16 49 9 35857
2195,,-55,2405,4,1,168,5,16 49 9 35889
2196,,-55,2406,4,1,174,5,16 49 9 35923
2197,,-55,2407,4,1,174,5,16 49 9 35957
2198,,-55,2408,4,1,174,5,16 49 9 35990
2199,,-55,2409,4,1,168,5,16 49 9 36041
2200,,-55,2410,4,1,174,5,16 49 9 36074
2201,,-55,2411,4,1,168,5,16 49 10 36107
2202,,-55,2412,4,1,174,5,16 49 10 36140
2203,,-55,2413,4,1,174,5,16 49 10 36191
2204,,-56,2414,4,1,174,5,16 49 10 36223
2391,,-52,2601,7,1,171,5,16 49 20 46807
2392,,-55,2602,7,3,171,5,16 49 20 46857
2393,,-53,2603,7,1,174,5,16 49 20 46874
2394,,-53,2604,7,1,174,5,16 49 20 46907
2395,,-53,2605,7,3,174,5,16 49 20 46923
2396,,-55,2606,7,1,171,5,16 49 20 46941
2397,,-53,2607,7,3,174,5,16 49 20 46955
2398,,-55,2608,7,3,171,5,16 49 20 46991
2399,,-52,2609,7,1,174,5,16 49 20 47007
2400,,-55,2610,7,3,168,5,16 49 20 47023
2401,,-53,2611,7,1,171,5,16 49 20 47041
2402,,-55,2612,7,3,174,5,16 49 20 47058
2403,,-53,2613,7,1,174,5,16 49 20 47074
2404,,-53,2614,7,1,174,5,16 49 20 47091
2405,,-55,2615,7,3,171,5,16 49 21 47107
2406,,-55,2616,7,3,174,5,16 49 21 47140
2407,,-53,2617,7,1,168,5,16 49 21 47158
2408,,-56,2618,7,2,174,5,16 49 21 47174
2409,,-51,2619,7,1,171,5,16 49 21 47190
2410,,-52,2620,7,1,174,5,16 49 21 47208
2411,,-56,2621,7,2,171,5,16 49 21 47224
2412,,-52,2622,7,1,171,5,16 49 21 47257
2413,,-55,2623,7,2,174,5,16 49 21 47275
2414,,-52,2624,7,1,171,5,16 49 21 47307
2415,,-53,2625,7,2,168,5,16 49 21 47341
2416,,-53,2626,7,2,174,5,16 49 21 47375
2417,,-53,2627,7,2,171,5,16 49 21 47425
2418,,-53,2628,7,2,174,5,16 49 21 47457
2419,,-57,2629,7,1,168,5,16 49 21 47475
2420,,-53,2630,7,2,171,5,16 49 21 47491
2421,,-53,2631,7,2,174,5,16 49 21 47507
2422,,-55,2632,7,1,174,5,16 49 21 47525
2423,,-55,2633,7,1,174,5,16 49 21 47558
2424,,-53,2634,7,2,171,5,16 49 21 47574
2425,,-53,2635,7,2,168,5,16 49 21 47608
2426,,-55,2636,7,1,174,5,16 49 21 47624
2427,,-55,2637,7,2,168,5,16 49 21 47658
2428,,-55,2638,7,1,174,5,16 49 21 47675
2429,,-55,2639,7,2,171,5,16 49 21 47724
2430,,-55,2640,7,1,174,5,16 49 21 47741
2431,,-55,2641,7,1,168,5,16 49 21 47758
2432,,-57,2642,7,2,174,5,16 49 21 47774
2433,,-57,2643,7,1,171,5,16 49 21 47807
2434,,-56,2644,7,1,171,5,16 49 21 47824
2435,,-59,2645,7,4,174,5,16 49 21 47857
2436,,-55,2646,7,1,168,5,16 49 21 47874
2437,,-55,2647,7,1,171,5,16 49 21 47907
2438,,-57,2648,7,4,168,5,16 49 21 47924
2439,,-57,2649,7,4,171,5,16 49 21 47958
2440,,-53,2650,7,1,174,5,16 49 21 47974
2441,,-52,2651,7,1,174,5,16 49 21 48008
2442,,-57,2652,7,4,171,5,16 49 21 48041
2443,,-58,2653,7,4,171,5,16 49 21 48074
2444,,-52,2654,7,1,174,5,16 49 21 48091
2445,,-52,2655,7,1,168,5,16 49 22 48108
2446,,-52,2656,7,1,171,5,16 49 22 48140
2447,,-51,2657,7,1,171,5,16 49 22 48175
2448,,-52,2658,7,1,171,5,16 49 22 48208
2449,,-58,2659,7,4,168,5,16 49 22 48224
2450,,-52,2660,7,1,168,5,16 49 22 48275
2451,,-57,2661,7,4,165,5,16 49 22 48291
2452,,-51,2662,7,1,174,5,16 49 22 48308
2453,,-56,2663,7,4,171,5,16 49 22 48323
2454,,-52,2664,7,1,171,5,16 49 22 48341
2455,,-57,2665,7,4,177,5,16 49 22 48358
2456,,-52,2666,7,1,171,5,16 49 22 48390
2457,,-51,2667,7,1,174,5,16 49 22 48424
2458,,-57,2668,7,2,171,5,16 49 22 48441
2459,,-56,2669,7,4,174,5,16 49 22 48457
2460,,-51,2670,7,1,174,5,16 49 22 48490
2461,,-58,2671,7,4,174,5,16 49 22 48508
2462,,-57,2672,7,2,171,5,16 49 22 48523
2463,,-57,2673,7,2,171,5,16 49 22 48574
2464,,-58,2674,7,4,174,5,16 49 22 48590
2465,,-56,2675,7,2,171,5,16 49 22 48624
2466,,-57,2676,7,4,171,5,16 49 22 48641
2467,,-51,2677,7,1,174,5,16 49 22 48675
2468,,-56,2678,7,2,177,5,16 49 22 48691
2469,,-57,2679,7,4,171,5,16 49 22 48708
2470,,-56,2680,7,2,174,5,16 49 22 48758
2471,,-51,2681,7,1,171,5,16 49 22 48774
2472,,-52,2682,7,1,174,5,16 49 22 48790
2473,,-55,2683,7,4,177,5,16 49 22 48808
2474,,-58,2684,7,2,171,5,16 49 22 48823
2475,,-58,2685,7,2,168,5,16 49 22 48857
2476,,-51,2686,7,1,171,5,16 49 22 48875
2477,,-56,2687,7,4,171,5,16 49 22 48891
2478,,-57,2688,7,4,174,5,16 49 22 48924
2479,,-52,2689,7,1,171,5,16 49 22 48941
2480,,-58,2690,7,2,171,5,16 49 22 48991
2481,,-58,2691,7,4,174,5,16 49 22 49008
2482,,-52,2692,7,1,171,5,16 49 22 49057
2483,,-58,2693,7,2,177,5,16 49 22 49075
2484,,-59,2694,7,4,180,5,16 49 22 49091
2485,,-52,2695,7,1,174,5,16 49 23 49108
2486,,-58,2696,7,2,174,5,16 49 23 49123
2487,,-51,2697,7,1,171,5,16 49 23 49158
2488,,-55,2698,7,2,168,5,16 49 23 49173
2489,,-51,2699,7,1,174,5,16 49 23 49208
2490,,-55,2700,7,2,171,5,16 49 23 49224
2491,,-51,2701,7,1,174,5,16 49 23 49242
2492,,-55,2702,7,2,174,5,16 49 23 49258
2737,,-53,2947,10,3,174,5,16 49 35 61525
2738,,-51,2948,10,1,168,5,16 49 35 61575
2739,,-53,2949,10,3,174,5,16 49 35 61591
2740,,-58,2950,10,2,171,5,16 49 35 61675
2741,,-51,2951,10,1,171,5,16 49 35 61691
2742,,-49,2952,10,1,174,5,16 49 35 61725
2743,,-55,2953,10,3,174,5,16 49 35 61741
2744,,-49,2954,10,1,171,5,16 49 35 61758
2745,,-53,2955,10,3,171,5,16 49 35 61774
2746,,-49,2956,10,1,171,5,16 49 35 61791
2747,,-49,2957,10,1,171,5,16 49 35 61841
2748,,-53,2958,10,3,171,5,16 49 35 61858
2749,,-49,2959,10,1,174,5,16 49 35 61891
2750,,-53,2960,10,3,174,5,16 49 35 61907
2751,,-53,2961,10,3,171,5,16 49 35 61941
2752,,-49,2962,10,1,174,5,16 49 35 61959
2753,,-53,2963,10,3,171,5,16 49 35 61975
2754,,-50,2964,10,1,174,5,16 49 35 61992
2755,,-49,2965,10,1,168,5,16 49 35 62024
2756,,-53,2966,10,3,174,5,16 49 35 62042
2757,,-57,2967,10,2,168,5,16 49 35 62057
2758,,-52,2968,10,3,174,5,16 49 35 62074
2759,,-51,2969,10,1,174,5,16 49 36 62125
2760,,-53,2970,10,3,174,5,16 49 36 62142
2761,,-50,2971,10,1,174,5,16 49 36 62174
2762,,-57,2972,10,2,171,5,16 49 36 62191
2763,,-53,2973,10,3,171,5,16 49 36 62224
2764,,-50,2974,10,1,171,5,16 49 36 62241
2765,,-57,2975,10,2,171,5,16 49 36 62257
2766,,-55,2976,10,3,171,5,16 49 36 62292
2767,,-49,2977,10,1,174,5,16 49 36 62308
2768,,-56,2978,10,2,174,5,16 49 36 62358
2769,,-55,2979,10,3,177,5,16 49 36 62375
2770,,-55,2980,10,3,174,5,16 49 36 62409
2771,,-55,2981,10,2,168,5,16 49 36 62425
2772,,-55,2982,10,3,171,5,16 49 36 62442
2773,,-51,2983,10,1,174,5,16 49 36 62458
2774,,-55,2984,10,2,174,5,16 49 36 62475
2775,,-55,2985,10,3,168,5,16 49 36 62508
2776,,-51,2986,10,1,174,5,16 49 36 62525
2777,,-55,2987,10,3,171,5,16 49 36 62575
2778,,-55,2988,10,2,171,5,16 49 36 62591
2779,,-53,2989,10,3,174,5,16 49 36 62624
2780,,-51,2990,10,1,174,5,16 49 36 62640
2781,,-55,2991,10,3,174,5,16 49 36 62674
2782,,-51,2992,10,1,174,5,16 49 36 62707
2783,,-55,2993,10,2,171,5,16 49 36 62725
2784,,-55,2994,10,2,174,5,16 49 36 62758
2785,,-53,2995,10,3,174,5,16 49 36 62775
2786,,-50,2996,10,1,171,5,16 49 36 62792
2787,,-57,2997,10,2,171,5,16 49 36 62808
2788,,-53,2998,10,3,174,5,16 49 36 62825
2789,,-50,2999,10,1,168,5,16 49 36 62841
2790,,-55,3000,10,2,174,5,16 49 36 62858
2791,,-50,3001,10,1,174,5,16 49 36 62909
2792,,-55,3002,10,2,171,5,16 49 36 62925
2793,,-49,3003,10,1,174,5,16 49 36 62957
2794,,-52,3004,10,3,174,5,16 49 36 62975
2795,,-50,3005,10,1,171,5,16 49 36 62991
2796,,-52,3006,10,3,174,5,16 49 36 63008
2797,,-56,3007,10,2,174,5,16 49 36 63025
2798,,-49,3008,10,1,171,5,16 49 36 63058
2799,,-56,3009,10,2,171,5,16 49 36 63092
2800,,-49,3010,10,1,174,5,16 49 37 63109
2801,,-49,3011,10,1,174,5,16 49 37 63141
2802,,-52,3012,10,3,174,5,16 49 37 63157
2803,,-49,3013,10,1,174,5,16 49 37 63174
2804,,-57,3014,10,2,174,5,16 49 37 63209
2805,,-53,3015,10,3,174,5,16 49 37 63225
2806,,-53,3016,10,3,174,5,16 49 37 63242
2807,,-49,3017,10,1,171,5,16 49 37 63258
2808,,-56,3018,10,2,168,5,16 49 37 63274
2809,,-49,3019,10,1,171,5,16 49 37 63290
2810,,-52,3020,10,3,171,5,16 49 37 63309
2811,,-50,3021,10,1,171,5,16 49 37 63342
2812,,-55,3022,10,2,174,5,16 49 37 63358
2813,,-53,3023,10,3,174,5,16 49 37 63375
2814,,-50,3024,10,1,174,5,16 49 37 63392
2815,,-56,3025,10,2,171,5,16 49 37 63408
2816,,-51,3026,10,1,171,5,16 49 37 63442
2817,,-53,3027,10,3,171,5,16 49 37 63459
2818,,-50,3028,10,1,171,5,16 49 37 63475
2819,,-53,3029,10,3,171,5,16 49 37 63508
2820,,-55,3030,10,2,168,5,16 49 37 63525
2821,,-52,3031,10,3,171,5,16 49 37 63541
2822,,-50,3032,10,1,174,5,16 49 37 63558
2823,,-57,3033,10,2,171,5,16 49 37 63574
2824,,-56,3034,10,2,174,5,16 49 37 63625
2825,,-53,3035,10,3,171,5,16 49 37 63641
2826,,-50,3036,10,1,171,5,16 49 37 63675
2827,,-52,3037,10,3,171,5,16 49 37 63692
2828,,-56,3038,10,2,168,5,16 49 37 63725
2829,,-55,3039,10,3,174,5,16 49 37 63742
2830,,-57,3040,10,2,168,5,16 49 37 63774
2831,,-53,3041,10,3,174,5,16 49 37 63807
2832,,-49,3042,10,1,174,5,16 49 37 63826
2833,,-55,3043,10,2,174,5,16 49 37 63875
2834,,-53,3044,10,3,168,5,16 49 37 63891
2835,,-49,3045,10,1,171,5,16 49 37 63942
2836,,-53,3046,10,3,174,5,16 49 37 63959
2837,,-57,3047,10,2,171,5,16 49 37 63975
2838,,-52,3048,10,3,174,5,16 49 37 63992
2839,,-49,3049,10,1,174,5,16 49 37 64009
2840,,-56,3050,10,2,171,5,16 49 37 64025
2937,,-46,3147,2,1,174,6,16 50 10 21952
2938,,-55,3148,2,3,177,6,16 50 10 21968
2939,,-55,3149,2,3,174,6,16 50 10 22002
2940,,-46,3150,2,1,171,6,16 50 10 22018
2941,,-46,3151,2,1,174,6,16 50 11 22052
2942,,-53,3152,2,3,171,6,16 50 11 22068
