time,id,RSSI,phase
,,,
11 16 26 15640,e2001d8712401320d4a0,-49,"174
"
11 16 26 15640,e2001d8712401320d4a0,-49,"174
"
11 16 26 15690,e2001d8712401320d4a0,-50,"168
"
11 16 26 15706,e2001d8712171320c120,-55,"171
"
11 16 26 15724,e2001d8712401320d4a0,-49,"174
"
11 16 26 15740,e2001d8712461320db93,-58,"174
"
11 16 26 15757,e2001d8712171320c120,-55,"168
"
11 16 26 15757,e2001d8712171320c120,-55,"168
"
11 16 26 15790,e2001d8712401320d4a0,-49,"174
"
11 16 26 15806,e2001d8712171320c120,-55,"174
"
11 16 26 15806,e2001d8712171320c120,-55,"174
"
11 16 26 15857,e2001d8712461320db93,-58,"174
"
11 16 26 15873,e2001d8712401320d4a0,-49,"171
"
11 16 26 15906,e2001d8712461320db93,-57,"0
"
11 16 26 15923,e2001d8712171320c120,-55,"174
"
11 16 26 15923,e2001d8712171320c120,-55,"174
"
11 16 26 15957,e2001d8712401320d4a0,-50,"174
"
11 16 26 15973,e2001d8712461320db93,-57,"171
"
11 16 26 16006,e2001d8712171320c120,-55,"174
"
11 16 26 16024,e2001d8712461320db93,-57,"171
"
11 16 26 16040,e2001d8712171320c120,-55,"174
"
11 16 26 16057,e2001d8712401320d4a0,-49,"171
"
11 16 26 16073,e2001d8712401320d4a0,-49,"174
"
11 16 26 16090,e2001d8712461320db93,-55,"168
"
11 16 26 16106,e2001d8712171320c120,-55,"171
"
11 16 26 16106,e2001d8712171320c120,-55,"171
"
11 16 26 16139,e2001d8712401320d4a0,-49,"174
"
11 16 26 16156,e2001d8712171320c120,-56,"171
"
11 16 26 16173,e2001d8712461320db93,-55,"171
"
11 16 26 16173,e2001d8712461320db93,-55,"171
"
11 16 26 16206,e2001d8712401320d4a0,-49,"171
"
11 16 26 16223,e2001d8712461320db93,-56,"177
"
11 16 26 16240,e2001d8712171320c120,-55,"168
"
11 16 26 16240,e2001d8712171320c120,-55,"168
"
11 16 26 16240,e2001d8712171320c120,-55,"168
"
11 16 26 16306,e2001d8712171320c120,-57,"174
"
11 16 26 16323,e2001d8712461320db93,-55,"174
"
11 16 27 16357,e2001d8712401320d4a0,-49,"174
"
11 16 27 16390,e2001d8712401320d4a0,-49,"171
"
11 16 27 16406,e2001d8712461320db93,-55,"168
"
11 16 27 16423,e2001d8712171320c120,-55,"174
"
11 16 27 16440,e2001d8712401320d4a0,-49,"171
"
11 16 27 16456,e2001d8712401320d4a0,-49,"174
"
11 16 27 16474,e2001d8712171320c120,-55,"171
"
11 16 27 16490,e2001d8712461320db93,-56,"174
"
11 16 27 16524,e2001d8712401320d4a0,-49,"174
"
11 16 27 16540,e2001d8712171320c120,-55,"174
"
11 16 27 16573,e2001d8712401320d4a0,-49,"174
"
11 16 27 16590,e2001d8712461320db93,-56,"174
"
11 16 27 16590,e2001d8712461320db93,-56,"174
"
11 16 27 16590,e2001d8712461320db93,-56,"174
"
11 16 27 16656,e2001d8712461320db93,-56,"174
"
11 16 27 16673,e2001d8712171320c120,-55,"174
"
11 16 27 16707,e2001d8712461320db93,-58,"171
"
11 16 27 16707,e2001d8712461320db93,-58,"171
"
11 16 27 16757,e2001d8712461320db93,-58,"174
"
11 16 27 16773,e2001d8712401320d4a0,-49,"168
"
11 16 27 16823,e2001d8712461320db93,-58,"177
"
11 16 27 16840,e2001d8712171320c120,-55,"174
"
11 16 27 16857,e2001d8712401320d4a0,-49,"171
"
11 16 27 16873,e2001d8712171320c120,-55,"171
"
11 16 27 16890,e2001d8712461320db93,-58,"174
"
11 16 27 16890,e2001d8712461320db93,-58,"174
"
11 16 27 16890,e2001d8712461320db93,-58,"174
"
11 16 27 16940,e2001d8712461320db93,-58,"168
"
11 16 27 16956,e2001d8712401320d4a0,-49,"171
"
11 16 27 16990,e2001d8712171320c120,-55,"171
"
11 16 27 17006,e2001d8712461320db93,-58,"174
"
11 16 27 17006,e2001d8712461320db93,-58,"174
"
11 16 27 17040,e2001d8712461320db93,-58,"174
"
11 16 27 17040,e2001d8712461320db93,-58,"174
"
11 16 27 17090,e2001d8712171320c120,-55,"171
"
11 16 27 17124,e2001d8712461320db93,-55,"168
"
11 16 27 17140,e2001d8712171320c120,-55,"174
"
11 16 27 17157,e2001d8712401320d4a0,-49,"174
"
11 16 27 17173,e2001d8712461320db93,-55,"174
"
11 16 27 17190,e2001d8712171320c120,-55,"171
"
11 16 28 18174,e2001d8712401320d4a0,-49,"174
"
11 16 28 18190,e2001d8712461320db93,-57,"174
"
11 16 28 18190,e2001d8712461320db93,-57,"174
"
11 16 28 18190,e2001d8712461320db93,-57,"174
"
11 16 28 18240,e2001d8712461320db93,-57,"168
"
11 16 28 18256,e2001d8712401320d4a0,-49,"174
"
11 16 28 18290,e2001d8712401320d4a0,-49,"171
"
11 16 28 18307,e2001d8712461320db93,-57,"171
"
11 16 28 18307,e2001d8712461320db93,-57,"171
"
11 16 29 18356,e2001d8712401320d4a0,-49,"174
"
11 16 29 18373,e2001d8712171320c120,-55,"168
"
11 16 29 18424,e2001d8712401320d4a0,-49,"171
"
11 16 29 18440,e2001d8712461320db93,-57,"174
"
11 16 29 18473,e2001d8712171320c120,-55,"171
"
11 16 29 18490,e2001d8712401320d4a0,-51,"174
"
11 16 29 18506,e2001d8712401320d4a0,-51,"174
"
11 16 29 18539,e2001d8712461320db93,-59,"174
"
11 16 29 18556,e2001d8712171320c120,-55,"174
"
11 16 29 18574,e2001d8712401320d4a0,-51,"174
"
11 16 29 18590,e2001d8712171320c120,-53,"168
"
11 16 29 18607,e2001d8712461320db93,-58,"174
"
11 16 29 18640,e2001d8712461320db93,-58,"171
"
11 16 29 18640,e2001d8712461320db93,-58,"171
"
11 16 29 18673,e2001d8712401320d4a0,-51,"171
"
11 16 29 18690,e2001d8712171320c120,-55,"168
"
11 16 29 18690,e2001d8712171320c120,-55,"168
"
11 16 29 18724,e2001d8712401320d4a0,-51,"174
"
11 16 29 18740,e2001d8712171320c120,-55,"174
"
11 16 29 18773,e2001d8712171320c120,-55,"171
"
11 16 29 18790,e2001d8712461320db93,-58,"174
"
11 16 29 18790,e2001d8712461320db93,-58,"174
"
11 16 29 18823,e2001d8712171320c120,-55,"168
"
11 16 29 18840,e2001d8712401320d4a0,-51,"174
"
11 16 29 18890,e2001d8712401320d4a0,-51,"174
"
11 16 29 18907,e2001d8712171320c120,-55,"174
"
11 16 29 18923,e2001d8712171320c120,-55,"177
"
11 16 29 18940,e2001d8712401320d4a0,-51,"171
"
11 16 29 18956,e2001d8712461320db93,-59,"168
"
11 16 29 18973,e2001d8712401320d4a0,-51,"174
"
11 16 29 19040,e2001d8712461320db93,-59,"174
"
11 16 29 19090,e2001d8712171320c120,-55,"174
"
11 16 29 19107,e2001d8712461320db93,-55,"171
"
11 16 29 19123,e2001d8712401320d4a0,-49,"174
"
11 16 29 19140,e2001d8712461320db93,-53,"174
"
11 16 29 19156,e2001d8712171320c120,-55,"177
"
11 16 29 19174,e2001d8712401320d4a0,-49,"171
"
11 16 29 19190,e2001d8712461320db93,-55,"171
"
