time,id,RSSI,phase
11 23 36 40844,e2001d8712171320c120,-55,"171
"
11 23 36 40861,e2001d8712401320d4a0,-51,"171
"
11 23 36 40861,e2001d8712401320d4a0,-51,"171
"
11 23 36 40894,e2001d8712401320d4a0,-51,"168
"
11 23 36 40927,e2001d8712401320d4a0,-51,"171
"
11 23 36 40961,e2001d8712171320c120,-55,"171
"
11 23 36 40976,e2001d8712171320c120,-55,"168
"
11 23 36 40993,e2001d8712401320d4a0,-51,"174
"
11 23 36 41009,e2001d8712401320d4a0,-51,"171
"
11 23 36 41027,e2001d8712171320c120,-53,"171
"
11 23 36 41044,e2001d8712401320d4a0,-51,"171
"
11 23 36 41061,e2001d8712171320c120,-53,"171
"
11 23 36 41078,e2001d8712401320d4a0,-51,"174
"
11 23 36 41094,e2001d8712171320c120,-53,"174
"
11 23 36 41111,e2001d8712171320c120,-55,"171
"
11 23 36 41127,e2001d8712401320d4a0,-51,"177
"
11 23 36 41160,e2001d8712171320c120,-55,"174
"
11 23 36 41176,e2001d8712401320d4a0,-51,"174
"
11 23 36 41194,e2001d8712401320d4a0,-51,"171
"
11 23 36 41210,e2001d8712171320c120,-55,"174
"
11 23 36 41227,e2001d8712171320c120,-55,"174
"
11 23 36 41244,e2001d8712401320d4a0,-51,"171
"
11 23 36 41260,e2001d8712401320d4a0,-49,"174
"
11 23 36 41277,e2001d8712171320c120,-55,"171
"
11 23 36 41294,e2001d8712461320db93,-55,"174
"
11 23 36 41310,e2001d8712401320d4a0,-49,"174
"
11 23 36 41377,e2001d8712171320c120,-57,"174
"
11 23 36 41393,e2001d8712401320d4a0,-49,"174
"
11 23 36 41427,e2001d8712401320d4a0,-49,"171
"
11 23 36 41443,e2001d8712461320db93,-55,"171
"
11 23 36 41460,e2001d8712401320d4a0,-49,"171
"
11 23 36 41478,e2001d8712171320c120,-55,"168
"
11 23 36 41493,e2001d8712461320db93,-57,"171
"
11 23 36 41511,e2001d8712401320d4a0,-49,"171
"
11 23 36 41526,e2001d8712171320c120,-55,"174
"
11 23 36 41544,e2001d8712461320db93,-57,"174
"
11 23 36 41544,e2001d8712461320db93,-57,"174
"
11 23 36 41544,e2001d8712461320db93,-57,"174
"
11 23 37 41593,e2001d8712401320d4a0,-49,"174
"
11 23 37 41611,e2001d8712171320c120,-55,"174
"
11 23 37 41611,e2001d8712171320c120,-55,"174
"
11 23 37 41643,e2001d8712461320db93,-57,"171
"
