, ,run,activity,time,id,RSSI,phase
387,,3,6,16 46 21 53710,3,-57,168
388,,3,6,16 46 21 53729,1,-57,171
389,,3,6,16 46 21 53745,3,-58,168
390,,3,6,16 46 21 53795,1,-56,168
391,,3,6,16 46 21 53810,3,-56,168
392,,3,6,16 46 21 53829,1,-57,174
393,,3,6,16 46 21 53877,1,-55,174
394,,3,6,16 46 21 53912,1,-55,171
395,,3,6,16 46 21 53945,1,-55,171
396,,3,6,16 46 21 53977,1,-55,171
397,,3,6,16 46 21 54012,1,-53,171
398,,3,6,16 46 21 54061,1,-52,174
399,,3,6,16 46 21 54095,1,-52,171
400,,3,6,16 46 21 54145,1,-52,174
401,,3,6,16 46 21 54195,1,-52,171
402,,3,6,16 46 21 54212,2,-58,174
403,,3,6,16 46 21 54244,1,-52,174
404,,3,6,16 46 21 54312,1,-52,171
405,,3,6,16 46 21 54345,1,-52,171
406,,3,6,16 46 21 54361,1,-52,174
407,,3,6,16 46 21 54377,1,-52,168
408,,3,6,16 46 21 54411,1,-52,174
409,,3,6,16 46 21 54445,1,-52,174
410,,3,6,16 46 21 54477,1,-52,174
411,,3,6,16 46 21 54510,1,-52,174
412,,3,6,16 46 21 54544,1,-52,174
413,,3,6,16 46 21 54578,1,-52,171
414,,3,6,16 46 21 54611,1,-52,174
415,,3,6,16 46 22 54644,1,-52,171
416,,3,6,16 46 22 54679,1,-52,174
417,,3,6,16 46 22 54694,1,-52,171
418,,3,6,16 46 22 54744,1,-52,174
419,,3,6,16 46 22 54762,2,-58,171
420,,3,6,16 46 22 54795,1,-51,174
421,,3,6,16 46 22 54845,2,-58,171
422,,3,6,16 46 22 54878,1,-52,171
423,,3,6,16 46 22 54927,2,-58,171
424,,3,6,16 46 22 54961,1,-51,168
425,,3,6,16 46 22 55012,1,-51,171
426,,3,6,16 46 22 55062,1,-53,168
427,,3,6,16 46 22 55095,1,-53,174
428,,3,6,16 46 22 55128,1,-52,171
429,,3,6,16 46 22 55162,1,-53,171
430,,3,6,16 46 22 55195,1,-53,171
431,,3,6,16 46 22 55229,1,-52,171
432,,3,6,16 46 22 55262,1,-53,171
433,,3,6,16 46 22 55294,1,-52,174
434,,3,6,16 46 22 55328,1,-52,171
435,,3,7,16 46 25 57796,1,-51,174
436,,3,7,16 46 25 57828,1,-52,174
437,,3,7,16 46 25 57862,1,-51,171
438,,3,7,16 46 25 57896,1,-52,171
439,,3,7,16 46 25 57927,1,-52,171
440,,3,7,16 46 25 57961,1,-52,171
441,,3,7,16 46 25 57995,1,-52,174
442,,3,7,16 46 25 58028,1,-53,174
443,,3,7,16 46 25 58045,1,-52,171
444,,3,7,16 46 25 58077,1,-55,174
445,,3,7,16 46 25 58095,3,-58,174
446,,3,7,16 46 25 58129,3,-58,174
447,,3,7,16 46 25 58144,1,-55,174
448,,3,7,16 46 25 58177,3,-57,171
449,,3,7,16 46 25 58195,1,-56,174
450,,3,7,16 46 25 58246,3,-57,171
451,,3,7,16 46 25 58262,1,-55,174
452,,3,7,16 46 25 58278,3,-55,168
453,,3,7,16 46 25 58312,3,-55,174
454,,3,7,16 46 25 58328,3,-55,177
455,,3,7,16 46 25 58345,3,-55,174
456,,3,7,16 46 25 58378,3,-55,168
457,,3,7,16 46 25 58412,3,-55,168
458,,3,7,16 46 25 58446,3,-56,174
459,,3,7,16 46 25 58495,3,-56,168
460,,3,7,16 46 25 58561,3,-57,174
461,,3,7,16 46 26 58628,3,-57,171
462,,3,7,16 46 26 58662,2,-57,174
463,,3,7,16 46 26 58695,1,-57,171
464,,3,7,16 46 26 58712,2,-57,171
465,,3,7,16 46 26 58778,2,-57,174
466,,3,7,16 46 26 58795,1,-55,171
467,,3,7,16 46 26 58812,1,-55,174
468,,3,7,16 46 26 58845,1,-55,171
469,,3,7,16 46 26 58879,1,-55,174
470,,3,7,16 46 26 58928,1,-55,174
471,,3,7,16 46 26 58945,1,-53,177
472,,3,7,16 46 26 58979,1,-53,174
473,,3,7,16 46 26 59011,1,-52,174
474,,3,7,16 46 26 59028,1,-55,171
475,,3,7,16 46 26 59062,1,-55,168
476,,3,7,16 46 26 59095,1,-55,174
477,,3,7,16 46 26 59112,3,-57,171
478,,3,7,16 46 26 59162,3,-57,174
479,,3,7,16 46 26 59179,1,-55,171
480,,3,7,16 46 26 59195,1,-56,171
481,,3,7,16 46 26 59212,3,-56,171
482,,3,7,16 46 26 59244,3,-55,171
483,,3,7,16 46 26 59262,1,-55,174
484,,3,7,16 46 26 59312,3,-55,171
485,,3,7,16 46 26 59327,1,-55,174
486,,3,7,16 46 26 59345,1,-55,174
487,,3,7,16 46 26 59362,3,-53,171
488,,3,7,16 46 26 59378,3,-53,171
489,,3,7,16 46 26 59394,1,-55,174
490,,3,7,16 46 26 59412,3,-52,174
491,,3,7,16 46 26 59428,1,-57,174
492,,3,7,16 46 26 59445,3,-52,168
493,,3,7,16 46 26 59476,1,-57,171
494,,3,7,16 46 26 59513,3,-52,168
495,,3,7,16 46 26 59529,1,-57,168
496,,3,7,16 46 26 59563,3,-52,174
497,,3,7,16 46 27 59629,3,-51,171
498,,3,7,16 46 27 59662,1,-56,171
499,,3,7,16 46 27 59678,3,-52,171
500,,3,7,16 46 27 59695,3,-52,174
501,,3,7,16 46 27 59712,1,-56,171
502,,3,7,16 46 27 59745,3,-52,174
503,,3,7,16 46 27 59760,1,-55,174
504,,3,7,16 46 27 59779,3,-52,171
505,,3,7,16 46 27 59795,1,-57,171
506,,3,7,16 46 27 59845,3,-52,174
507,,3,7,16 46 27 59862,1,-55,171
508,,3,7,16 46 27 59878,3,-51,174
509,,3,7,16 46 27 59895,1,-55,165
510,,3,7,16 46 27 59912,3,-52,171
511,,3,7,16 46 27 59927,1,-56,168
512,,3,7,16 46 27 59962,3,-52,171
513,,3,7,16 46 27 59978,1,-57,171
514,,3,7,16 46 27 60045,1,-56,171
515,,3,7,16 46 27 60063,1,-56,174
516,,3,7,16 46 27 60095,1,-56,171
517,,3,7,16 46 27 60112,1,-57,0
518,,3,7,16 46 27 60128,3,-51,174
519,,3,7,16 46 27 60145,3,-51,174
520,,3,7,16 46 27 60162,1,-57,168
521,,3,7,16 46 27 60212,1,-57,171
522,,3,7,16 46 27 60228,3,-51,177
523,,3,7,16 46 27 60245,1,-57,171
524,,3,7,16 46 27 60261,3,-51,174
525,,3,7,16 46 27 60295,1,-57,168
526,,3,8,16 46 31 63779,3,-57,168
527,,3,8,16 46 31 63796,1,-53,177
528,,3,8,16 46 31 63812,3,-57,171
529,,3,8,16 46 31 63829,1,-53,171
530,,3,8,16 46 31 63846,1,-53,174
531,,3,8,16 46 31 63894,3,-57,168
532,,3,8,16 46 31 63912,1,-52,177
533,,3,8,16 46 31 63944,1,-52,174
534,,3,8,16 46 31 63996,1,-52,171
535,,3,8,16 46 31 64012,3,-57,171
536,,3,8,16 46 31 64029,1,-52,171
537,,3,8,16 46 31 64063,1,-52,174
538,,3,8,16 46 31 64129,1,-52,174
539,,3,8,16 46 31 64163,1,-52,168
540,,3,8,16 46 31 64196,1,-52,171
541,,3,8,16 46 31 64246,1,-56,171
542,,3,8,16 46 31 64263,3,-57,174
543,,3,8,16 46 31 64345,1,-57,168
544,,3,8,16 46 31 64363,3,-57,171
545,,3,8,16 46 31 64379,1,-55,174
546,,3,8,16 46 31 64396,2,-57,171
547,,3,8,16 46 31 64429,1,-56,174
548,,3,8,16 46 31 64445,2,-55,174
549,,3,8,16 46 31 64463,2,-55,174
550,,3,8,16 46 31 64479,1,-56,171
551,,3,8,16 46 31 64512,1,-57,171
552,,3,8,16 46 31 64529,2,-55,171
553,,3,8,16 46 31 64563,2,-55,171
554,,3,8,16 46 31 64579,1,-57,171
555,,3,8,16 46 31 64594,2,-55,168
556,,3,8,16 46 32 64629,1,-55,174
557,,3,8,16 46 32 64646,2,-53,171
558,,3,8,16 46 32 64663,2,-56,171
559,,3,8,16 46 32 64679,1,-56,171
560,,3,8,16 46 32 64696,2,-57,177
561,,3,8,16 46 32 64712,1,-57,177
562,,3,8,16 46 32 64746,1,-57,174
563,,3,8,16 46 32 64796,1,-55,171
564,,3,8,16 46 32 64829,1,-55,171
565,,3,8,16 46 32 64879,1,-55,174
566,,3,8,16 46 32 64912,1,-53,174
567,,3,8,16 46 32 64979,2,-58,174
568,,3,8,16 46 32 64995,1,-55,171
569,,3,8,16 46 32 65029,1,-55,174
570,,3,8,16 46 32 65062,1,-55,171
571,,3,8,16 46 32 65094,1,-55,174
572,,3,8,16 46 32 65129,1,-55,171
573,,3,8,16 46 32 65162,2,-59,163
574,,3,8,16 46 32 65195,2,-58,171
575,,3,8,16 46 32 65212,1,-55,171
576,,3,8,16 46 32 65228,1,-55,174
577,,3,8,16 46 32 65262,1,-55,174
578,,3,8,16 46 32 65329,1,-55,174
579,,3,8,16 46 32 65379,1,-55,171
580,,3,8,16 46 32 65428,1,-55,174
581,,3,8,16 46 32 65479,1,-56,171
582,,3,8,16 46 32 65563,2,-59,171
583,,3,8,16 46 32 65579,1,-55,171
584,,3,8,16 46 33 65629,2,-55,174
585,,3,8,16 46 33 65645,1,-55,168
586,,3,8,16 46 33 65662,1,-55,171
587,,3,8,16 46 33 65679,2,-55,168
588,,3,8,16 46 33 65712,1,-55,174
589,,3,8,16 46 33 65729,2,-55,171
590,,3,8,16 46 33 65745,1,-55,171
591,,3,8,16 46 33 65762,2,-55,174
592,,3,8,16 46 33 65779,1,-55,165
593,,3,8,16 46 33 65795,2,-55,174
594,,3,8,16 46 33 65811,1,-55,171
595,,3,8,16 46 33 65829,2,-55,171
596,,3,8,16 46 33 65862,2,-55,174
597,,3,8,16 46 33 65879,1,-55,174
598,,3,8,16 46 33 65912,1,-55,174
599,,3,8,16 46 33 65929,2,-57,168
600,,3,8,16 46 33 65979,2,-55,171
601,,3,8,16 46 33 65996,1,-55,168
602,,3,8,16 46 33 66012,1,-53,174
603,,3,8,16 46 33 66029,2,-57,174
604,,3,8,16 46 33 66045,1,-55,174
605,,3,9,16 46 39 72012,2,-55,171
