, ,run,activity,time,id,RSSI,phase
3653,,5,2,13 45 33 23919,4,-49,171
3656,,5,2,13 45 33 23969,4,-49,174
3658,,5,2,13 45 34 24018,4,-49,174
3659,,5,2,13 45 34 24035,4,-49,174
3661,,5,2,13 45 34 24069,4,-49,174
3664,,5,2,13 45 34 24118,4,-49,171
3668,,5,2,13 45 34 24203,4,-49,174
3669,,5,2,13 45 34 24236,4,-49,171
3670,,5,2,13 45 34 24268,4,-49,174
3673,,5,2,13 45 34 24386,4,-49,171
3674,,5,2,13 45 34 24419,4,-49,174
3677,,5,2,13 45 34 24485,4,-49,174
3680,,5,2,13 45 34 24552,4,-49,171
3682,,5,2,13 45 34 24602,4,-49,171
3684,,5,2,13 45 34 24636,4,-49,174
3686,,5,2,13 45 34 24702,4,-49,174
3761,,5,4,13 45 39 29453,4,-51,174
3765,,5,4,13 45 39 29536,4,-51,171
3768,,5,4,13 45 39 29602,4,-52,174
3773,,5,4,13 45 39 29702,4,-52,174
3775,,5,4,13 45 39 29753,4,-52,174
3777,,5,4,13 45 39 29801,4,-52,177
3780,,5,4,13 45 39 29870,4,-53,171
3782,,5,4,13 45 39 29919,4,-53,168
3784,,5,4,13 45 39 29969,4,-55,168
3785,,5,4,13 45 40 30003,4,-55,174
3787,,5,4,13 45 40 30053,4,-55,171
3789,,5,4,13 45 40 30119,4,-55,171
3791,,5,4,13 45 40 30170,4,-58,174
3793,,5,4,13 45 40 30219,4,-58,171
3796,,5,4,13 45 40 30268,4,-57,171
3798,,5,4,13 45 40 30319,4,-52,168
3799,,5,4,13 45 40 30337,4,-52,171
3801,,5,4,13 45 40 30369,4,-51,174
3803,,5,4,13 45 40 30402,4,-51,171
3804,,5,4,13 45 40 30435,4,-52,174
3805,,5,4,13 45 40 30469,4,-52,174
3806,,5,4,13 45 40 30502,4,-52,171
3807,,5,4,13 45 40 30535,4,-52,174
3808,,5,4,13 45 40 30553,4,-52,174
3809,,5,4,13 45 40 30602,4,-52,171
3810,,5,4,13 45 40 30620,4,-51,174
3811,,5,4,13 45 40 30653,4,-52,171
3812,,5,4,13 45 40 30686,4,-52,174
3813,,5,4,13 45 40 30720,4,-52,171
3814,,5,4,13 45 40 30751,4,-51,171
3817,,5,4,13 45 40 30835,4,-51,171
3819,,5,4,13 45 40 30869,4,-51,174
3821,,5,4,13 45 40 30920,4,-50,174
3823,,5,4,13 45 40 30969,4,-51,174
3825,,5,4,13 45 41 31052,4,-52,171
3827,,5,4,13 45 41 31102,4,-53,174
3829,,5,4,13 45 41 31152,4,-52,171
3830,,5,4,13 45 41 31169,4,-52,168
3832,,5,4,13 45 41 31203,4,-52,171
3835,,5,4,13 45 41 31252,4,-52,171
3837,,5,4,13 45 41 31302,4,-50,171
3839,,5,4,13 45 41 31336,4,-50,174
3841,,5,4,13 45 41 31369,4,-51,168
3843,,5,4,13 45 41 31418,4,-50,168
3844,,5,4,13 45 41 31436,4,-51,174
3847,,5,4,13 45 41 31487,4,-51,171
3849,,5,4,13 45 41 31519,4,-51,174
3850,,5,4,13 45 41 31552,4,-51,171
3853,,5,4,13 45 41 31602,4,-51,171
3854,,5,4,13 45 41 31653,4,-51,177
3857,,5,4,13 45 41 31719,4,-52,171
3859,,5,4,13 45 41 31787,4,-52,171
3861,,5,4,13 45 41 31820,4,-52,171
4031,,5,7,13 45 51 41870,4,-52,177
4032,,5,7,13 45 51 41903,4,-52,174
4036,,5,7,13 45 52 42069,4,-52,171
4040,,5,7,13 45 52 42153,4,-51,171
4043,,5,7,13 45 52 42236,4,-52,171
4049,,5,7,13 45 52 42370,4,-52,174
4053,,5,7,13 45 52 42453,4,-52,174
4058,,5,7,13 45 52 42602,4,-53,174
4059,,5,7,13 45 52 42653,4,-53,171
4061,,5,7,13 45 52 42703,4,-53,168
4063,,5,7,13 45 52 42736,4,-53,174
4066,,5,7,13 45 52 42787,4,-52,174
4067,,5,7,13 45 52 42820,4,-55,174
4069,,5,7,13 45 52 42854,4,-53,174
4071,,5,7,13 45 52 42904,4,-53,174
4074,,5,7,13 45 52 42970,4,-53,171
4076,,5,7,13 45 53 43036,4,-52,171
4077,,5,7,13 45 53 43070,4,-52,171
4080,,5,7,13 45 53 43153,4,-51,171
4082,,5,7,13 45 53 43186,4,-52,168
4084,,5,7,13 45 53 43237,4,-51,174
4086,,5,7,13 45 53 43270,4,-52,171
4088,,5,7,13 45 53 43319,4,-52,174
4089,,5,7,13 45 53 43336,4,-52,174
4091,,5,7,13 45 53 43370,4,-52,174
4094,,5,7,13 45 53 43436,4,-52,171
4095,,5,7,13 45 53 43453,4,-52,171
4097,,5,7,13 45 53 43519,4,-51,174
4098,,5,7,13 45 53 43553,4,-51,171
4099,,5,7,13 45 53 43570,4,-51,171
4100,,5,7,13 45 53 43603,4,-51,174
4101,,5,7,13 45 53 43636,4,-51,168
4103,,5,7,13 45 53 43687,4,-51,174
4104,,5,7,13 45 53 43703,4,-51,174
4108,,5,7,13 45 53 43803,4,-50,174
4109,,5,7,13 45 53 43820,4,-51,174
4111,,5,7,13 45 53 43870,4,-51,174
4113,,5,7,13 45 53 43920,4,-51,174
4115,,5,7,13 45 53 43970,4,-51,171
4116,,5,7,13 45 54 44004,4,-51,171
4118,,5,7,13 45 54 44053,4,-51,171
4120,,5,7,13 45 54 44086,4,-52,174
4122,,5,7,13 45 54 44136,4,-51,171
4123,,5,7,13 45 54 44153,4,-51,171
4125,,5,7,13 45 54 44203,4,-51,174
4127,,5,7,13 45 54 44269,4,-51,174
4128,,5,7,13 45 54 44287,4,-52,171
4130,,5,7,13 45 54 44320,4,-51,174
4132,,5,7,13 45 54 44371,4,-51,174
4135,,5,7,13 45 54 44420,4,-51,171
4136,,5,7,13 45 54 44437,4,-52,171
4138,,5,7,13 45 54 44470,4,-52,174
4140,,5,7,13 45 54 44503,4,-52,174
4142,,5,7,13 45 54 44586,4,-51,168
4144,,5,7,13 45 54 44637,4,-51,174
4333,,5,10,13 46 11 61538,4,-49,171
4337,,5,10,13 46 11 61654,4,-49,168
4340,,5,10,13 46 11 61720,4,-49,174
4344,,5,10,13 46 11 61787,4,-49,174
4349,,5,10,13 46 11 61903,4,-49,168
4351,,5,10,13 46 11 61970,4,-49,174
4354,,5,10,13 46 12 62055,4,-49,171
4357,,5,10,13 46 12 62121,4,-49,174
4359,,5,10,13 46 12 62170,4,-49,174
4362,,5,10,13 46 12 62237,4,-49,174
4363,,5,10,13 46 12 62271,4,-49,174
4365,,5,10,13 46 12 62304,4,-49,174
4370,,5,10,13 46 12 62437,4,-49,168
4373,,5,10,13 46 12 62487,4,-49,171
4378,,5,10,13 46 12 62621,4,-49,171
4381,,5,10,13 46 12 62721,4,-47,174
4382,,5,10,13 46 12 62754,4,-49,171
4388,,5,10,13 46 12 62937,4,-49,171
4390,,5,10,13 46 13 62988,4,-49,171
4392,,5,10,13 46 13 63038,4,-49,171
4393,,5,10,13 46 13 63070,4,-49,171
4395,,5,10,13 46 13 63121,4,-49,171
4399,,5,10,13 46 13 63204,4,-49,171
4401,,5,10,13 46 13 63254,4,-49,171
4402,,5,10,13 46 13 63270,4,-49,171
4405,,5,10,13 46 13 63338,4,-49,171
4406,,5,10,13 46 13 63354,4,-49,174
4409,,5,10,13 46 13 63438,4,-49,174
4410,,5,10,13 46 13 63470,4,-49,174
4413,,5,10,13 46 13 63537,4,-49,174
4419,,5,10,13 46 13 63671,4,-49,171
4421,,5,10,13 46 13 63737,4,-49,174
4424,,5,10,13 46 13 63821,4,-49,174
4430,,5,10,13 46 14 63987,4,-49,174
4432,,5,10,13 46 14 64037,4,-49,174
4433,,5,10,13 46 14 64054,4,-49,174
4435,,5,10,13 46 14 64170,4,-50,171
4615,,6,2,13 59 24 30526,4,-47,174
4619,,6,2,13 59 24 30643,4,-49,174
4621,,6,2,13 59 24 30692,4,-49,174
4625,,6,2,13 59 24 30776,4,-49,174
4626,,6,2,13 59 24 30810,4,-49,171
4630,,6,2,13 59 24 30893,4,-49,171
4632,,6,2,13 59 24 30925,4,-49,171
4635,,6,2,13 59 24 30993,4,-49,174
4638,,6,2,13 59 24 31042,4,-49,174
4644,,6,2,13 59 24 31193,4,-49,171
4651,,6,2,13 59 24 31375,4,-49,171
4653,,6,2,13 59 24 31410,4,-49,174
4655,,6,2,13 59 25 31459,4,-47,174
4662,,6,2,13 59 25 31643,4,-47,171
4665,,6,2,13 59 25 31743,4,-47,171
4672,,6,2,13 59 25 31909,4,-49,171
4677,,6,2,13 59 25 31993,4,-49,174
4679,,6,2,13 59 25 32026,4,-49,174
4682,,6,2,13 59 25 32093,4,-49,171
4683,,6,2,13 59 25 32126,4,-49,171
4686,,6,2,13 59 25 32193,4,-47,171
4687,,6,2,13 59 25 32209,4,-49,174
4691,,6,2,13 59 25 32309,4,-49,168
4694,,6,2,13 59 25 32376,4,-49,171
4697,,6,2,13 59 26 32460,4,-49,171
4701,,6,2,13 59 26 32559,4,-49,171
4704,,6,2,13 59 26 32609,4,-49,174
4707,,6,2,13 59 26 32693,4,-49,171
4709,,6,2,13 59 26 32726,4,-49,174
4802,,6,4,13 59 31 37576,4,-49,171
4805,,6,4,13 59 31 37643,4,-49,171
4808,,6,4,13 59 31 37692,4,-49,171
4812,,6,4,13 59 31 37775,4,-49,171
4813,,6,4,13 59 31 37792,4,-50,168
4816,,6,4,13 59 31 37876,4,-49,174
4822,,6,4,13 59 31 38059,4,-49,168
4823,,6,4,13 59 31 38075,4,-50,174
4827,,6,4,13 59 31 38160,4,-50,174
4828,,6,4,13 59 31 38176,4,-51,168
4830,,6,4,13 59 31 38210,4,-52,174
4833,,6,4,13 59 31 38276,4,-52,168
4834,,6,4,13 59 31 38326,4,-53,171
4836,,6,4,13 59 31 38360,4,-52,174
4839,,6,4,13 59 32 38443,4,-50,171
4840,,6,4,13 59 32 38459,4,-51,171
4842,,6,4,13 59 32 38527,4,-52,171
4845,,6,4,13 59 32 38575,4,-50,174
4847,,6,4,13 59 32 38609,4,-51,174
4849,,6,4,13 59 32 38675,4,-49,171
4850,,6,4,13 59 32 38693,4,-51,174
4852,,6,4,13 59 32 38726,4,-50,171
4855,,6,4,13 59 32 38808,4,-49,171
4858,,6,4,13 59 32 38908,4,-51,168
4859,,6,4,13 59 32 38942,4,-51,171
4861,,6,4,13 59 32 39008,4,-50,171
4863,,6,4,13 59 32 39041,4,-50,171
4866,,6,4,13 59 32 39108,4,-49,174
4867,,6,4,13 59 32 39126,4,-49,168
4869,,6,4,13 59 32 39160,4,-51,171
4873,,6,4,13 59 32 39243,4,-50,174
4876,,6,4,13 59 32 39310,4,-49,168
4878,,6,4,13 59 32 39359,4,-49,171
4881,,6,4,13 59 33 39426,4,-49,171
4885,,6,4,13 59 33 39509,4,-49,171
4888,,6,4,13 59 33 39576,4,-47,171
4889,,6,4,13 59 33 39593,4,-49,171
4891,,6,4,13 59 33 39642,4,-49,174
4894,,6,4,13 59 33 39727,4,-49,174
4896,,6,4,13 59 33 39776,4,-47,174
4897,,6,4,13 59 33 39793,4,-49,171
4900,,6,4,13 59 33 39843,4,-49,174
4901,,6,4,13 59 33 39860,4,-49,171
4903,,6,4,13 59 33 39910,4,-49,171
4906,,6,4,13 59 33 39993,4,-49,171
4907,,6,4,13 59 33 40010,4,-49,174
4910,,6,4,13 59 33 40076,4,-49,174
4911,,6,4,13 59 33 40093,4,-49,171
5135,,6,7,13 59 43 49610,4,-51,171
5138,,6,7,13 59 43 49693,4,-51,174
5141,,6,7,13 59 43 49760,4,-52,174
5144,,6,7,13 59 43 49842,4,-52,174
5151,,6,7,13 59 43 49960,4,-51,174
5154,,6,7,13 59 43 50026,4,-51,174
5157,,6,7,13 59 43 50094,4,-51,171
5158,,6,7,13 59 43 50110,4,-51,174
5162,,6,7,13 59 43 50177,4,-51,171
5164,,6,7,13 59 43 50210,4,-51,174
5169,,6,7,13 59 43 50327,4,-51,171
5173,,6,7,13 59 43 50410,4,-51,174
5180,,6,7,13 59 44 50525,4,-51,174
5181,,6,7,13 59 44 50560,4,-51,168
5185,,6,7,13 59 44 50627,4,-51,174
5190,,6,7,13 59 44 50726,4,-51,174
5191,,6,7,13 59 44 50743,4,-51,171
5192,,6,7,13 59 44 50776,4,-51,174
5196,,6,7,13 59 44 50875,4,-51,174
5198,,6,7,13 59 44 50960,4,-51,174
5200,,6,7,13 59 44 51011,4,-51,174
5203,,6,7,13 59 44 51076,4,-51,171
5205,,6,7,13 59 44 51125,4,-51,174
5207,,6,7,13 59 44 51160,4,-50,174
5209,,6,7,13 59 44 51227,4,-49,174
5211,,6,7,13 59 44 51260,4,-49,171
5212,,6,7,13 59 44 51277,4,-49,174
5214,,6,7,13 59 44 51310,4,-49,171
5216,,6,7,13 59 44 51377,4,-49,174
5218,,6,7,13 59 45 51460,4,-49,171
5219,,6,7,13 59 45 51492,4,-49,174
5223,,6,7,13 59 45 51577,4,-49,171
5225,,6,7,13 59 45 51627,4,-49,171
5229,,6,7,13 59 45 51710,4,-49,174
5231,,6,7,13 59 45 51760,4,-50,174
5234,,6,7,13 59 45 51810,4,-49,174
5235,,6,7,13 59 45 51827,4,-49,174
5239,,6,7,13 59 45 51944,4,-49,174
5240,,6,7,13 59 45 51977,4,-49,174
5242,,6,7,13 59 45 52010,4,-49,174
5245,,6,7,13 59 45 52093,4,-49,174
5250,,6,7,13 59 45 52192,4,-49,174
5252,,6,7,13 59 45 52260,4,-47,174
5456,,6,10,13 59 54 61260,4,-49,174
5458,,6,10,13 59 54 61311,4,-47,174
5459,,6,10,13 59 54 61328,4,-49,174
5462,,6,10,13 59 54 61410,4,-47,171
5464,,6,10,13 59 55 61443,4,-47,174
5468,,6,10,13 59 55 61527,4,-47,168
5470,,6,10,13 59 55 61576,4,-47,174
5474,,6,10,13 59 55 61660,4,-46,174
5479,,6,10,13 59 55 61760,4,-47,171
5480,,6,10,13 59 55 61793,4,-47,171
5481,,6,10,13 59 55 61826,4,-47,174
5483,,6,10,13 59 55 61860,4,-49,171
5486,,6,10,13 59 55 61926,4,-49,168
5489,,6,10,13 59 55 61993,4,-47,171
5492,,6,10,13 59 55 62077,4,-47,171
5495,,6,10,13 59 55 62144,4,-47,174
5496,,6,10,13 59 55 62178,4,-47,171
5499,,6,10,13 59 55 62226,4,-47,174
5501,,6,10,13 59 55 62293,4,-47,174
5503,,6,10,13 59 55 62344,4,-47,174
5505,,6,10,13 59 55 62393,4,-46,171
5507,,6,10,13 59 56 62427,4,-47,174
5511,,6,10,13 59 56 62510,4,-47,174
5514,,6,10,13 59 56 62577,4,-47,171
5518,,6,10,13 59 56 62660,4,-47,171
5519,,6,10,13 59 56 62677,4,-49,171
5523,,6,10,13 59 56 62760,4,-46,171
5524,,6,10,13 59 56 62777,4,-46,174
5526,,6,10,13 59 56 62860,4,-46,171
5529,,6,10,13 59 56 62926,4,-49,174
5532,,6,10,13 59 56 62977,4,-49,174
5535,,6,10,13 59 56 63043,4,-47,171
5538,,6,10,13 59 56 63111,4,-47,174
5541,,6,10,13 59 56 63161,4,-49,168
5545,,6,10,13 59 56 63244,4,-49,174
5548,,6,10,13 59 56 63327,4,-47,174
5550,,6,10,13 59 56 63393,4,-49,174
5552,,6,10,13 59 57 63427,4,-50,168
5553,,6,10,13 59 57 63460,4,-49,171
5555,,6,10,13 59 57 63494,4,-49,174
5557,,6,10,13 59 57 63544,4,-49,174
5559,,6,10,13 59 57 63609,4,-49,174
5562,,6,10,13 59 57 63660,4,-47,171
5564,,6,10,13 59 57 63709,4,-47,174
5566,,6,10,13 59 57 63743,4,-49,174
5571,,6,10,13 59 57 63844,4,-47,174
5572,,6,10,13 59 57 63859,4,-49,171
6994,,8,2,14 8 42 27868,4,-49,174
6996,,8,2,14 8 42 27901,4,-47,171
6999,,8,2,14 8 42 27967,4,-49,171
7001,,8,2,14 8 42 28001,4,-49,168
7005,,8,2,14 8 42 28083,4,-49,174
7008,,8,2,14 8 42 28134,4,-49,174
7012,,8,2,14 8 42 28217,4,-51,171
7015,,8,2,14 8 42 28284,4,-50,171
7019,,8,2,14 8 42 28368,4,-49,174
7020,,8,2,14 8 42 28383,4,-49,171
7025,,8,2,14 8 42 28500,4,-49,174
7027,,8,2,14 8 43 28551,4,-50,171
7030,,8,2,14 8 43 28634,4,-49,174
7032,,8,2,14 8 43 28683,4,-49,174
7035,,8,2,14 8 43 28735,4,-49,171
7036,,8,2,14 8 43 28767,4,-49,174
7042,,8,2,14 8 43 28884,4,-49,174
7043,,8,2,14 8 43 28901,4,-49,174
7046,,8,2,14 8 43 28985,4,-49,174
7049,,8,2,14 8 43 29067,4,-47,174
7054,,8,2,14 8 43 29151,4,-49,171
7056,,8,2,14 8 43 29184,4,-49,174
7060,,8,2,14 8 43 29268,4,-49,174
7063,,8,2,14 8 43 29350,4,-47,171
7066,,8,2,14 8 43 29401,4,-49,171
7068,,8,2,14 8 43 29450,4,-49,174
7072,,8,2,14 8 44 29534,4,-49,174
7074,,8,2,14 8 44 29584,4,-49,171
7076,,8,2,14 8 44 29618,4,-49,174
7080,,8,2,14 8 44 29700,4,-47,168
7180,,8,4,14 8 50 35901,4,-51,174
7183,,8,4,14 8 50 35968,4,-51,168
7185,,8,4,14 8 50 36001,4,-52,174
7189,,8,4,14 8 50 36085,4,-52,174
7191,,8,4,14 8 50 36118,4,-55,174
7193,,8,4,14 8 50 36168,4,-55,174
7195,,8,4,14 8 50 36218,4,-56,171
7197,,8,4,14 8 50 36285,4,-58,174
7201,,8,4,14 8 51 36583,4,-55,171
7202,,8,4,14 8 51 36601,4,-56,168
7203,,8,4,14 8 51 36666,4,-55,171
7204,,8,4,14 8 51 36700,4,-55,171
7206,,8,4,14 8 51 36751,4,-52,174
7207,,8,4,14 8 51 36768,4,-52,174
7208,,8,4,14 8 51 36835,4,-52,174
7209,,8,4,14 8 51 36867,4,-52,168
7210,,8,4,14 8 51 36901,4,-52,171
7211,,8,4,14 8 51 36934,4,-52,171
7212,,8,4,14 8 51 36968,4,-51,174
7213,,8,4,14 8 51 37000,4,-51,174
7214,,8,4,14 8 51 37034,4,-51,171
7215,,8,4,14 8 51 37068,4,-51,171
7216,,8,4,14 8 51 37085,4,-52,177
7217,,8,4,14 8 51 37118,4,-52,171
7218,,8,4,14 8 51 37151,4,-51,171
7219,,8,4,14 8 51 37184,4,-51,174
7221,,8,4,14 8 51 37235,4,-51,171
7222,,8,4,14 8 51 37268,4,-51,171
7224,,8,4,14 8 51 37318,4,-51,174
7227,,8,4,14 8 51 37400,4,-51,171
7228,,8,4,14 8 51 37434,4,-51,174
7230,,8,4,14 8 51 37467,4,-52,174
7232,,8,4,14 8 52 37518,4,-52,174
7235,,8,4,14 8 52 37584,4,-52,174
7237,,8,4,14 8 52 37634,4,-52,174
7241,,8,4,14 8 52 37734,4,-49,174
7244,,8,4,14 8 52 37801,4,-51,174
7246,,8,4,14 8 52 37851,4,-51,171
7250,,8,4,14 8 52 37934,4,-51,171
7252,,8,4,14 8 52 37968,4,-51,174
7439,,8,7,14 9 2 48185,4,-52,174
7441,,8,7,14 9 2 48218,4,-52,174
7444,,8,7,14 9 2 48268,4,-52,174
7450,,8,7,14 9 2 48384,4,-52,168
7451,,8,7,14 9 2 48434,4,-52,174
7454,,8,7,14 9 3 48517,4,-51,174
7457,,8,7,14 9 3 48602,4,-51,174
7462,,8,7,14 9 3 48701,4,-51,174
7465,,8,7,14 9 3 48751,4,-52,171
7471,,8,7,14 9 3 48901,4,-52,174
7475,,8,7,14 9 3 49001,4,-52,0
7476,,8,7,14 9 3 49019,4,-52,171
7477,,8,7,14 9 3 49035,4,-52,168
7480,,8,7,14 9 3 49102,4,-51,171
7481,,8,7,14 9 3 49135,4,-51,171
7484,,8,7,14 9 3 49201,4,-51,174
7485,,8,7,14 9 3 49218,4,-51,171
7487,,8,7,14 9 3 49268,4,-51,171
7489,,8,7,14 9 3 49335,4,-51,174
7490,,8,7,14 9 3 49368,4,-51,174
7491,,8,7,14 9 3 49401,4,-51,171
7493,,8,7,14 9 3 49434,4,-50,174
7495,,8,7,14 9 3 49484,4,-50,171
7497,,8,7,14 9 4 49552,4,-50,171
7500,,8,7,14 9 4 49618,4,-49,168
7502,,8,7,14 9 4 49668,4,-50,174
7503,,8,7,14 9 4 49701,4,-49,174
7506,,8,7,14 9 4 49767,4,-49,174
7507,,8,7,14 9 4 49802,4,-49,171
7510,,8,7,14 9 4 49885,4,-49,171
7511,,8,7,14 9 4 49902,4,-49,171
7515,,8,7,14 9 4 49985,4,-49,171
7516,,8,7,14 9 4 50018,4,-49,174
7517,,8,7,14 9 4 50035,4,-51,171
7521,,8,7,14 9 4 50135,4,-51,174
7522,,8,7,14 9 4 50168,4,-51,174
7525,,8,7,14 9 4 50235,4,-51,174
7530,,8,7,14 9 4 50351,4,-51,174
7532,,8,7,14 9 4 50384,4,-51,171
7534,,8,7,14 9 4 50434,4,-49,174
7538,,8,7,14 9 4 50502,4,-50,168
7540,,8,7,14 9 5 50550,4,-51,171
7542,,8,7,14 9 5 50618,4,-51,174
7543,,8,7,14 9 5 50651,4,-51,174
7547,,8,7,14 9 5 50717,4,-49,171
7550,,8,7,14 9 5 50784,4,-51,171
7553,,8,7,14 9 5 50851,4,-51,171
7556,,8,7,14 9 5 50951,4,-51,168
7560,,8,7,14 9 5 51035,4,-52,174
7563,,8,7,14 9 5 51118,4,-52,174
7566,,8,7,14 9 5 51185,4,-51,174
7777,,8,10,14 9 17 63319,4,-49,174
7779,,8,10,14 9 17 63368,4,-49,171
7780,,8,10,14 9 17 63401,4,-49,174
7784,,8,10,14 9 17 63485,4,-49,171
7785,,8,10,14 9 17 63501,4,-49,174
7787,,8,10,14 9 18 63568,4,-49,174
7789,,8,10,14 9 18 63635,4,-47,171
7791,,8,10,14 9 18 63684,4,-49,174
7794,,8,10,14 9 18 63752,4,-49,174
7795,,8,10,14 9 18 63768,4,-49,174
7798,,8,10,14 9 18 63852,4,-49,171
7800,,8,10,14 9 18 63902,4,-49,168
7802,,8,10,14 9 18 63952,4,-49,174
7803,,8,10,14 9 18 63969,4,-46,174
7807,,8,10,14 9 18 64052,4,-46,174
7811,,8,10,14 9 18 64118,4,-46,171
7812,,8,10,14 9 18 64135,4,-47,174
7815,,8,10,14 9 18 64202,4,-47,174
7819,,8,10,14 9 18 64285,4,-47,171
7822,,8,10,14 9 18 64335,4,-47,171
7825,,8,10,14 9 18 64402,4,-49,174
7828,,8,10,14 9 18 64469,4,-49,171
7832,,8,10,14 9 19 64569,4,-49,171
7834,,8,10,14 9 19 64619,4,-47,174
7840,,8,10,14 9 19 64719,4,-49,174
7842,,8,10,14 9 19 64752,4,-49,168
7847,,8,10,14 9 19 64835,4,-49,171
7850,,8,10,14 9 19 64902,4,-49,174
7854,,8,10,14 9 19 64986,4,-49,174
7856,,8,10,14 9 19 65052,4,-49,174
7859,,8,10,14 9 19 65135,4,-49,171
7861,,8,10,14 9 19 65185,4,-49,171
7863,,8,10,14 9 19 65219,4,-49,171
7867,,8,10,14 9 19 65334,4,-49,174
7871,,8,10,14 9 19 65435,4,-50,174
7873,,8,10,14 9 19 65486,4,-50,171
7877,,8,10,14 9 20 65569,4,-50,171
7878,,8,10,14 9 20 65602,4,-51,174
7885,,8,10,14 9 20 65769,4,-50,171
7889,,8,10,14 9 20 65869,4,-49,174
7892,,8,10,14 9 20 65919,4,-49,171
7894,,8,10,14 9 20 65968,4,-49,174
7897,,8,10,14 9 20 66018,4,-47,171
7901,,8,10,14 9 20 66085,4,-47,171
7905,,8,10,14 9 20 66169,4,-47,168
7910,,8,10,14 9 20 66285,4,-47,171
7911,,8,10,14 9 20 66335,4,-47,174
7913,,8,10,14 9 20 66369,4,-47,171
7917,,8,10,14 9 20 66452,4,-47,174
7923,,8,10,14 9 21 66586,4,-47,174
8106,,9,2,14 15 30 28192,4,-49,171
8110,,9,2,14 15 30 28259,4,-50,171
8113,,9,2,14 15 30 28342,4,-49,174
8115,,9,2,14 15 30 28374,4,-50,171
8117,,9,2,14 15 30 28408,4,-51,174
8119,,9,2,14 15 30 28458,4,-51,174
8121,,9,2,14 15 30 28507,4,-51,174
8124,,9,2,14 15 30 28592,4,-51,174
8125,,9,2,14 15 30 28609,4,-51,174
8127,,9,2,14 15 30 28674,4,-51,171
8130,,9,2,14 15 30 28725,4,-51,171
8132,,9,2,14 15 30 28775,4,-50,174
8134,,9,2,14 15 30 28841,4,-50,174
8137,,9,2,14 15 30 28892,4,-50,174
8140,,9,2,14 15 30 28941,4,-49,174
8142,,9,2,14 15 30 28974,4,-49,168
8145,,9,2,14 15 30 29024,4,-49,174
8148,,9,2,14 15 31 29091,4,-49,174
8152,,9,2,14 15 31 29175,4,-49,174
8156,,9,2,14 15 31 29275,4,-47,171
8157,,9,2,14 15 31 29309,4,-49,171
8158,,9,2,14 15 31 29325,4,-49,174
8159,,9,2,14 15 31 29358,4,-49,174
8163,,9,2,14 15 31 29442,4,-49,174
8165,,9,2,14 15 31 29490,4,-49,174
8167,,9,2,14 15 31 29542,4,-49,174
8171,,9,2,14 15 31 29625,4,-49,171
8173,,9,2,14 15 31 29675,4,-49,168
8176,,9,2,14 15 31 29742,4,-49,168
8180,,9,2,14 15 31 29841,4,-49,168
8184,,9,2,14 15 31 29940,4,-49,171
8185,,9,2,14 15 31 29959,4,-49,171
8188,,9,2,14 15 31 30009,4,-49,171
8192,,9,2,14 15 32 30091,4,-49,174
8195,,9,2,14 15 32 30175,4,-49,171
8197,,9,2,14 15 32 30226,4,-49,174
8287,,9,4,14 15 39 37758,4,-49,174
8290,,9,4,14 15 39 37826,4,-47,171
8293,,9,4,14 15 39 37875,4,-49,174
8294,,9,4,14 15 39 37893,4,-50,174
8299,,9,4,14 15 39 37975,4,-51,174
8304,,9,4,14 15 40 38091,4,-51,171
8306,,9,4,14 15 40 38124,4,-52,171
8311,,9,4,14 15 40 38242,4,-55,174
8313,,9,4,14 15 40 38274,4,-53,174
8316,,9,4,14 15 40 38342,4,-53,168
8317,,9,4,14 15 40 38375,4,-55,171
8319,,9,4,14 15 40 38426,4,-55,174
8322,,9,4,14 15 40 38509,4,-50,171
8323,,9,4,14 15 40 38542,4,-50,171
8326,,9,4,14 15 40 38625,4,-49,174
8327,,9,4,14 15 40 38659,4,-49,171
8329,,9,4,14 15 40 38709,4,-50,174
8332,,9,4,14 15 40 38791,4,-49,171
8333,,9,4,14 15 40 38807,4,-49,174
8335,,9,4,14 15 40 38859,4,-50,171
8338,,9,4,14 15 40 38942,4,-49,174
8340,,9,4,14 15 40 38975,4,-50,174
8344,,9,4,14 15 41 39076,4,-49,171
8346,,9,4,14 15 41 39108,4,-49,171
8349,,9,4,14 15 41 39159,4,-49,171
8352,,9,4,14 15 41 39242,4,-52,171
8355,,9,4,14 15 41 39309,4,-52,174
8359,,9,4,14 15 41 39391,4,-52,174
8361,,9,4,14 15 41 39441,4,-52,171
8363,,9,4,14 15 41 39492,4,-52,174
8364,,9,4,14 15 41 39542,4,-52,171
8366,,9,4,14 15 41 39592,4,-52,174
8370,,9,4,14 15 41 39675,4,-52,174
8550,,9,7,14 15 52 50276,4,-52,174
8551,,9,7,14 15 52 50309,4,-51,174
8553,,9,7,14 15 52 50359,4,-51,171
8555,,9,7,14 15 52 50409,4,-51,168
8557,,9,7,14 15 52 50475,4,-51,171
8562,,9,7,14 15 52 50559,4,-51,174
8568,,9,7,14 15 52 50676,4,-50,174
8570,,9,7,14 15 52 50725,4,-49,171
8573,,9,7,14 15 52 50792,4,-50,171
8574,,9,7,14 15 52 50809,4,-49,171
8575,,9,7,14 15 52 50859,4,-51,171
8579,,9,7,14 15 52 50958,4,-50,171
8581,,9,7,14 15 52 51009,4,-51,174
8586,,9,7,14 15 53 51109,4,-51,174
