time,id,RSSI,phase
11 30 14 13266,e2001d8712171320c120,-55,"171
"
11 30 14 13283,e2001d8712461320db93,-58,"168
"
11 30 14 13300,e2001d8712401320d4a0,-49,"174
"
11 30 14 13317,e2001d8712171320c120,-55,"171
"
11 30 14 13317,e2001d8712171320c120,-55,"171
"
11 30 14 13350,e2001d8712401320d4a0,-49,"171
"
11 30 14 13366,e2001d8712171320c120,-55,"174
"
11 30 14 13399,e2001d8712171320c120,-55,"174
"
11 30 14 13416,e2001d8712461320db93,-59,"174
"
11 30 14 13434,e2001d8712171320c120,-55,"168
"
11 30 14 13451,e2001d8712401320d4a0,-49,"174
"
11 30 14 13475,e2001d8712461320db93,-59,"171
"
11 30 14 13500,e2001d8712401320d4a0,-49,"174
"
11 30 14 13516,e2001d8712171320c120,-55,"171
"
11 30 14 13533,e2001d8712461320db93,-58,"171
"
11 30 14 13533,e2001d8712461320db93,-58,"171
"
11 30 14 13567,e2001d8712171320c120,-55,"174
"
11 30 14 13584,e2001d8712401320d4a0,-49,"174
"
11 30 14 13617,e2001d8712171320c120,-55,"171
"
11 30 14 13633,e2001d8712401320d4a0,-49,"174
"
11 30 14 13650,e2001d8712461320db93,-55,"174
"
11 30 14 13667,e2001d8712171320c120,-55,"174
"
11 30 14 13667,e2001d8712171320c120,-55,"174
"
11 30 14 13667,e2001d8712171320c120,-55,"174
"
11 30 14 13717,e2001d8712461320db93,-55,"174
"
11 30 14 13733,e2001d8712401320d4a0,-49,"174
"
11 30 14 13766,e2001d8712461320db93,-55,"171
"
11 30 14 13782,e2001d8712401320d4a0,-49,"174
"
11 30 14 13782,e2001d8712401320d4a0,-49,"174
"
11 30 14 13816,e2001d8712171320c120,-55,"171
"
11 30 14 13833,e2001d8712401320d4a0,-49,"174
"
11 30 14 13867,e2001d8712401320d4a0,-49,"174
"
11 30 14 13882,e2001d8712171320c120,-55,"171
"
11 30 14 13899,e2001d8712461320db93,-55,"168
"
11 30 14 13917,e2001d8712401320d4a0,-49,"171
"
11 30 14 13950,e2001d8712401320d4a0,-49,"171
"
11 30 14 13950,e2001d8712401320d4a0,-49,"171
"
11 30 14 13983,e2001d8712461320db93,-55,"171
"
11 30 14 14000,e2001d8712171320c120,-55,"171
"
11 30 14 14034,e2001d8712461320db93,-55,"174
"
11 30 14 14050,e2001d8712401320d4a0,-49,"174
"
11 30 14 14083,e2001d8712171320c120,-55,"174
"
11 30 14 14100,e2001d8712461320db93,-55,"174
"
11 30 14 14100,e2001d8712461320db93,-55,"174
"
11 30 15 14134,e2001d8712461320db93,-55,"177
"
11 30 15 14149,e2001d8712401320d4a0,-49,"174
"
11 30 15 14200,e2001d8712401320d4a0,-49,"174
"
11 30 15 14217,e2001d8712461320db93,-55,"174
"
11 30 15 14267,e2001d8712401320d4a0,-49,"171
"
11 30 15 14284,e2001d8712461320db93,-58,"174
"
11 30 15 14284,e2001d8712461320db93,-58,"174
"
11 30 15 14317,e2001d8712401320d4a0,-49,"174
"
11 30 15 14333,e2001d8712171320c120,-55,"168
"
11 30 15 14350,e2001d8712401320d4a0,-49,"171
"
11 30 15 14366,e2001d8712171320c120,-55,"168
"
11 30 15 14366,e2001d8712171320c120,-55,"168
"
11 30 15 14400,e2001d8712401320d4a0,-49,"171
"
11 30 15 14434,e2001d8712171320c120,-55,"171
"
11 30 15 14434,e2001d8712171320c120,-55,"171
"
11 30 15 14468,e2001d8712401320d4a0,-49,"171
"
11 30 15 14484,e2001d8712171320c120,-55,"177
"
11 30 15 14484,e2001d8712171320c120,-55,"177
"
11 30 15 14516,e2001d8712401320d4a0,-49,"174
"
11 30 15 14533,e2001d8712171320c120,-55,"174
"
11 30 15 14550,e2001d8712401320d4a0,-49,"174
"
11 30 15 14567,e2001d8712401320d4a0,-49,"174
"
11 30 15 14584,e2001d8712461320db93,-55,"171
"
11 30 15 14600,e2001d8712171320c120,-55,"174
"
11 30 15 14600,e2001d8712171320c120,-55,"174
"
11 30 15 14633,e2001d8712461320db93,-56,"174
"
11 30 15 14650,e2001d8712401320d4a0,-49,"171
"
11 30 15 14683,e2001d8712401320d4a0,-49,"171
"
11 30 15 14700,e2001d8712171320c120,-55,"171
"
11 30 15 14734,e2001d8712401320d4a0,-49,"171
"
11 30 15 14750,e2001d8712171320c120,-55,"174
"
11 30 15 14767,e2001d8712461320db93,-56,"171
"
11 30 15 14783,e2001d8712461320db93,-56,"171
"
11 30 15 14800,e2001d8712401320d4a0,-49,"174
"
11 30 15 14817,e2001d8712171320c120,-55,"174
"
11 30 15 14817,e2001d8712171320c120,-55,"174
"
11 30 15 14865,e2001d8712401320d4a0,-49,"171
"
11 30 15 14883,e2001d8712171320c120,-55,"171
"
11 30 15 14917,e2001d8712401320d4a0,-49,"174
"
11 30 15 14933,e2001d8712461320db93,-56,"168
"
11 30 15 14950,e2001d8712401320d4a0,-49,"174
"
11 30 15 14966,e2001d8712401320d4a0,-49,"174
"
11 30 15 14984,e2001d8712171320c120,-55,"171
"
