time,id,RSSI,phase
11 30 18 17317,e2001d8712461320db93,-61,"171
"
11 30 18 17333,e2001d8712171320c120,-55,"174
"
11 30 18 17350,e2001d8712401320d4a0,-51,"174
"
11 30 18 17367,e2001d8712171320c120,-55,"171
"
11 30 18 17384,e2001d8712461320db93,-59,"165
"
11 30 18 17384,e2001d8712461320db93,-59,"165
"
11 30 18 17417,e2001d8712171320c120,-55,"171
"
11 30 18 17434,e2001d8712401320d4a0,-50,"171
"
11 30 18 17450,e2001d8712461320db93,-58,"171
"
11 30 18 17450,e2001d8712461320db93,-58,"171
"
11 30 18 17483,e2001d8712401320d4a0,-51,"174
"
11 30 18 17500,e2001d8712171320c120,-55,"168
"
11 30 18 17517,e2001d8712461320db93,-59,"174
"
11 30 18 17517,e2001d8712461320db93,-59,"174
"
11 30 18 17517,e2001d8712461320db93,-59,"174
"
11 30 18 17565,e2001d8712461320db93,-55,"171
"
11 30 18 17584,e2001d8712171320c120,-56,"174
"
11 30 18 17617,e2001d8712401320d4a0,-49,"171
"
11 30 18 17634,e2001d8712461320db93,-55,"174
"
11 30 18 17634,e2001d8712461320db93,-55,"174
"
11 30 18 17667,e2001d8712461320db93,-55,"171
"
11 30 18 17683,e2001d8712401320d4a0,-49,"171
"
11 30 18 17716,e2001d8712461320db93,-55,"174
"
11 30 18 17733,e2001d8712171320c120,-55,"174
"
11 30 18 17750,e2001d8712171320c120,-57,"168
"
11 30 18 17767,e2001d8712401320d4a0,-49,"171
"
11 30 18 17783,e2001d8712461320db93,-55,"168
"
11 30 18 17783,e2001d8712461320db93,-55,"168
"
11 30 18 17833,e2001d8712401320d4a0,-49,"168
"
11 30 18 17850,e2001d8712461320db93,-55,"174
"
11 30 18 17883,e2001d8712401320d4a0,-49,"174
"
11 30 18 17900,e2001d8712171320c120,-55,"174
"
11 30 18 17900,e2001d8712171320c120,-55,"174
"
11 30 18 17934,e2001d8712401320d4a0,-49,"171
"
11 30 18 17951,e2001d8712171320c120,-55,"174
"
11 30 18 17967,e2001d8712461320db93,-57,"174
"
11 30 18 17984,e2001d8712401320d4a0,-49,"171
"
11 30 18 18000,e2001d8712461320db93,-57,"174
"
11 30 18 18017,e2001d8712171320c120,-55,"174
"
11 30 18 18017,e2001d8712171320c120,-55,"174
"
11 30 18 18017,e2001d8712171320c120,-55,"174
"
11 30 18 18067,e2001d8712401320d4a0,-49,"171
"
11 30 18 18083,e2001d8712171320c120,-55,"171
"
11 30 19 18116,e2001d8712401320d4a0,-49,"174
"
11 30 19 18132,e2001d8712171320c120,-55,"171
"
11 30 19 18149,e2001d8712401320d4a0,-49,"174
"
11 30 19 18183,e2001d8712401320d4a0,-50,"171
"
11 30 19 18199,e2001d8712171320c120,-55,"174
"
11 30 19 18216,e2001d8712171320c120,-55,"171
"
11 30 19 18234,e2001d8712401320d4a0,-50,"171
"
11 30 19 18250,e2001d8712171320c120,-55,"171
"
