time,id,RSSI,phase
11 23 40 45394,e2001d8712401320d4a0,-49,"174
"
11 23 40 45411,e2001d8712171320c120,-55,"171
"
11 23 40 45428,e2001d8712171320c120,-55,"171
"
11 23 40 45444,e2001d8712401320d4a0,-49,"168
"
11 23 40 45461,e2001d8712171320c120,-55,"171
"
11 23 40 45477,e2001d8712401320d4a0,-49,"174
"
11 23 40 45511,e2001d8712401320d4a0,-49,"171
"
11 23 40 45528,e2001d8712171320c120,-55,"174
"
11 23 40 45543,e2001d8712171320c120,-56,"174
"
11 23 40 45561,e2001d8712401320d4a0,-49,"174
"
11 23 41 45578,e2001d8712401320d4a0,-49,"171
"
11 23 41 45594,e2001d8712171320c120,-55,"174
"
11 23 41 45610,e2001d8712171320c120,-55,"171
"
11 23 41 45628,e2001d8712171320c120,-55,"171
"
11 23 41 45644,e2001d8712401320d4a0,-51,"174
"
11 23 41 45661,e2001d8712171320c120,-55,"174
"
11 23 41 45677,e2001d8712401320d4a0,-51,"174
"
11 23 41 45694,e2001d8712171320c120,-55,"171
"
11 23 41 45711,e2001d8712401320d4a0,-51,"171
"
11 23 41 45744,e2001d8712171320c120,-55,"174
"
11 23 41 45761,e2001d8712401320d4a0,-51,"171
"
11 23 41 45777,e2001d8712171320c120,-55,"174
"
11 23 41 45794,e2001d8712401320d4a0,-51,"174
"
11 23 41 45811,e2001d8712401320d4a0,-51,"168
"
11 23 41 45827,e2001d8712171320c120,-55,"168
"
11 23 41 45844,e2001d8712171320c120,-55,"171
"
11 23 41 45877,e2001d8712401320d4a0,-51,"174
"
11 23 41 45894,e2001d8712171320c120,-55,"174
"
11 23 41 45911,e2001d8712401320d4a0,-50,"171
"
11 23 41 45927,e2001d8712171320c120,-55,"168
"
11 23 41 45944,e2001d8712171320c120,-55,"171
"
11 23 41 45960,e2001d8712401320d4a0,-50,"171
"
11 23 41 45960,e2001d8712401320d4a0,-50,"171
"
11 23 41 45994,e2001d8712401320d4a0,-50,"174
"
11 23 41 46010,e2001d8712171320c120,-55,"174
"
11 23 41 46028,e2001d8712401320d4a0,-51,"174
"
11 23 41 46043,e2001d8712171320c120,-55,"174
"
11 23 41 46061,e2001d8712401320d4a0,-50,"174
"
11 23 41 46077,e2001d8712171320c120,-55,"168
"
11 23 41 46077,e2001d8712171320c120,-55,"168
"
11 23 41 46128,e2001d8712171320c120,-55,"174
"
11 23 41 46144,e2001d8712401320d4a0,-50,"171
"
11 23 41 46161,e2001d8712171320c120,-55,"174
"
11 23 41 46178,e2001d8712401320d4a0,-50,"168
"
11 23 41 46194,e2001d8712401320d4a0,-51,"174
"
11 23 41 46210,e2001d8712171320c120,-55,"171
"
11 23 41 46228,e2001d8712401320d4a0,-49,"171
"
11 23 41 46245,e2001d8712171320c120,-56,"171
"
11 23 41 46261,e2001d8712461320db93,-57,"174
"
11 23 41 46277,e2001d8712401320d4a0,-49,"174
"
11 23 41 46294,e2001d8712171320c120,-55,"174
"
11 23 41 46310,e2001d8712461320db93,-56,"174
"
11 23 41 46344,e2001d8712401320d4a0,-49,"174
"
11 23 41 46361,e2001d8712171320c120,-55,"171
"
11 23 41 46377,e2001d8712461320db93,-58,"163
"
11 23 41 46394,e2001d8712401320d4a0,-49,"174
"
11 23 41 46410,e2001d8712171320c120,-55,"168
"
11 23 41 46410,e2001d8712171320c120,-55,"168
"
11 23 41 46445,e2001d8712401320d4a0,-49,"171
"
11 23 41 46460,e2001d8712171320c120,-55,"171
"
11 23 41 46494,e2001d8712401320d4a0,-49,"174
"
11 23 41 46494,e2001d8712401320d4a0,-49,"174
"
11 23 41 46494,e2001d8712401320d4a0,-49,"174
"
11 23 41 46544,e2001d8712171320c120,-56,"171
"
11 23 41 46561,e2001d8712401320d4a0,-49,"174
"
11 23 42 46578,e2001d8712461320db93,-58,"177
"
11 23 42 46578,e2001d8712461320db93,-58,"177
"
11 23 42 46611,e2001d8712401320d4a0,-51,"168
"
11 23 42 46627,e2001d8712171320c120,-55,"174
"
11 23 42 46644,e2001d8712401320d4a0,-50,"171
"
11 23 42 46661,e2001d8712171320c120,-53,"168
"
11 23 42 46661,e2001d8712171320c120,-53,"168
"
11 23 42 46695,e2001d8712171320c120,-55,"168
"
11 23 42 46711,e2001d8712401320d4a0,-50,"168
"
11 23 42 46728,e2001d8712171320c120,-55,"171
"
11 23 42 46745,e2001d8712401320d4a0,-50,"174
"
11 23 42 46745,e2001d8712401320d4a0,-50,"174
"
11 23 42 46777,e2001d8712171320c120,-55,"168
"
11 23 42 46794,e2001d8712401320d4a0,-50,"174
"
11 23 42 46811,e2001d8712401320d4a0,-50,"171
"
11 23 42 46826,e2001d8712171320c120,-55,"171
"
11 23 42 46826,e2001d8712171320c120,-55,"171
"
11 23 42 46860,e2001d8712171320c120,-55,"168
"
11 23 42 46894,e2001d8712171320c120,-55,"171
"
11 23 42 46928,e2001d8712171320c120,-55,"174
"
11 23 42 46944,e2001d8712401320d4a0,-49,"174
"
11 23 42 46961,e2001d8712171320c120,-55,"174
"
11 23 42 46978,e2001d8712171320c120,-56,"171
"
11 23 42 46995,e2001d8712401320d4a0,-49,"174
"
11 23 42 47011,e2001d8712171320c120,-55,"165
"
11 23 42 47026,e2001d8712401320d4a0,-49,"171
"
11 23 42 47044,e2001d8712401320d4a0,-49,"174
"
11 23 42 47061,e2001d8712171320c120,-55,"174
"
11 23 42 47077,e2001d8712401320d4a0,-49,"174
"
11 23 42 47094,e2001d8712171320c120,-55,"174
"
11 23 42 47110,e2001d8712171320c120,-55,"171
"
11 23 42 47127,e2001d8712401320d4a0,-49,"174
"
