time,id,RSSI,phase
11 23 45 50360,e2001d8712401320d4a0,-49,"171
"
11 23 45 50377,e2001d8712171320c120,-55,"174
"
11 23 45 50410,e2001d8712401320d4a0,-49,"171
"
11 23 45 50427,e2001d8712171320c120,-55,"171
"
11 23 45 50444,e2001d8712401320d4a0,-49,"168
"
11 23 45 50461,e2001d8712171320c120,-55,"171
"
11 23 45 50478,e2001d8712401320d4a0,-49,"171
"
11 23 45 50493,e2001d8712171320c120,-55,"171
"
11 23 45 50511,e2001d8712171320c120,-55,"171
"
11 23 45 50526,e2001d8712401320d4a0,-49,"168
"
11 23 45 50544,e2001d8712171320c120,-55,"177
"
11 23 45 50561,e2001d8712401320d4a0,-49,"171
"
11 23 46 50577,e2001d8712401320d4a0,-50,"174
"
11 23 46 50611,e2001d8712171320c120,-55,"174
"
11 23 46 50611,e2001d8712171320c120,-55,"174
"
11 23 46 50644,e2001d8712401320d4a0,-49,"171
"
11 23 46 50661,e2001d8712171320c120,-55,"171
"
11 23 46 50661,e2001d8712171320c120,-55,"171
"
11 23 46 50694,e2001d8712171320c120,-55,"168
"
11 23 46 50711,e2001d8712401320d4a0,-49,"174
"
11 23 46 50744,e2001d8712171320c120,-55,"174
"
11 23 46 50761,e2001d8712401320d4a0,-49,"174
"
11 23 46 50778,e2001d8712401320d4a0,-50,"165
"
11 23 46 50794,e2001d8712171320c120,-55,"174
"
11 23 46 50810,e2001d8712401320d4a0,-50,"168
"
11 23 46 50845,e2001d8712171320c120,-55,"171
"
11 23 46 50861,e2001d8712401320d4a0,-49,"171
"
11 23 46 50911,e2001d8712171320c120,-55,"174
"
11 23 46 50928,e2001d8712461320db93,-58,"177
"
11 23 46 50944,e2001d8712401320d4a0,-49,"174
"
11 23 46 50961,e2001d8712171320c120,-55,"168
"
11 23 46 50961,e2001d8712171320c120,-55,"168
"
11 23 46 50993,e2001d8712171320c120,-56,"168
"
11 23 46 51011,e2001d8712401320d4a0,-49,"174
"
11 23 46 51028,e2001d8712401320d4a0,-49,"171
"
11 23 46 51028,e2001d8712401320d4a0,-49,"171
"
11 23 46 51061,e2001d8712171320c120,-56,"174
"
11 23 46 51077,e2001d8712461320db93,-58,"168
"
11 23 46 51094,e2001d8712401320d4a0,-49,"174
"
11 23 46 51111,e2001d8712171320c120,-56,"168
"
11 23 46 51127,e2001d8712461320db93,-58,"171
"
11 23 46 51144,e2001d8712171320c120,-56,"171
"
11 23 46 51161,e2001d8712401320d4a0,-49,"168
"
11 23 46 51177,e2001d8712461320db93,-59,"174
"
11 23 46 51177,e2001d8712461320db93,-59,"174
"
11 23 46 51227,e2001d8712401320d4a0,-51,"168
"
11 23 46 51245,e2001d8712171320c120,-55,"171
"
11 23 46 51277,e2001d8712401320d4a0,-51,"174
"
11 23 46 51294,e2001d8712401320d4a0,-51,"168
"
11 23 46 51311,e2001d8712171320c120,-55,"171
"
11 23 46 51311,e2001d8712171320c120,-55,"171
"
11 23 46 51343,e2001d8712401320d4a0,-51,"168
"
11 23 46 51361,e2001d8712171320c120,-55,"171
"
11 23 46 51377,e2001d8712401320d4a0,-51,"174
"
11 23 46 51394,e2001d8712171320c120,-53,"171
"
11 23 46 51411,e2001d8712401320d4a0,-51,"171
"
11 23 46 51426,e2001d8712171320c120,-55,"171
"
11 23 46 51426,e2001d8712171320c120,-55,"171
"
11 23 46 51461,e2001d8712171320c120,-55,"174
"
11 23 46 51477,e2001d8712401320d4a0,-51,"174
"
11 23 46 51494,e2001d8712171320c120,-55,"168
"
11 23 46 51511,e2001d8712401320d4a0,-51,"171
"
11 23 46 51528,e2001d8712401320d4a0,-51,"174
"
11 23 46 51544,e2001d8712171320c120,-53,"174
"
11 23 46 51544,e2001d8712171320c120,-53,"174
"
11 23 47 51578,e2001d8712401320d4a0,-51,"171
"
11 23 47 51595,e2001d8712171320c120,-55,"171
"
11 23 47 51628,e2001d8712171320c120,-55,"174
"
11 23 47 51628,e2001d8712171320c120,-55,"174
"
11 23 47 51661,e2001d8712171320c120,-55,"174
"
11 23 47 51677,e2001d8712401320d4a0,-51,"174
"
11 23 47 51694,e2001d8712171320c120,-55,"168
"
11 23 47 51711,e2001d8712401320d4a0,-50,"174
"
11 23 47 51727,e2001d8712171320c120,-55,"174
"
11 23 47 51744,e2001d8712401320d4a0,-51,"171
"
11 23 47 51761,e2001d8712171320c120,-55,"174
"
11 23 47 51777,e2001d8712401320d4a0,-51,"174
"
11 23 47 51777,e2001d8712401320d4a0,-51,"174
"
11 23 47 51811,e2001d8712171320c120,-55,"174
"
11 23 47 51827,e2001d8712401320d4a0,-51,"171
"
11 23 47 51878,e2001d8712171320c120,-55,"171
"
11 23 47 51894,e2001d8712401320d4a0,-49,"174
"
11 23 47 51911,e2001d8712171320c120,-55,"174
"
11 23 47 51927,e2001d8712401320d4a0,-49,"174
"
11 23 47 51927,e2001d8712401320d4a0,-49,"174
"
11 23 47 51960,e2001d8712401320d4a0,-49,"171
"
11 23 47 51977,e2001d8712171320c120,-55,"171
"
11 23 47 51994,e2001d8712401320d4a0,-49,"174
"
11 23 47 52011,e2001d8712171320c120,-55,"174
"
11 23 47 52045,e2001d8712401320d4a0,-49,"174
"
11 23 47 52061,e2001d8712171320c120,-55,"171
"
11 23 47 52061,e2001d8712171320c120,-55,"171
"
11 23 47 52094,e2001d8712401320d4a0,-49,"171
"
11 23 47 52110,e2001d8712171320c120,-55,"174
"
11 23 47 52127,e2001d8712171320c120,-55,"174
"
11 23 47 52145,e2001d8712401320d4a0,-49,"174
"
11 23 47 52178,e2001d8712171320c120,-55,"171
"
11 23 47 52195,e2001d8712401320d4a0,-49,"174
"
11 23 47 52211,e2001d8712401320d4a0,-50,"174
"
11 23 47 52227,e2001d8712171320c120,-55,"171
"
11 23 47 52245,e2001d8712401320d4a0,-50,"171
"
11 23 47 52294,e2001d8712401320d4a0,-49,"177
"
11 23 47 52311,e2001d8712171320c120,-55,"171
"
11 23 47 52328,e2001d8712401320d4a0,-50,"174
"
11 23 47 52344,e2001d8712171320c120,-55,"174
"
11 23 47 52361,e2001d8712401320d4a0,-49,"168
"
11 23 47 52378,e2001d8712171320c120,-55,"168
"
11 23 47 52394,e2001d8712401320d4a0,-49,"174
"
