, ,run,activity,time,id,RSSI,phase
1389,,2,7,13 40 1 45378,2,-58,174
1390,,2,7,13 40 1 45394,4,-50,168
1391,,2,7,13 40 1 45412,1,-55,174
1392,,2,7,13 40 1 45428,2,-57,168
1393,,2,7,13 40 1 45462,4,-50,171
1394,,2,7,13 40 1 45479,1,-55,171
1395,,2,7,13 40 1 45495,2,-55,174
1396,,2,7,13 40 1 45544,1,-57,168
1397,,2,7,13 40 1 45563,4,-49,174
1398,,2,7,13 40 1 45596,4,-50,174
1399,,2,7,13 40 1 45612,2,-55,171
1400,,2,7,13 40 2 45645,2,-55,171
1401,,2,7,13 40 2 45662,4,-49,171
1402,,2,7,13 40 2 45679,4,-49,174
1403,,2,7,13 40 2 45713,3,-58,174
1404,,2,7,13 40 2 45762,2,-55,174
1551,,2,10,13 40 14 58096,4,-49,174
1552,,2,10,13 40 14 58112,2,-53,171
1553,,2,10,13 40 14 58146,4,-49,171
1554,,2,10,13 40 14 58179,1,-53,174
1555,,2,10,13 40 14 58196,3,-53,174
1556,,2,10,13 40 14 58246,1,-53,174
1557,,2,10,13 40 14 58263,4,-49,174
1558,,2,10,13 40 14 58312,2,-55,171
1559,,2,10,13 40 14 58329,3,-52,171
1560,,2,10,13 40 14 58362,4,-49,174
1561,,2,10,13 40 14 58396,3,-52,174
1562,,2,10,13 40 14 58413,2,-53,174
1563,,2,10,13 40 14 58430,1,-53,168
1564,,2,10,13 40 14 58463,1,-53,168
1565,,2,10,13 40 14 58479,3,-51,174
1566,,2,10,13 40 14 58546,4,-49,171
1567,,2,10,13 40 14 58562,3,-52,171
1568,,2,10,13 40 15 58613,4,-49,168
1569,,2,10,13 40 15 58630,2,-53,174
1570,,2,10,13 40 15 58680,2,-53,174
1571,,2,10,13 40 15 58695,4,-49,168
1572,,2,10,13 40 15 58730,3,-57,174
1573,,2,10,13 40 15 58762,4,-49,168
1574,,2,10,13 40 15 58779,1,-55,174
1575,,2,10,13 40 15 58812,1,-55,174
1576,,2,10,13 40 15 58828,4,-49,174
1577,,2,10,13 40 15 58862,2,-55,168
1578,,2,10,13 40 15 58896,4,-49,171
1579,,2,10,13 40 15 58929,4,-49,174
1580,,2,10,13 40 15 58946,1,-53,171
1581,,2,10,13 40 15 58962,2,-53,174
1582,,2,10,13 40 15 58980,3,-57,171
1583,,2,10,13 40 15 58996,1,-55,171
1584,,2,10,13 40 15 59013,2,-52,174
1585,,2,10,13 40 15 59029,4,-49,174
1586,,2,10,13 40 15 59079,2,-52,174
1587,,2,10,13 40 15 59096,1,-55,171
1588,,2,10,13 40 15 59130,4,-49,174
1589,,2,10,13 40 15 59146,1,-55,171
1590,,2,10,13 40 15 59179,4,-49,171
1591,,2,10,13 40 15 59196,2,-51,174
1592,,2,10,13 40 15 59229,4,-49,171
1593,,2,10,13 40 15 59245,1,-51,168
1594,,2,10,13 40 15 59278,4,-49,174
1595,,2,10,13 40 15 59296,1,-52,174
1596,,2,10,13 40 15 59345,1,-52,174
1597,,2,10,13 40 15 59363,2,-51,171
1598,,2,10,13 40 15 59396,2,-52,174
1599,,2,10,13 40 15 59413,4,-49,174
1600,,2,10,13 40 15 59446,1,-52,174
1601,,2,10,13 40 15 59467,4,-49,171
1602,,2,10,13 40 15 59512,1,-52,171
1603,,2,10,13 40 15 59529,2,-51,174
1604,,2,10,13 40 15 59580,4,-49,174
1605,,2,10,13 40 15 59596,3,-55,174
1606,,2,10,13 40 16 59695,1,-51,171
1607,,2,10,13 40 16 59711,2,-52,171
1608,,2,10,13 40 16 59745,2,-52,174
1609,,2,10,13 40 16 59762,4,-49,174
1610,,2,10,13 40 16 59813,3,-57,174
1611,,2,10,13 40 16 59828,4,-49,174
1612,,2,10,13 40 16 59879,3,-56,174
1613,,2,10,13 40 16 59896,1,-52,168
1614,,2,10,13 40 16 59930,4,-49,174
1615,,2,10,13 40 16 59945,1,-52,171
1616,,2,10,13 40 16 59962,2,-52,171
1617,,2,10,13 40 16 59979,4,-49,174
1618,,2,10,13 40 16 59996,1,-52,174
1619,,2,10,13 40 16 60012,3,-56,174
1620,,2,10,13 40 16 60046,1,-52,174
1621,,2,10,13 40 16 60062,2,-52,171
1622,,2,10,13 40 16 60096,2,-52,168
1623,,2,10,13 40 16 60113,4,-49,174
1624,,2,10,13 40 16 60145,4,-50,171
1625,,2,10,13 40 16 60162,1,-51,171
1626,,2,10,13 40 16 60196,1,-51,171
1627,,2,10,13 40 16 60213,2,-52,171
1628,,2,10,13 40 16 60229,4,-50,174
1629,,2,10,13 40 16 60246,2,-52,171
1630,,2,10,13 40 16 60263,4,-49,174
1631,,2,10,13 40 16 60296,1,-51,174
1632,,2,10,13 40 16 60313,2,-52,174
1633,,2,10,13 40 16 60329,4,-49,171
1634,,2,10,13 40 16 60346,1,-51,174
1635,,2,10,13 40 16 60380,1,-51,174
1636,,2,10,13 40 16 60397,4,-49,174
1637,,2,10,13 40 16 60430,2,-52,171
1638,,2,10,13 40 16 60447,4,-49,171
1639,,2,10,13 40 16 60480,2,-52,171
1640,,2,10,13 40 16 60497,1,-51,174
1641,,2,10,13 40 16 60513,1,-51,171
1642,,2,10,13 40 16 60530,2,-52,174
1643,,2,10,13 40 16 60563,1,-50,174
1644,,2,10,13 40 16 60611,4,-47,168
1645,,2,10,13 40 17 60628,2,-52,168
1774,,3,2,13 42 9 24053,2,-52,171
1775,,3,2,13 42 9 24070,1,-57,174
1776,,3,2,13 42 9 24120,3,-57,177
1777,,3,2,13 42 9 24136,2,-51,171
1778,,3,2,13 42 9 24170,4,-49,171
1779,,3,2,13 42 9 24187,2,-51,171
1780,,3,2,13 42 9 24204,4,-50,171
1781,,3,2,13 42 9 24221,2,-51,171
1782,,3,2,13 42 9 24237,3,-58,174
1783,,3,2,13 42 9 24287,2,-51,168
1784,,3,2,13 42 9 24304,4,-50,171
1785,,3,2,13 42 10 24370,3,-56,168
1786,,3,2,13 42 10 24386,4,-50,174
1787,,3,2,13 42 10 24421,2,-52,174
1788,,3,2,13 42 10 24437,3,-57,174
1789,,3,2,13 42 10 24454,2,-52,171
1790,,3,2,13 42 10 24470,4,-51,171
1791,,3,2,13 42 10 24487,3,-57,171
1792,,3,2,13 42 10 24554,4,-51,168
1793,,3,2,13 42 10 24570,2,-52,174
1794,,3,2,13 42 10 24603,2,-52,174
1795,,3,2,13 42 10 24621,3,-55,174
1796,,3,2,13 42 10 24637,3,-56,171
1797,,3,2,13 42 10 24670,2,-52,171
1798,,3,2,13 42 10 24703,2,-51,174
1799,,3,2,13 42 10 24720,4,-49,174
1800,,3,2,13 42 10 24738,4,-50,174
1801,,3,2,13 42 10 24754,2,-52,171
1802,,3,2,13 42 10 24787,4,-49,171
1803,,3,2,13 42 10 24803,2,-51,171
1804,,3,2,13 42 10 24837,4,-49,171
1805,,3,2,13 42 10 24854,3,-57,168
1806,,3,2,13 42 10 24869,2,-52,171
1807,,3,2,13 42 10 24886,4,-49,171
1808,,3,2,13 42 10 24903,3,-57,168
1809,,3,2,13 42 10 24920,2,-52,171
1810,,3,2,13 42 10 24937,4,-49,174
1811,,3,2,13 42 10 24954,3,-58,174
1812,,3,2,13 42 10 25003,3,-57,171
1813,,3,2,13 42 10 25021,4,-49,171
1814,,3,2,13 42 10 25054,4,-49,174
1815,,3,2,13 42 10 25070,2,-52,171
1816,,3,2,13 42 10 25104,4,-49,168
1817,,3,2,13 42 10 25121,2,-52,174
1818,,3,2,13 42 10 25137,4,-49,174
1819,,3,2,13 42 10 25154,3,-57,174
1820,,3,2,13 42 10 25170,2,-52,174
1821,,3,2,13 42 10 25203,4,-49,174
1822,,3,2,13 42 10 25220,2,-53,171
1823,,3,2,13 42 10 25254,2,-55,171
1824,,3,2,13 42 10 25270,3,-57,171
1825,,3,2,13 42 10 25304,4,-49,171
1826,,3,2,13 42 10 25320,2,-53,174
1827,,3,2,13 42 11 25353,4,-49,174
1828,,3,2,13 42 11 25370,2,-57,168
1829,,3,2,13 42 11 25386,4,-49,174
1830,,3,2,13 42 11 25404,3,-55,171
1831,,3,2,13 42 11 25436,4,-49,174
1832,,3,2,13 42 11 25470,2,-57,174
1833,,3,2,13 42 11 25487,3,-53,174
1834,,3,2,13 42 11 25503,4,-49,171
1835,,3,2,13 42 11 25520,3,-53,171
1836,,3,2,13 42 11 25537,2,-55,168
1837,,3,2,13 42 11 25571,4,-49,171
1838,,3,2,13 42 11 25587,3,-52,171
1839,,3,2,13 42 11 25620,4,-49,174
1840,,3,2,13 42 11 25637,2,-55,171
1841,,3,2,13 42 11 25653,4,-49,171
1842,,3,2,13 42 11 25671,4,-49,174
1843,,3,2,13 42 11 25687,2,-55,168
1844,,3,2,13 42 11 25704,3,-55,174
1845,,3,2,13 42 11 25738,2,-56,174
1846,,3,2,13 42 11 25754,3,-55,171
1847,,3,2,13 42 11 25788,2,-56,171
1848,,3,2,13 42 11 25804,3,-55,174
1849,,3,2,13 42 11 25837,4,-49,174
1850,,3,2,13 42 11 25854,3,-55,171
1851,,3,2,13 42 11 25887,3,-55,171
1852,,3,2,13 42 11 25904,2,-55,174
1853,,3,2,13 42 11 25953,3,-55,174
1854,,3,2,13 42 11 25969,4,-49,174
1932,,3,4,13 42 16 31070,4,-51,174
1933,,3,4,13 42 16 31088,3,-58,174
1934,,3,4,13 42 16 31137,2,-52,174
1935,,3,4,13 42 16 31154,4,-51,171
1936,,3,4,13 42 16 31187,3,-57,174
1937,,3,4,13 42 16 31204,2,-52,168
1938,,3,4,13 42 16 31238,4,-51,174
1939,,3,4,13 42 16 31270,2,-52,171
1940,,3,4,13 42 16 31304,3,-52,174
1941,,3,4,13 42 16 31321,2,-52,174
1942,,3,4,13 42 17 31371,2,-52,174
1943,,3,4,13 42 17 31387,4,-49,168
1944,,3,4,13 42 17 31403,4,-50,168
1945,,3,4,13 42 17 31421,2,-52,174
1946,,3,4,13 42 17 31437,3,-51,171
1947,,3,4,13 42 17 31454,4,-51,171
1948,,3,4,13 42 17 31469,3,-51,168
1949,,3,4,13 42 17 31488,2,-53,174
1950,,3,4,13 42 17 31521,4,-52,174
1951,,3,4,13 42 17 31537,3,-52,168
1952,,3,4,13 42 17 31554,2,-55,174
1953,,3,4,13 42 17 31588,4,-51,171
1954,,3,4,13 42 17 31603,2,-55,174
1955,,3,4,13 42 17 31654,2,-53,171
1956,,3,4,13 42 17 31670,4,-51,174
1957,,3,4,13 42 17 31704,4,-52,174
1958,,3,4,13 42 17 31721,2,-55,168
1959,,3,4,13 42 17 31738,3,-55,171
1960,,3,4,13 42 17 31753,4,-52,171
1961,,3,4,13 42 17 31770,2,-55,168
1962,,3,4,13 42 17 31788,4,-53,171
1963,,3,4,13 42 17 31821,2,-57,174
1964,,3,4,13 42 17 31837,3,-55,174
1965,,3,4,13 42 17 31854,3,-55,171
1966,,3,4,13 42 17 31870,4,-55,171
1967,,3,4,13 42 17 31887,2,-57,174
1968,,3,4,13 42 17 31920,4,-53,174
1969,,3,4,13 42 17 31938,3,-56,174
1970,,3,4,13 42 17 31988,3,-55,174
1971,,3,4,13 42 17 32004,4,-52,174
1972,,3,4,13 42 17 32021,2,-55,174
1973,,3,4,13 42 17 32037,3,-57,0
1974,,3,4,13 42 17 32054,3,-57,2
1975,,3,4,13 42 17 32087,4,-55,171
1976,,3,4,13 42 17 32104,2,-55,171
1977,,3,4,13 42 17 32120,4,-55,0
1978,,3,4,13 42 17 32137,2,-56,171
1979,,3,4,13 42 17 32154,3,-57,174
1980,,3,4,13 42 17 32171,2,-56,174
1981,,3,4,13 42 17 32204,4,-55,174
1982,,3,4,13 42 17 32220,3,-55,174
1983,,3,4,13 42 17 32254,2,-57,171
1984,,3,4,13 42 17 32271,4,-52,171
1985,,3,4,13 42 17 32321,3,-55,171
1986,,3,4,13 42 17 32338,4,-51,174
1987,,3,4,13 42 18 32354,3,-56,174
1988,,3,4,13 42 18 32371,4,-51,171
1989,,3,4,13 42 18 32388,3,-56,174
1990,,3,4,13 42 18 32404,4,-52,171
1991,,3,4,13 42 18 32438,4,-52,174
1992,,3,4,13 42 18 32454,3,-55,174
1993,,3,4,13 42 18 32471,3,-55,174
1994,,3,4,13 42 18 32488,4,-52,174
1995,,3,4,13 42 18 32521,4,-52,171
1996,,3,4,13 42 18 32537,3,-55,174
1997,,3,4,13 42 18 32554,4,-52,174
1998,,3,4,13 42 18 32571,3,-55,171
1999,,3,4,13 42 18 32587,3,-55,168
2000,,3,4,13 42 18 32604,4,-50,171
2001,,3,4,13 42 18 32621,4,-51,174
2002,,3,4,13 42 18 32637,3,-55,174
2003,,3,4,13 42 18 32655,3,-55,174
2004,,3,4,13 42 18 32671,4,-51,171
2005,,3,4,13 42 18 32704,3,-55,174
2006,,3,4,13 42 18 32720,4,-50,174
2007,,3,4,13 42 18 32737,4,-51,171
2008,,3,4,13 42 18 32754,3,-55,174
2009,,3,4,13 42 18 32770,3,-55,168
2010,,3,4,13 42 18 32787,4,-51,171
2011,,3,4,13 42 18 32804,4,-51,171
2012,,3,4,13 42 18 32821,3,-55,168
2013,,3,4,13 42 18 32854,3,-56,168
2014,,3,4,13 42 18 32870,4,-50,174
2015,,3,4,13 42 18 32888,3,-55,171
2016,,3,4,13 42 18 32904,4,-50,174
2017,,3,4,13 42 18 32921,3,-55,174
2018,,3,4,13 42 18 32938,4,-50,174
2019,,3,4,13 42 18 32954,4,-51,171
2020,,3,4,13 42 18 32971,3,-55,174
2021,,3,4,13 42 18 32987,3,-55,171
2022,,3,4,13 42 18 33004,4,-53,174
2023,,3,4,13 42 18 33021,2,-57,174
2024,,3,4,13 42 18 33071,2,-57,174
2025,,3,4,13 42 18 33086,4,-52,174
2026,,3,4,13 42 18 33103,4,-52,171
2027,,3,4,13 42 18 33121,2,-57,168
2028,,3,4,13 42 18 33137,4,-52,171
2029,,3,4,13 42 18 33171,2,-57,174
2030,,3,4,13 42 18 33204,4,-53,171
2031,,3,4,13 42 18 33220,2,-57,174
2032,,3,4,13 42 18 33254,4,-53,171
2033,,3,4,13 42 18 33271,2,-58,174
2034,,3,4,13 42 18 33287,4,-53,171
2035,,3,4,13 42 18 33304,2,-57,168
2199,,3,7,13 42 29 43580,2,-52,0
2200,,3,7,13 42 29 43630,4,-52,168
2201,,3,7,13 42 29 43646,2,-52,168
2202,,3,7,13 42 29 43662,3,-55,177
2203,,3,7,13 42 29 43679,4,-53,171
2204,,3,7,13 42 29 43729,4,-52,171
2205,,3,7,13 42 29 43746,3,-53,174
2206,,3,7,13 42 29 43780,2,-51,174
2207,,3,7,13 42 29 43795,3,-52,174
2208,,3,7,13 42 29 43813,3,-55,174
2209,,3,7,13 42 29 43830,4,-53,168
2210,,3,7,13 42 29 43863,2,-52,171
2211,,3,7,13 42 29 43879,4,-52,174
2212,,3,7,13 42 29 43896,2,-52,168
2213,,3,7,13 42 29 43913,4,-52,174
2214,,3,7,13 42 29 43945,3,-53,171
2215,,3,7,13 42 29 43963,2,-52,174
2216,,3,7,13 42 29 43996,3,-51,174
2217,,3,7,13 42 29 44013,4,-51,174
2218,,3,7,13 42 29 44046,4,-51,171
2219,,3,7,13 42 29 44062,3,-51,174
2220,,3,7,13 42 29 44096,3,-51,174
2221,,3,7,13 42 29 44113,2,-53,171
2222,,3,7,13 42 29 44163,2,-53,174
2223,,3,7,13 42 29 44179,4,-51,174
2224,,3,7,13 42 29 44262,4,-50,168
2225,,3,7,13 42 29 44278,2,-55,174
2226,,3,7,13 42 29 44296,3,-53,174
2227,,3,7,13 42 29 44312,4,-51,174
2228,,3,7,13 42 30 44347,3,-53,171
2229,,3,7,13 42 30 44363,2,-57,174
2230,,3,7,13 42 30 44395,4,-52,171
2231,,3,7,13 42 30 44413,2,-57,171
2232,,3,7,13 42 30 44430,3,-55,174
2233,,3,7,13 42 30 44496,3,-55,171
2234,,3,7,13 42 30 44512,4,-52,171
2235,,3,7,13 42 30 44546,3,-55,168
2236,,3,7,13 42 30 44563,4,-51,171
2237,,3,7,13 42 30 44579,2,-55,174
2238,,3,7,13 42 30 44596,4,-53,174
2239,,3,7,13 42 30 44612,4,-55,171
2240,,3,7,13 42 30 44630,2,-57,174
2241,,3,7,13 42 30 44646,4,-55,171
2242,,3,7,13 42 30 44679,4,-55,171
2243,,3,7,13 42 30 44712,4,-55,174
2244,,3,7,13 42 30 44746,4,-55,174
2245,,3,7,13 42 30 44780,4,-55,171
2246,,3,7,13 42 30 44813,4,-53,174
2247,,3,7,13 42 30 44845,4,-55,171
2248,,3,7,13 42 30 44879,4,-53,174
2249,,3,7,13 42 30 44913,2,-57,174
2250,,3,7,13 42 30 44929,4,-53,171
2251,,3,7,13 42 30 44946,4,-52,171
2252,,3,7,13 42 30 44962,3,-57,168
2253,,3,7,13 42 30 44996,3,-57,171
2254,,3,7,13 42 30 45013,4,-51,174
2255,,3,7,13 42 30 45029,3,-57,171
2256,,3,7,13 42 30 45046,4,-51,171
2257,,3,7,13 42 30 45063,4,-52,171
2258,,3,7,13 42 30 45097,3,-57,174
2259,,3,7,13 42 30 45113,2,-55,168
2260,,3,7,13 42 30 45163,3,-57,165
2261,,3,7,13 42 30 45180,2,-55,168
2262,,3,7,13 42 30 45213,2,-55,168
2263,,3,7,13 42 30 45246,3,-56,174
2264,,3,7,13 42 30 45263,4,-51,171
2265,,3,7,13 42 30 45297,4,-52,171
2266,,3,7,13 42 30 45313,2,-56,171
2267,,3,7,13 42 31 45363,3,-56,168
2417,,3,10,13 42 46 60396,2,-52,174
2418,,3,10,13 42 46 60413,3,-55,171
2419,,3,10,13 42 46 60431,2,-52,168
2420,,3,10,13 42 46 60447,4,-49,171
2421,,3,10,13 42 46 60513,4,-49,174
2422,,3,10,13 42 46 60529,3,-51,171
2423,,3,10,13 42 46 60563,3,-51,174
2424,,3,10,13 42 46 60580,2,-51,174
2425,,3,10,13 42 46 60614,2,-52,171
2426,,3,10,13 42 46 60630,3,-52,171
2427,,3,10,13 42 46 60664,2,-52,171
2428,,3,10,13 42 46 60680,4,-49,174
2429,,3,10,13 42 46 60714,2,-53,171
2430,,3,10,13 42 46 60729,4,-49,174
2431,,3,10,13 42 46 60763,4,-49,174
2432,,3,10,13 42 46 60779,2,-55,171
2433,,3,10,13 42 46 60813,4,-49,174
2434,,3,10,13 42 46 60829,3,-51,174
2435,,3,10,13 42 46 60863,4,-49,174
2436,,3,10,13 42 46 60880,3,-52,174
2437,,3,10,13 42 46 60896,4,-49,174
2438,,3,10,13 42 46 60912,2,-55,174
2439,,3,10,13 42 46 60930,3,-52,174
2440,,3,10,13 42 46 60947,2,-55,171
2441,,3,10,13 42 46 60964,4,-49,174
2442,,3,10,13 42 46 60980,4,-49,174
2443,,3,10,13 42 46 61013,3,-52,171
2444,,3,10,13 42 46 61030,2,-52,171
2445,,3,10,13 42 46 61047,4,-49,168
2446,,3,10,13 42 46 61062,2,-52,171
2447,,3,10,13 42 46 61131,4,-49,174
2448,,3,10,13 42 46 61149,3,-55,174
2449,,3,10,13 42 46 61214,2,-51,171
2450,,3,10,13 42 46 61230,4,-49,171
2451,,3,10,13 42 46 61264,2,-51,168
2452,,3,10,13 42 46 61280,4,-49,174
2453,,3,10,13 42 46 61297,3,-55,174
2454,,3,10,13 42 46 61313,4,-47,174
2455,,3,10,13 42 47 61363,3,-55,174
2456,,3,10,13 42 47 61397,2,-51,174
2457,,3,10,13 42 47 61414,3,-55,174
2458,,3,10,13 42 47 61462,4,-49,174
2459,,3,10,13 42 47 61480,2,-51,168
2460,,3,10,13 42 47 61530,2,-52,171
2461,,3,10,13 42 47 61546,4,-49,168
2462,,3,10,13 42 47 61580,3,-53,174
2463,,3,10,13 42 47 61597,2,-51,171
2464,,3,10,13 42 47 61613,4,-49,174
2465,,3,10,13 42 47 61630,3,-55,174
2466,,3,10,13 42 47 61647,2,-51,171
2467,,3,10,13 42 47 61680,2,-51,171
2468,,3,10,13 42 47 61697,3,-53,174
2469,,3,10,13 42 47 61730,4,-49,174
2470,,3,10,13 42 47 61746,3,-53,174
2471,,3,10,13 42 47 61780,4,-49,174
2472,,3,10,13 42 47 61796,2,-51,174
2473,,3,10,13 42 47 61847,2,-51,168
2474,,3,10,13 42 47 61897,4,-49,171
2475,,3,10,13 42 47 61946,3,-52,171
2476,,3,10,13 42 47 61964,4,-49,168
2477,,3,10,13 42 47 61997,2,-51,171
2478,,3,10,13 42 47 62014,3,-53,168
2479,,3,10,13 42 47 62047,3,-55,174
2480,,3,10,13 42 47 62063,2,-51,174
2481,,3,10,13 42 47 62113,2,-51,174
2482,,3,10,13 42 47 62131,4,-49,174
2483,,3,10,13 42 47 62164,4,-49,174
2484,,3,10,13 42 47 62179,2,-50,174
2485,,3,10,13 42 47 62196,4,-49,174
2486,,3,10,13 42 47 62212,2,-51,171
2487,,3,10,13 42 47 62230,3,-56,171
2488,,3,10,13 42 47 62263,2,-51,171
2489,,3,10,13 42 47 62281,4,-49,171
2490,,3,10,13 42 47 62330,4,-49,174
2491,,3,10,13 42 48 62347,2,-51,174
2492,,3,10,13 42 48 62362,3,-57,171
2493,,3,10,13 42 48 62380,2,-51,174
2494,,3,10,13 42 48 62414,2,-51,177
2495,,3,10,13 42 48 62430,3,-56,168
2496,,3,10,13 42 48 62464,4,-49,168
2497,,3,10,13 42 48 62479,2,-51,174
2498,,3,10,13 42 48 62497,4,-49,171
2499,,3,10,13 42 48 62514,2,-51,171
2500,,3,10,13 42 48 62530,3,-55,168
2501,,3,10,13 42 48 62547,3,-55,174
2502,,3,10,13 42 48 62563,4,-49,174
2503,,3,10,13 42 48 62580,2,-52,171
2504,,3,10,13 42 48 62647,2,-52,171
2505,,3,10,13 42 48 62663,4,-49,174
2506,,3,10,13 42 48 62697,3,-53,174
2507,,3,10,13 42 48 62713,2,-52,171
2508,,3,10,13 42 48 62730,4,-49,171
2509,,3,10,13 42 48 62747,2,-52,171
2510,,3,10,13 42 48 62763,3,-55,171
2511,,3,10,13 42 48 62797,3,-55,171
2512,,3,10,13 42 48 62813,4,-49,174
2513,,3,10,13 42 48 62847,2,-51,171
2514,,3,10,13 42 48 62863,3,-55,174
2515,,3,10,13 42 48 62880,2,-51,171
2516,,3,10,13 42 48 62897,4,-49,171
2517,,3,10,13 42 48 62914,3,-55,174
2518,,3,10,13 42 48 62964,4,-49,171
2519,,3,10,13 42 48 62981,2,-51,174
2520,,3,10,13 42 48 63113,4,-49,174
2521,,3,10,13 42 48 63130,2,-50,171
2522,,3,10,13 42 48 63146,2,-51,174
2523,,3,10,13 42 48 63164,4,-49,174
2524,,3,10,13 42 48 63181,4,-49,174
2525,,3,10,13 42 48 63197,2,-51,171
2526,,3,10,13 42 48 63230,4,-49,168
2527,,3,10,13 42 48 63247,2,-51,174
2666,,4,2,13 44 17 76457,2,-51,171
2667,,4,2,13 44 17 76488,2,-51,174
2668,,4,2,13 44 18 76505,4,-49,174
2669,,4,2,13 44 18 76556,3,-52,171
2670,,4,2,13 44 18 76573,4,-49,171
2671,,4,2,13 44 18 76589,3,-53,168
2672,,4,2,13 44 18 76607,2,-52,171
2673,,4,2,13 44 18 76638,3,-53,171
2674,,4,2,13 44 18 76655,4,-49,174
2675,,4,2,13 44 18 76672,2,-53,177
2676,,4,2,13 44 18 76689,4,-49,174
2677,,4,2,13 44 18 76722,3,-52,174
2678,,4,2,13 44 18 76739,2,-51,171
2679,,4,2,13 44 18 76756,4,-49,174
2680,,4,2,13 44 18 76773,2,-52,174
2681,,4,2,13 44 18 76789,3,-52,171
2682,,4,2,13 44 18 76822,4,-49,174
2683,,4,2,13 44 18 76839,3,-51,174
2684,,4,2,13 44 18 76890,4,-47,171
2685,,4,2,13 44 18 76905,4,-49,174
2686,,4,2,13 44 18 76940,2,-51,171
2687,,4,2,13 44 18 76956,3,-55,174
2688,,4,2,13 44 18 76972,4,-49,174
2689,,4,2,13 44 18 76989,3,-53,174
2690,,4,2,13 44 18 77022,3,-53,171
2691,,4,2,13 44 18 77056,2,-52,174
2692,,4,2,13 44 18 77072,4,-50,171
2693,,4,2,13 44 18 77105,4,-50,174
2694,,4,2,13 44 18 77122,3,-55,174
2695,,4,2,13 44 18 77138,2,-51,171
2696,,4,2,13 44 18 77156,3,-57,171
2697,,4,2,13 44 18 77172,4,-51,171
2698,,4,2,13 44 18 77189,3,-55,174
2699,,4,2,13 44 18 77206,4,-50,168
2700,,4,2,13 44 18 77222,2,-51,174
2701,,4,2,13 44 18 77272,2,-52,171
2702,,4,2,13 44 18 77289,4,-49,171
2703,,4,2,13 44 18 77322,3,-55,174
2704,,4,2,13 44 18 77339,2,-52,174
2705,,4,2,13 44 18 77356,4,-49,171
2706,,4,2,13 44 18 77373,3,-53,174
2707,,4,2,13 44 18 77389,2,-53,171
2708,,4,2,13 44 18 77423,3,-53,174
2709,,4,2,13 44 18 77438,4,-49,174
2710,,4,2,13 44 18 77490,4,-49,171
2711,,4,2,13 44 19 77506,3,-53,171
2712,,4,2,13 44 19 77555,3,-58,171
2713,,4,2,13 44 19 77573,4,-49,174
2714,,4,2,13 44 19 77590,2,-53,174
2715,,4,2,13 44 19 77607,3,-57,171
2716,,4,2,13 44 19 77623,2,-55,174
2717,,4,2,13 44 19 77639,4,-49,174
2718,,4,2,13 44 19 77656,3,-57,174
2719,,4,2,13 44 19 77672,4,-49,174
2720,,4,2,13 44 19 77690,2,-55,174
2721,,4,2,13 44 19 77722,3,-58,171
2722,,4,2,13 44 19 77739,4,-49,174
2723,,4,2,13 44 19 77756,2,-55,174
2724,,4,2,13 44 19 77773,4,-49,174
2725,,4,2,13 44 19 77806,3,-57,168
2726,,4,2,13 44 19 77822,2,-56,171
2727,,4,2,13 44 19 77840,2,-55,171
2728,,4,2,13 44 19 77856,4,-49,171
2729,,4,2,13 44 19 77873,3,-52,174
2730,,4,2,13 44 19 77889,4,-49,174
2731,,4,2,13 44 19 77905,4,-49,171
2732,,4,2,13 44 19 77922,3,-52,174
2733,,4,2,13 44 19 77956,3,-52,174
2734,,4,2,13 44 19 77972,4,-49,171
2735,,4,2,13 44 19 77989,4,-49,174
2736,,4,2,13 44 19 78006,3,-52,168
2737,,4,2,13 44 19 78022,3,-52,171
2738,,4,2,13 44 19 78039,4,-49,171
2739,,4,2,13 44 19 78056,4,-49,174
2740,,4,2,13 44 19 78072,3,-52,171
2741,,4,2,13 44 19 78122,2,-57,171
2742,,4,2,13 44 19 78139,3,-52,174
2743,,4,2,13 44 19 78172,2,-55,174
2744,,4,2,13 44 19 78189,3,-51,171
2745,,4,2,13 44 19 78206,4,-49,174
2746,,4,2,13 44 19 78222,2,-55,171
2747,,4,2,13 44 19 78256,4,-49,168
2748,,4,2,13 44 19 78289,2,-52,171
2749,,4,2,13 44 19 78339,3,-55,171
2750,,4,2,13 44 19 78356,4,-49,174
2751,,4,2,13 44 19 78389,4,-49,171
2752,,4,2,13 44 19 78406,3,-56,168
2820,,4,4,13 44 24 83490,4,-51,171
2821,,4,4,13 44 25 83523,2,-52,168
2822,,4,4,13 44 25 83539,4,-51,174
2823,,4,4,13 44 25 83556,3,-57,168
2824,,4,4,13 44 25 83572,2,-52,174
2825,,4,4,13 44 25 83589,4,-51,174
2826,,4,4,13 44 25 83605,3,-55,171
2827,,4,4,13 44 25 83639,2,-52,174
2828,,4,4,13 44 25 83655,4,-50,174
2829,,4,4,13 44 25 83689,2,-52,174
2830,,4,4,13 44 25 83707,3,-55,168
2831,,4,4,13 44 25 83740,2,-52,171
2832,,4,4,13 44 25 83757,3,-55,174
2833,,4,4,13 44 25 83790,2,-52,174
2834,,4,4,13 44 25 83823,4,-51,174
2835,,4,4,13 44 25 83840,4,-51,171
2836,,4,4,13 44 25 83907,3,-55,168
2837,,4,4,13 44 25 83923,2,-53,168
2838,,4,4,13 44 25 83956,2,-55,171
