time,id,RSSI,phase
16 55 53 20838,e2001d8712401320d4a0,-49,"174
"
16 55 53 20855,e2001d8712461320db93,-55,"171
"
16 55 53 20872,e2001d8712461320db93,-55,"171
"
16 55 53 20888,e2001d8712401320d4a0,-49,"174
"
16 55 53 20922,e2001d8712461320db93,-55,"171
"
16 55 53 20938,e2001d8712401320d4a0,-49,"171
"
16 55 54 20955,e2001d8712461320db93,-55,"174
"
16 55 54 20972,e2001d8712401320d4a0,-49,"171
"
16 55 54 20988,e2001d8712401320d4a0,-49,"174
"
16 55 54 21005,e2001d8712461320db93,-55,"174
"
16 55 54 21022,e2001d8712401320d4a0,-47,"171
"
16 55 54 21039,e2001d8712461320db93,-51,"174
"
16 55 54 21056,e2001d8712401320d4a0,-47,"174
"
16 55 54 21072,e2001d8712461320db93,-52,"174
"
16 55 54 21105,e2001d8712401320d4a0,-49,"174
"
16 55 54 21122,e2001d8712461320db93,-52,"174
"
16 55 54 21156,e2001d8712461320db93,-53,"171
"
16 55 54 21172,e2001d8712401320d4a0,-49,"174
"
16 55 54 21189,e2001d8712401320d4a0,-49,"174
"
16 55 54 21205,e2001d8712461320db93,-52,"174
"
16 55 54 21222,e2001d8712401320d4a0,-49,"174
"
16 55 54 21238,e2001d8712461320db93,-55,"174
"
16 55 54 21238,e2001d8712461320db93,-55,"174
"
16 55 54 21272,e2001d8712461320db93,-55,"171
"
16 55 54 21288,e2001d8712401320d4a0,-49,"174
"
16 55 54 21305,e2001d8712401320d4a0,-49,"174
"
16 55 54 21322,e2001d8712461320db93,-55,"171
"
16 55 54 21338,e2001d8712461320db93,-55,"174
"
16 55 54 21356,e2001d8712401320d4a0,-49,"174
"
16 55 54 21356,e2001d8712401320d4a0,-49,"174
"
16 55 54 21389,e2001d8712461320db93,-55,"171
"
16 55 54 21404,e2001d8712401320d4a0,-49,"171
"
16 55 54 21404,e2001d8712401320d4a0,-49,"171
"
16 55 54 21454,e2001d8712461320db93,-57,"174
"
16 55 54 21454,e2001d8712461320db93,-57,"174
"
16 55 54 21488,e2001d8712401320d4a0,-49,"168
"
16 55 54 21506,e2001d8712461320db93,-58,"168
"
16 55 54 21506,e2001d8712461320db93,-58,"168
"
16 55 54 21539,e2001d8712401320d4a0,-49,"0
"
16 55 54 21555,e2001d8712461320db93,-58,"174
"
16 55 54 21555,e2001d8712461320db93,-58,"174
"
16 55 54 21588,e2001d8712401320d4a0,-49,"174
"
16 55 54 21588,e2001d8712401320d4a0,-49,"174
"
16 55 54 21588,e2001d8712401320d4a0,-49,"174
"
16 55 54 21639,e2001d8712401320d4a0,-49,"171
"
16 55 54 21672,e2001d8712401320d4a0,-50,"171
"
16 55 54 21689,e2001d8712401320d4a0,-51,"174
"
16 55 54 21705,e2001d8712401320d4a0,-51,"171
"
16 55 54 21705,e2001d8712401320d4a0,-51,"171
"
16 55 54 21738,e2001d8712401320d4a0,-51,"174
"
16 55 54 21738,e2001d8712401320d4a0,-51,"174
"
16 55 54 21772,e2001d8712401320d4a0,-50,"174
"
16 55 54 21772,e2001d8712401320d4a0,-50,"174
"
16 55 54 21805,e2001d8712401320d4a0,-50,"174
"
16 55 54 21805,e2001d8712401320d4a0,-50,"174
"
16 55 54 21838,e2001d8712401320d4a0,-50,"171
"
16 55 54 21838,e2001d8712401320d4a0,-50,"171
"
16 55 54 21872,e2001d8712401320d4a0,-49,"177
"
