time,id,RSSI,phase
11 40 44 19266,e2001d8712461320db93,-55,"168
"
11 40 44 19266,e2001d8712461320db93,-55,"168
"
11 40 44 19316,e2001d8712171320c120,-51,"171
"
11 40 44 19350,e2001d8712401320d4a0,-50,"171
"
11 40 44 19383,e2001d8712401320d4a0,-51,"168
"
11 40 44 19399,e2001d8712461320db93,-55,"171
"
11 40 44 19416,e2001d8712171320c120,-51,"171
"
11 40 44 19416,e2001d8712171320c120,-51,"171
"
11 40 45 19449,e2001d8712171320c120,-51,"168
"
11 40 45 19465,e2001d8712401320d4a0,-52,"174
"
11 40 45 19482,e2001d8712461320db93,-55,"174
"
11 40 45 19482,e2001d8712461320db93,-55,"174
"
11 40 45 19515,e2001d8712401320d4a0,-51,"174
"
11 40 45 19532,e2001d8712461320db93,-55,"174
"
11 40 45 19583,e2001d8712401320d4a0,-51,"171
"
11 40 45 19616,e2001d8712401320d4a0,-51,"174
"
11 40 45 19649,e2001d8712171320c120,-50,"171
"
11 40 45 19665,e2001d8712461320db93,-55,"174
"
11 40 45 19683,e2001d8712461320db93,-55,"171
"
11 40 45 19700,e2001d8712401320d4a0,-51,"174
"
11 40 45 19733,e2001d8712461320db93,-57,"174
"
11 40 45 19733,e2001d8712461320db93,-57,"174
"
11 40 45 19766,e2001d8712401320d4a0,-51,"174
"
11 40 45 19766,e2001d8712401320d4a0,-51,"174
"
11 40 45 19800,e2001d8712461320db93,-55,"174
"
11 40 45 19817,e2001d8712171320c120,-51,"171
"
11 40 45 19833,e2001d8712461320db93,-57,"174
"
11 40 45 19865,e2001d8712401320d4a0,-51,"174
"
11 40 45 19883,e2001d8712171320c120,-51,"174
"
11 40 45 19900,e2001d8712171320c120,-51,"174
"
11 40 45 19916,e2001d8712401320d4a0,-51,"174
"
11 40 45 19950,e2001d8712461320db93,-52,"174
"
11 40 45 19966,e2001d8712401320d4a0,-50,"174
"
11 40 45 19966,e2001d8712401320d4a0,-50,"174
"
11 40 45 19999,e2001d8712171320c120,-51,"171
"
11 40 45 20016,e2001d8712401320d4a0,-51,"174
"
11 40 45 20049,e2001d8712171320c120,-50,"171
"
11 40 45 20066,e2001d8712461320db93,-53,"171
"
11 40 45 20083,e2001d8712401320d4a0,-50,"171
"
