time,id,RSSI,phase
12 36 24 16355,e2001d8712401320d4a0,-49,"171
"
12 36 24 16372,e2001d8712171320c120,-51,"171
"
12 36 24 16388,e2001d8712461320db93,-57,"171
"
12 36 24 16405,e2001d8712171320c120,-51,"171
"
12 36 24 16421,e2001d8712401320d4a0,-50,"168
"
12 36 24 16438,e2001d8712461320db93,-57,"174
"
12 36 24 16454,e2001d8712401320d4a0,-50,"174
"
12 36 24 16471,e2001d8712171320c120,-51,"171
"
12 36 24 16488,e2001d8712461320db93,-57,"171
"
12 36 24 16488,e2001d8712461320db93,-57,"171
"
12 36 24 16488,e2001d8712461320db93,-57,"171
"
12 36 24 16488,e2001d8712461320db93,-57,"171
"
12 36 24 16555,e2001d8712171320c120,-52,"174
"
12 36 24 16571,e2001d8712401320d4a0,-50,"171
"
12 36 24 16605,e2001d8712461320db93,-55,"174
"
12 36 24 16620,e2001d8712171320c120,-51,"168
"
12 36 24 16638,e2001d8712401320d4a0,-49,"174
"
12 36 24 16655,e2001d8712461320db93,-55,"171
"
12 36 24 16655,e2001d8712461320db93,-55,"171
"
12 36 24 16688,e2001d8712171320c120,-51,"171
"
12 36 24 16705,e2001d8712401320d4a0,-49,"174
"
12 36 24 16755,e2001d8712171320c120,-51,"174
"
12 36 24 16770,e2001d8712461320db93,-55,"174
"
12 36 24 16822,e2001d8712461320db93,-56,"174
"
12 36 24 16838,e2001d8712171320c120,-52,"171
"
12 36 24 16872,e2001d8712401320d4a0,-50,"174
"
12 36 24 16888,e2001d8712461320db93,-57,"168
"
12 36 24 16888,e2001d8712461320db93,-57,"168
"
12 36 24 16921,e2001d8712171320c120,-52,"168
"
12 36 24 16938,e2001d8712401320d4a0,-50,"171
"
12 36 24 16971,e2001d8712171320c120,-52,"171
"
12 36 24 16988,e2001d8712461320db93,-56,"174
"
12 36 24 16988,e2001d8712461320db93,-56,"174
"
12 36 24 16988,e2001d8712461320db93,-56,"174
"
12 36 24 17038,e2001d8712461320db93,-56,"171
"
12 36 24 17055,e2001d8712171320c120,-51,"174
"
12 36 24 17088,e2001d8712171320c120,-52,"174
"
12 36 24 17105,e2001d8712461320db93,-55,"171
"
12 36 24 17105,e2001d8712461320db93,-55,"171
"
12 36 25 17155,e2001d8712401320d4a0,-51,"171
"
12 36 25 17171,e2001d8712171320c120,-52,"174
"
