time,id,RSSI,phase
12 36 26 18305,e2001d8712401320d4a0,-49,"171
"
12 36 26 18322,e2001d8712401320d4a0,-49,"171
"
12 36 26 18338,e2001d8712171320c120,-51,"174
"
12 36 26 18355,e2001d8712461320db93,-55,"174
"
12 36 26 18355,e2001d8712461320db93,-55,"174
"
12 36 26 18388,e2001d8712401320d4a0,-49,"171
"
12 36 26 18405,e2001d8712171320c120,-51,"168
"
12 36 26 18421,e2001d8712461320db93,-55,"171
"
12 36 26 18421,e2001d8712461320db93,-55,"171
"
12 36 26 18455,e2001d8712461320db93,-55,"171
"
12 36 26 18472,e2001d8712171320c120,-51,"171
"
12 36 26 18505,e2001d8712401320d4a0,-49,"171
"
12 36 26 18521,e2001d8712171320c120,-51,"174
"
12 36 26 18521,e2001d8712171320c120,-51,"174
"
12 36 26 18555,e2001d8712171320c120,-52,"174
"
12 36 26 18571,e2001d8712401320d4a0,-50,"171
"
12 36 26 18605,e2001d8712401320d4a0,-50,"174
"
12 36 26 18605,e2001d8712401320d4a0,-50,"174
"
12 36 26 18638,e2001d8712461320db93,-55,"174
"
12 36 26 18654,e2001d8712171320c120,-51,"168
"
12 36 26 18688,e2001d8712171320c120,-51,"174
"
12 36 26 18704,e2001d8712461320db93,-55,"171
"
12 36 26 18704,e2001d8712461320db93,-55,"171
"
12 36 26 18738,e2001d8712461320db93,-55,"174
"
12 36 26 18755,e2001d8712401320d4a0,-50,"171
"
12 36 26 18788,e2001d8712171320c120,-51,"168
"
12 36 26 18837,e2001d8712401320d4a0,-49,"171
"
12 36 26 18854,e2001d8712461320db93,-55,"168
"
12 36 26 18871,e2001d8712171320c120,-51,"174
"
12 36 26 18888,e2001d8712401320d4a0,-49,"171
"
12 36 26 18905,e2001d8712461320db93,-56,"171
"
12 36 26 18905,e2001d8712461320db93,-56,"171
"
12 36 26 18938,e2001d8712171320c120,-51,"174
"
12 36 26 18955,e2001d8712401320d4a0,-50,"171
"
12 36 26 19005,e2001d8712401320d4a0,-49,"171
"
12 36 26 19022,e2001d8712171320c120,-51,"174
"
12 36 26 19038,e2001d8712171320c120,-51,"174
"
12 36 26 19105,e2001d8712171320c120,-51,"171
"
